,F,M
2020-11-28,1184176,1349957
2020-11-29,1184176,1349957
2020-11-30,1184176,1349957
2020-12-01,1184169,1349950
2020-12-02,1184162,1349950
2020-12-03,1184162,1349950
2020-12-04,1184162,1349950
2020-12-05,1184162,1349950
2020-12-06,1184162,1349943
2020-12-07,1184162,1349943
2020-12-08,1183931,1349838
2020-12-09,1183581,1349649
2020-12-10,1183126,1349404
2020-12-11,1182636,1349117
2020-12-12,1182223,1348928
2020-12-13,1182027,1348830
2020-12-14,1181649,1348620
2020-12-15,1180816,1348270
2020-12-16,1179899,1347885
2020-12-17,1178695,1347437
2020-12-18,1177505,1346919
2020-12-19,1176525,1346534
2020-12-20,1175258,1345960
2020-12-21,1173606,1345337
2020-12-22,1172115,1344749
2020-12-23,1170484,1344007
2020-12-24,1169714,1343643
2020-12-25,1169707,1343636
2020-12-26,1169609,1343580
2020-12-27,1169413,1343489
2020-12-28,1169049,1343335
2020-12-29,1167656,1342733
2020-12-30,1165087,1341620
2020-12-31,1162868,1340647
2021-01-01,1162126,1340360
2021-01-02,1161216,1339989
2021-01-03,1160537,1339744
2021-01-04,1159340,1339282
2021-01-05,1156981,1338316
2021-01-06,1153670,1337000
2021-01-07,1149386,1335229
2021-01-08,1144311,1333234
2021-01-09,1140160,1331498
2021-01-10,1137444,1330483
2021-01-11,1133790,1328943
2021-01-12,1129422,1327207
2021-01-13,1124522,1325107
2021-01-14,1119013,1322475
2021-01-15,1112881,1319430
2021-01-16,1108212,1317365
2021-01-17,1105216,1316119
2021-01-18,1101093,1314047
2021-01-19,1096487,1311730
2021-01-20,1091482,1309217
2021-01-21,1085952,1306270
2021-01-22,1079785,1302924
2021-01-23,1074591,1299977
2021-01-24,1071812,1298262
2021-01-25,1068382,1296407
2021-01-26,1064476,1294076
2021-01-27,1060171,1291304
2021-01-28,1055502,1288301
2021-01-29,1050350,1284808
2021-01-30,1046206,1282050
2021-01-31,1043168,1279691
2021-02-01,1039920,1277108
2021-02-02,1035888,1273734
2021-02-03,1031387,1269870
2021-02-04,1026480,1265460
2021-02-05,1020950,1260336
2021-02-06,1014720,1253742
2021-02-07,1012032,1250718
2021-02-08,1008476,1247288
2021-02-09,1003681,1242353
2021-02-10,997703,1235591
2021-02-11,990388,1227191
2021-02-12,979482,1214297
2021-02-13,967743,1200437
2021-02-14,961576,1192702
2021-02-15,953610,1183371
2021-02-16,936635,1161230
2021-02-17,906360,1121302
2021-02-18,875476,1080611
2021-02-19,849863,1046906
2021-02-20,823788,1011416
2021-02-21,816795,1002372
2021-02-22,806372,988428
2021-02-23,780906,954415
2021-02-24,742560,902524
2021-02-25,704410,852201
2021-02-26,664643,800730
2021-02-27,631358,757883
2021-02-28,621922,746410
2021-03-01,613109,735994
2021-03-02,601888,722246
2021-03-03,587377,704144
2021-03-04,562226,672609
2021-03-05,528185,629258
2021-03-06,497035,590499
2021-03-07,489097,580839
2021-03-08,479122,567847
2021-03-09,469084,555177
2021-03-10,457436,540533
2021-03-11,446313,527079
2021-03-12,428064,504854
2021-03-13,401709,472255
2021-03-14,390390,457912
2021-03-15,376425,440195
2021-03-16,360983,420924
2021-03-17,347123,403844
2021-03-18,332808,386988
2021-03-19,317457,368914
2021-03-20,300216,348425
2021-03-21,293706,340319
2021-03-22,287203,332409
2021-03-23,280833,324800
2021-03-24,274442,317317
2021-03-25,267001,308574
2021-03-26,259434,299866
2021-03-27,250516,289569
2021-03-28,246561,284921
2021-03-29,242445,279748
2021-03-30,238483,274953
2021-03-31,234220,270032
2021-04-01,231140,266336
2021-04-02,229817,264831
2021-04-03,227990,262584
2021-04-04,227458,261926
2021-04-05,226996,261415
2021-04-06,225372,259518
2021-04-07,223727,257523
2021-04-08,222166,255535
2021-04-09,220626,253631
2021-04-10,219170,251832
2021-04-11,218519,251020
2021-04-12,217903,250194
2021-04-13,217161,249291
2021-04-14,216160,248185
2021-04-15,215131,247114
2021-04-16,213913,245868
2021-04-17,212709,244713
2021-04-18,212128,244160
2021-04-19,211302,243334
2021-04-20,210343,242382
2021-04-21,209328,241360
2021-04-22,208271,240310
2021-04-23,207074,239169
2021-04-24,206010,238105
2021-04-25,205527,237685
2021-04-26,204778,236908
2021-04-27,203889,235942
2021-04-28,202846,234955
2021-04-29,201677,233933
2021-04-30,200487,232918
2021-05-01,199430,232071
2021-05-02,198933,231700
2021-05-03,198569,231448
2021-05-04,197687,230755
2021-05-05,196637,229817
2021-05-06,195580,228921
2021-05-07,194425,227920
2021-05-08,193312,226996
2021-05-09,192745,226576
2021-05-10,191982,225820
2021-05-11,190827,224658
2021-05-12,189196,223335
2021-05-13,187425,221935
2021-05-14,185661,220591
2021-05-15,183946,219191
2021-05-16,183113,218603
2021-05-17,182357,217910
2021-05-18,180894,216755
2021-05-19,179109,215355
2021-05-20,177184,213808
2021-05-21,175644,212625
2021-05-22,174293,211645
2021-05-23,174272,211631
2021-05-24,174258,211624
total,1184176,1349957
