,False
2020-11-28,21
2020-11-29,21
2020-11-30,28
2020-12-01,105
2020-12-02,112
2020-12-03,119
2020-12-04,119
2020-12-05,126
2020-12-06,126
2020-12-07,140
2020-12-08,1071
2020-12-09,2100
2020-12-10,4095
2020-12-11,6195
2020-12-12,7518
2020-12-13,7819
2020-12-14,10332
2020-12-15,33586
2020-12-16,76447
2020-12-17,118251
2020-12-18,152075
2020-12-19,195727
2020-12-20,225372
2020-12-21,243992
2020-12-22,277018
2020-12-23,304374
2020-12-24,310835
2020-12-25,310842
2020-12-26,310884
2020-12-27,310961
2020-12-28,311206
2020-12-29,320880
2020-12-30,342951
2020-12-31,357917
2021-01-01,361830
2021-01-02,368067
2021-01-03,368963
2021-01-04,370405
2021-01-05,375844
2021-01-06,385658
2021-01-07,431529
2021-01-08,495110
2021-01-09,549094
2021-01-10,572355
2021-01-11,585858
2021-01-12,617610
2021-01-13,673554
2021-01-14,740705
2021-01-15,819364
2021-01-16,887460
2021-01-17,915691
2021-01-18,936929
2021-01-19,994420
2021-01-20,1036882
2021-01-21,1080310
2021-01-22,1130584
2021-01-23,1174145
2021-01-24,1187361
2021-01-25,1203496
2021-01-26,1219589
2021-01-27,1236172
2021-01-28,1258782
2021-01-29,1279887
2021-01-30,1296022
2021-01-31,1302112
2021-02-01,1310302
2021-02-02,1318219
2021-02-03,1326444
2021-02-04,1334676
2021-02-05,1342425
2021-02-06,1347724
2021-02-07,1350223
2021-02-08,1355564
2021-02-09,1361332
2021-02-10,1367541
2021-02-11,1373323
2021-02-12,1378874
2021-02-13,1382220
2021-02-14,1383347
2021-02-15,1385552
2021-02-16,1387680
2021-02-17,1389829
2021-02-18,1391915
2021-02-19,1393504
2021-02-20,1394540
2021-02-21,1394890
2021-02-22,1395954
2021-02-23,1397340
2021-02-24,1398803
2021-02-25,1400322
2021-02-26,1401652
2021-02-27,1402450
2021-02-28,1402737
2021-03-01,1403437
2021-03-02,1404312
2021-03-03,1405271
2021-03-04,1406524
2021-03-05,1407875
2021-03-06,1408687
2021-03-07,1408918
2021-03-08,1409485
2021-03-09,1410206
2021-03-10,1410983
2021-03-11,1411781
2021-03-12,1412502
2021-03-13,1412964
2021-03-14,1413125
2021-03-15,1413615
2021-03-16,1414252
2021-03-17,1414826
2021-03-18,1415505
2021-03-19,1416156
2021-03-20,1416562
2021-03-21,1416695
2021-03-22,1417073
2021-03-23,1417626
2021-03-24,1418144
2021-03-25,1418795
2021-03-26,1419306
2021-03-27,1419712
2021-03-28,1419873
2021-03-29,1420251
2021-03-30,1420713
2021-03-31,1421182
2021-04-01,1421609
2021-04-02,1421728
2021-04-03,1421861
2021-04-04,1421903
2021-04-05,1421952
2021-04-06,1422183
2021-04-07,1422498
2021-04-08,1422848
2021-04-09,1423247
2021-04-10,1423499
2021-04-11,1423590
2021-04-12,1423800
2021-04-13,1424031
2021-04-14,1424220
2021-04-15,1424465
2021-04-16,1424731
2021-04-17,1424878
2021-04-18,1424927
2021-04-19,1425039
2021-04-20,1425207
2021-04-21,1425403
2021-04-22,1425564
2021-04-23,1425725
2021-04-24,1425823
2021-04-25,1425858
2021-04-26,1425984
2021-04-27,1426131
2021-04-28,1426313
2021-04-29,1426481
2021-04-30,1426656
2021-05-01,1426698
2021-05-02,1426726
2021-05-03,1426747
2021-05-04,1426838
2021-05-05,1426957
2021-05-06,1427062
2021-05-07,1427181
2021-05-08,1427251
2021-05-09,1427279
2021-05-10,1427349
2021-05-11,1427496
2021-05-12,1427622
2021-05-13,1427748
2021-05-14,1427874
2021-05-15,1427930
2021-05-16,1427965
2021-05-17,1428042
2021-05-18,1428161
2021-05-19,1428294
2021-05-20,1428420
2021-05-21,1428532
2021-05-22,1428574
2021-05-23,1428574
2021-05-24,1428574
total,1465870
