,2,3,4,5,6,7,8
2020-11-29,0,0,0,0,0,0,0
2020-11-30,0,0,0,0,0,0,0
2020-12-01,0,0,0,0,0,0,0
2020-12-02,0,0,0,0,0,0,0
2020-12-03,0,0,0,0,0,0,0
2020-12-04,0,0,0,0,0,0,0
2020-12-05,0,0,0,0,0,0,0
2020-12-06,0,0,0,0,0,0,0
2020-12-07,0,0,0,0,0,0,0
2020-12-08,21,42,105,84,91,70,14
2020-12-09,49,140,252,203,245,224,21
2020-12-10,98,231,448,329,399,364,35
2020-12-11,126,329,637,462,553,511,56
2020-12-12,168,434,819,595,714,637,70
2020-12-13,203,483,931,693,812,721,70
2020-12-14,238,567,1085,819,959,819,84
2020-12-15,294,714,1358,1022,1197,1015,105
2020-12-16,378,875,1652,1274,1477,1260,126
2020-12-17,469,1057,2030,1554,1834,1540,154
2020-12-18,546,1232,2380,1841,2177,1855,203
2020-12-19,616,1386,2660,2079,2429,2107,224
2020-12-20,693,1589,3010,2338,2772,2436,273
2020-12-21,798,1855,3465,2702,3255,2835,322
2020-12-22,910,2121,3920,3073,3682,3220,378
2020-12-23,1029,2408,4536,3514,4228,3682,448
2020-12-24,1099,2541,4809,3745,4466,3892,476
2020-12-25,1099,2541,4809,3745,4473,3892,476
2020-12-26,1106,2548,4823,3752,4473,3899,476
2020-12-27,1120,2590,4900,3794,4536,3955,483
2020-12-28,1148,2681,5040,3878,4627,4053,490
2020-12-29,1232,2912,5383,4179,4956,4312,518
2020-12-30,1435,3381,6223,4865,5817,5117,616
2020-12-31,1645,3892,7049,5523,6643,5866,693
2021-01-01,1701,4032,7259,5705,6825,6062,714
2021-01-02,1778,4179,7518,5894,7028,6230,728
2021-01-03,1841,4298,7749,6034,7196,6349,735
2021-01-04,1932,4515,8134,6335,7483,6629,756
2021-01-05,2093,4914,8841,6881,8099,7112,798
2021-01-06,2331,5502,9779,7560,8869,7812,861
2021-01-07,2723,6307,11158,8610,10185,9044,1008
2021-01-08,3164,7189,12656,9870,11676,10423,1190
2021-01-09,3563,8022,14007,10941,12978,11564,1379
2021-01-10,3808,8561,14812,11543,13699,12110,1428
2021-01-11,4207,9317,16002,12474,14777,13048,1561
2021-01-12,4655,10255,17451,13713,16163,14175,1680
2021-01-13,5180,11291,19103,15008,17682,15470,1827
2021-01-14,5747,12376,20874,16436,19306,16968,2072
2021-01-15,6440,13643,23065,18088,21364,18907,2478
2021-01-16,7042,14791,24934,19502,23100,20496,2765
2021-01-17,7406,15561,26138,20370,24150,21462,2912
2021-01-18,7903,16485,27531,21434,25340,22610,3066
2021-01-19,8519,17640,29295,22757,26950,24171,3465
2021-01-20,9240,18977,31388,24332,28868,26068,4137
2021-01-21,10059,20531,33670,26117,31157,28280,5250
2021-01-22,11123,22421,36645,28504,34083,31514,6804
2021-01-23,12236,24206,39207,30632,36680,34321,8533
2021-01-24,12719,25060,40635,31857,38059,35812,9366
2021-01-25,13251,26019,42210,33096,39557,37219,10073
2021-01-26,14035,27265,44184,34706,41447,39284,11270
2021-01-27,14819,28490,46130,36337,43526,41461,12747
2021-01-28,15960,30240,48881,38661,46417,44786,15505
2021-01-29,17248,32270,52031,41265,49812,48643,18536
2021-01-30,18557,34328,55461,44240,53648,53060,22673
2021-01-31,19341,35609,57694,45927,55944,55692,25116
2021-02-01,20223,36953,60032,47677,58338,58387,27559
2021-02-02,21329,38612,62811,50148,61425,61957,30856
2021-02-03,22890,40971,66703,53494,65646,67207,35798
2021-02-04,24808,43820,71400,57526,70847,73528,41678
2021-02-05,26803,46753,76335,61628,76384,79919,47460
2021-02-06,29876,51030,83209,67816,84651,89551,56791
2021-02-07,31332,52997,86583,70588,88354,93849,60949
2021-02-08,32816,55083,89992,73444,91952,98077,64904
2021-02-09,34678,57498,94150,77098,96782,103908,70224
2021-02-10,36617,60165,98518,81004,102116,110852,76048
2021-02-11,39011,63371,103530,85582,108493,119707,82292
2021-02-12,41342,66717,108675,90363,115206,129801,87549
2021-02-13,43680,69734,113435,94689,121534,140462,92421
2021-02-14,44492,71071,115675,96740,124873,144459,93975
2021-02-15,45388,72485,118118,98812,127890,148694,95312
2021-02-16,47460,75411,123837,104580,136269,162274,96950
2021-02-17,50960,80416,133217,115101,152271,185794,98623
2021-02-18,54516,85589,143108,125132,167755,207067,99813
2021-02-19,57827,90384,151648,133238,179242,222474,100800
2021-02-20,61271,95221,160265,141561,191037,238168,101682
2021-02-21,62447,97314,163716,144494,194670,242550,101955
2021-02-22,63917,99743,167748,148029,199269,247989,102424
2021-02-23,67844,105763,178227,157332,211701,262472,103054
2021-02-24,73556,114072,192143,169834,228445,281981,103929
2021-02-25,80388,124306,207935,183120,245308,302162,104839
2021-02-26,87283,134715,223748,196497,262955,322875,105798
2021-02-27,93016,143066,235907,206528,276787,338023,106435
2021-02-28,94682,146125,240464,209636,280504,343448,106652
2021-03-01,96040,148463,243838,211771,283297,348082,106827
2021-03-02,97517,150990,247702,214431,286664,353423,107072
2021-03-03,100597,155932,255640,219989,292852,360857,107394
2021-03-04,105231,162918,265790,228046,301357,371504,107807
2021-03-05,110306,170163,276738,236747,311143,381759,108297
2021-03-06,115542,178199,289338,246281,322077,392028,108675
2021-03-07,116697,179928,292047,248507,324695,395535,108766
2021-03-08,117985,181958,294903,250740,327810,400183,108920
2021-03-09,119525,184394,298641,253435,331485,404320,109109
2021-03-10,121653,187474,303387,256900,334992,408149,109263
2021-03-11,123543,189798,306803,259490,338688,411593,109410
2021-03-12,127288,194761,313894,264236,344729,416339,109620
2021-03-13,132930,201586,323904,271530,353542,422492,109844
2021-03-14,134932,204379,328482,274869,357413,425341,109935
2021-03-15,137445,208208,334159,279013,363286,428771,110075
2021-03-16,140651,212590,340452,283682,369376,431620,110208
2021-03-17,143703,216762,345716,288169,374661,434042,110355
2021-03-18,146790,220969,351463,293531,379995,436499,110488
2021-03-19,149807,225141,357833,299208,385749,439005,110614
2021-03-20,154203,230825,365946,307167,392476,441952,110754
2021-03-21,155890,233142,369369,310058,395080,443107,110796
2021-03-22,157738,235592,372764,312774,397551,444290,110866
2021-03-23,159509,237958,376208,315399,399868,445382,110957
2021-03-24,161707,240408,379610,317758,402024,446495,111055
2021-03-25,163919,242928,383292,319998,403998,447559,111160
2021-03-26,166194,245749,387541,322630,406119,448728,111279
2021-03-27,169323,249466,393043,325983,408709,450079,111377
2021-03-28,170737,251237,395710,327572,410032,450702,111412
2021-03-29,171990,252966,398034,328930,411201,451360,111468
2021-03-30,173264,254527,400218,330134,412251,452004,111524
2021-03-31,174741,256130,402633,331457,413357,452606,111608
2021-04-01,175742,257355,404390,332374,414162,453026,111678
2021-04-02,176386,257992,405265,332822,414568,453250,111699
2021-04-03,177009,258622,406112,333340,415009,453481,111727
2021-04-04,177282,258986,406679,333641,415275,453586,111734
2021-04-05,177471,259238,406994,333760,415394,453642,111748
2021-04-06,177814,259679,407701,334082,415695,453845,111769
2021-04-07,178346,260337,408674,334537,416080,454090,111804
2021-04-08,178717,260890,409486,334901,416423,454356,111839
2021-04-09,179025,261618,410508,335419,416843,454678,111888
2021-04-10,179333,262339,411551,335916,417242,454930,111923
2021-04-11,179445,262626,411964,336105,417396,455056,111937
2021-04-12,179508,262871,412328,336287,417585,455182,111965
2021-04-13,179585,263186,412783,336497,417781,455329,111979
2021-04-14,179697,263452,413294,336693,417984,455483,112007
2021-04-15,179837,263725,413980,336931,418194,455630,112042
2021-04-16,180068,264026,414750,337148,418390,455756,112063
2021-04-17,180299,264348,415478,337351,418600,455889,112084
2021-04-18,180425,264537,415898,337456,418719,455945,112098
2021-04-19,180481,264684,416360,337575,418810,456022,112119
2021-04-20,180565,264887,416885,337694,418929,456113,112147
2021-04-21,180691,265160,417508,337855,419083,456232,112168
2021-04-22,180817,265426,418173,338023,419230,456337,112189
2021-04-23,180957,265762,418838,338233,419405,456449,112217
2021-04-24,181167,266098,419615,338429,419552,456540,112238
2021-04-25,181258,266287,420021,338527,419643,456596,112245
2021-04-26,181321,266476,420399,338639,419748,456659,112266
2021-04-27,181419,266728,420980,338786,419888,456771,112294
2021-04-28,181608,266994,421554,338919,420000,456862,112329
2021-04-29,181790,267344,422226,339080,420175,456981,112357
