,F,M
2020-11-29,0,0
2020-11-30,0,0
2020-12-01,0,0
2020-12-02,0,0
2020-12-03,0,0
2020-12-04,0,0
2020-12-05,0,0
2020-12-06,0,0
2020-12-07,0,0
2020-12-08,301,133
2020-12-09,819,336
2020-12-10,1372,553
2020-12-11,1918,770
2020-12-12,2471,980
2020-12-13,2807,1127
2020-12-14,3276,1323
2020-12-15,4109,1624
2020-12-16,5061,2002
2020-12-17,6244,2436
2020-12-18,7399,2877
2020-12-19,8316,3227
2020-12-20,9436,3696
2020-12-21,10983,4291
2020-12-22,12460,4893
2020-12-23,14245,5656
2020-12-24,15043,6034
2020-12-25,15050,6034
2020-12-26,15078,6055
2020-12-27,15295,6146
2020-12-28,15680,6300
2020-12-29,16842,6713
2020-12-30,19677,7854
2020-12-31,22449,8939
2021-01-01,23177,9212
2021-01-02,23919,9520
2021-01-03,24542,9744
2021-01-04,25683,10185
2021-01-05,27881,10948
2021-01-06,30835,11991
2021-01-07,35392,13769
2021-01-08,40362,15953
2021-01-09,44912,17682
2021-01-10,47530,18571
2021-01-11,51324,20209
2021-01-12,56063,22204
2021-01-13,61411,24339
2021-01-14,67123,26880
2021-01-15,74060,30156
2021-01-16,80129,32746
2021-01-17,84070,34188
2021-01-18,88445,36176
2021-01-19,94101,38969
2021-01-20,100744,42553
2021-01-21,108332,47033
2021-01-22,118104,53333
2021-01-23,127176,58996
2021-01-24,131929,61950
2021-01-25,136913,64897
2021-01-26,143465,69132
2021-01-27,150199,73724
2021-01-28,159782,81081
2021-01-29,170884,89362
2021-01-30,183386,99029
2021-01-31,190953,104832
2021-02-01,198548,111097
2021-02-02,208439,119189
2021-02-03,222208,130991
2021-02-04,238749,145369
2021-02-05,255815,160006
2021-02-06,281127,182336
2021-02-07,292747,192465
2021-02-08,304059,202790
2021-02-09,318668,216258
2021-02-10,334670,231252
2021-02-11,353353,249263
2021-02-12,372148,268149
2021-02-13,390404,286244
2021-02-14,397985,293986
2021-02-15,405510,301910
2021-02-16,423640,323862
2021-02-17,454741,362425
2021-02-18,484736,399070
2021-02-19,508676,427791
2021-02-20,532973,457121
2021-02-21,541058,466998
2021-02-22,551145,478905
2021-02-23,577087,510265
2021-02-24,612381,552615
2021-02-25,651980,597156
2021-02-26,692195,642845
2021-02-27,723310,677691
2021-02-28,733824,688954
2021-03-01,742028,697578
2021-03-02,751639,707469
2021-03-03,768670,725956
2021-03-04,791959,752136
2021-03-05,816578,780094
2021-03-06,843486,810257
2021-03-07,850073,817733
2021-03-08,857563,826602
2021-03-09,866131,836500
2021-03-10,875966,847616
2021-03-11,884107,857031
2021-03-12,898744,874006
2021-03-13,919709,898086
2021-03-14,928452,908915
2021-03-15,940177,922880
2021-03-16,952672,938056
2021-03-17,964033,951608
2021-03-18,976241,965811
2021-03-19,988946,980840
2021-03-20,1005599,1000279
2021-03-21,1011969,1008070
2021-03-22,1018493,1015749
2021-03-23,1024912,1023064
2021-03-24,1031359,1030442
2021-03-25,1037897,1037757
2021-03-26,1045212,1045898
2021-03-27,1054494,1056405
2021-03-28,1058918,1061452
2021-03-29,1062866,1066065
2021-03-30,1066688,1070244
2021-03-31,1070832,1074745
2021-04-01,1073716,1078056
2021-04-02,1075214,1079827
2021-04-03,1076754,1081605
2021-04-04,1077580,1082669
2021-04-05,1078049,1083271
2021-04-06,1079155,1084503
2021-04-07,1080730,1086239
2021-04-08,1082011,1087709
2021-04-09,1083523,1089571
2021-04-10,1085105,1091265
2021-04-11,1085700,1091979
2021-04-12,1086239,1092623
2021-04-13,1086890,1093400
2021-04-14,1087590,1094170
2021-04-15,1088458,1095038
2021-04-16,1089361,1096004
2021-04-17,1090285,1096949
2021-04-18,1090831,1097446
2021-04-19,1091293,1097957
2021-04-20,1091881,1098545
2021-04-21,1092623,1099294
2021-04-22,1093393,1100029
2021-04-23,1094233,1100869
2021-04-24,1095157,1101744
2021-04-25,1095654,1102213
2021-04-26,1096102,1102682
2021-04-27,1096823,1103326
2021-04-28,1097523,1104026
2021-04-29,1098440,1104824
2021-04-30,1099231,1105531
2021-05-01,1100043,1106126
2021-05-02,1100519,1106497
2021-05-03,1100834,1106707
2021-05-04,1101359,1107169
2021-05-05,1102031,1107771
2021-05-06,1102913,1108485
2021-05-07,1103746,1109164
2021-05-08,1104628,1109899
2021-05-09,1105083,1110256
2021-05-10,1105566,1110704
2021-05-11,1106315,1111383
2021-05-12,1107589,1112489
2021-05-13,1109010,1113658
2021-05-14,1110410,1114715
2021-05-15,1111929,1115912
2021-05-16,1112664,1116465
2021-05-17,1113189,1116927
2021-05-18,1114197,1117753
2021-05-19,1115779,1118999
2021-05-20,1117284,1120119
2021-05-21,1118481,1121036
2021-05-22,1119559,1121904
2021-05-23,1120105,1122352
2021-05-24,1120679,1122870
2021-05-25,1121512,1123605
2021-05-26,1122660,1124515
total,1304625,1319633
