,False
2020-11-28,0
2020-11-29,0
2020-11-30,0
2020-12-01,0
2020-12-02,0
2020-12-03,0
2020-12-04,7
2020-12-05,7
2020-12-06,7
2020-12-07,7
2020-12-08,7
2020-12-09,7
2020-12-10,14
2020-12-11,14
2020-12-12,14
2020-12-13,14
2020-12-14,14
2020-12-15,14
2020-12-16,14
2020-12-17,21
2020-12-18,21
2020-12-19,21
2020-12-20,21
2020-12-21,28
2020-12-22,28
2020-12-23,35
2020-12-24,35
2020-12-25,35
2020-12-26,35
2020-12-27,35
2020-12-28,35
2020-12-29,35
2020-12-30,42
2020-12-31,42
2021-01-01,42
2021-01-02,49
2021-01-03,49
2021-01-04,56
2021-01-05,56
2021-01-06,63
2021-01-07,63
2021-01-08,84
2021-01-09,84
2021-01-10,84
2021-01-11,91
2021-01-12,98
2021-01-13,105
2021-01-14,119
2021-01-15,126
2021-01-16,126
2021-01-17,126
2021-01-18,147
2021-01-19,154
2021-01-20,161
2021-01-21,175
2021-01-22,189
2021-01-23,196
2021-01-24,196
2021-01-25,217
2021-01-26,245
2021-01-27,259
2021-01-28,280
2021-01-29,315
2021-01-30,336
2021-01-31,336
2021-02-01,364
2021-02-02,413
2021-02-03,441
2021-02-04,483
2021-02-05,532
2021-02-06,539
2021-02-07,539
2021-02-08,630
2021-02-09,742
2021-02-10,868
2021-02-11,987
2021-02-12,1176
2021-02-13,1239
2021-02-14,1323
2021-02-15,1596
2021-02-16,1953
2021-02-17,2233
2021-02-18,2576
2021-02-19,2772
2021-02-20,2828
2021-02-21,2835
2021-02-22,3059
2021-02-23,3353
2021-02-24,3640
2021-02-25,3955
2021-02-26,4200
2021-02-27,4249
2021-02-28,4263
2021-03-01,4599
2021-03-02,4998
2021-03-03,5684
2021-03-04,6328
2021-03-05,6951
2021-03-06,7063
2021-03-07,7098
2021-03-08,7931
2021-03-09,8890
2021-03-10,10269
2021-03-11,11620
2021-03-12,12789
2021-03-13,12936
2021-03-14,12985
2021-03-15,14315
2021-03-16,15610
2021-03-17,16814
2021-03-18,17920
2021-03-19,18907
2021-03-20,19117
2021-03-21,19215
2021-03-22,20209
2021-03-23,21483
2021-03-24,22414
2021-03-25,23177
2021-03-26,23793
2021-03-27,23842
2021-03-28,23884
2021-03-29,24409
2021-03-30,24878
2021-03-31,25319
2021-04-01,25718
2021-04-02,25746
2021-04-03,25774
2021-04-04,25795
2021-04-05,25802
2021-04-06,26159
2021-04-07,26544
2021-04-08,26873
2021-04-09,27076
2021-04-10,27118
2021-04-11,27125
2021-04-12,27398
2021-04-13,27706
2021-04-14,28007
2021-04-15,28301
2021-04-16,28504
2021-04-17,28553
2021-04-18,28560
2021-04-19,28812
2021-04-20,29141
2021-04-21,29400
2021-04-22,29596
2021-04-23,29792
2021-04-24,29799
2021-04-25,29806
2021-04-26,30030
2021-04-27,30373
2021-04-28,30541
2021-04-29,30751
2021-04-30,30968
2021-05-01,30982
2021-05-02,30989
2021-05-03,30996
2021-05-04,31150
2021-05-05,31388
2021-05-06,31549
2021-05-07,31696
2021-05-08,31731
2021-05-09,31738
2021-05-10,31906
2021-05-11,32193
2021-05-12,32375
2021-05-13,32585
2021-05-14,32676
2021-05-15,32697
2021-05-16,32711
2021-05-17,32942
2021-05-18,33138
2021-05-19,33278
2021-05-20,33425
2021-05-21,33523
2021-05-22,33537
2021-05-23,33537
2021-05-24,33544
total,2152640
