,1,2,3,4,5
2020-11-29,0,0,0,0,0
2020-11-30,0,0,0,0,0
2020-12-01,0,0,7,0,0
2020-12-02,0,0,7,0,7
2020-12-03,0,0,7,0,7
2020-12-04,0,0,7,0,7
2020-12-05,0,0,7,0,7
2020-12-06,0,0,7,0,7
2020-12-07,0,7,7,7,7
2020-12-08,42,42,49,63,84
2020-12-09,112,98,119,154,189
2020-12-10,196,196,203,273,315
2020-12-11,280,280,315,399,469
2020-12-12,336,343,413,490,595
2020-12-13,378,371,462,546,658
2020-12-14,434,469,553,658,812
2020-12-15,553,637,756,882,1085
2020-12-16,707,826,952,1127,1393
2020-12-17,917,1050,1239,1477,1785
2020-12-18,1099,1281,1540,1820,2198
2020-12-19,1274,1470,1813,2079,2569
2020-12-20,1456,1715,2135,2429,3066
2020-12-21,1715,2044,2520,2863,3598
2020-12-22,1960,2345,2884,3325,4088
2020-12-23,2296,2674,3262,3787,4634
2020-12-24,2457,2807,3437,4004,4893
2020-12-25,2464,2814,3444,4004,4900
2020-12-26,2478,2849,3479,4032,4921
2020-12-27,2513,2905,3535,4081,4963
2020-12-28,2569,2996,3619,4186,5068
2020-12-29,2772,3283,3955,4557,5474
2020-12-30,3262,3801,4564,5236,6146
2020-12-31,3661,4298,5131,5887,6825
2021-01-01,3738,4445,5362,6090,7063
2021-01-02,3864,4648,5579,6307,7343
2021-01-03,3990,4795,5719,6496,7546
2021-01-04,4214,5082,6097,6853,7924
2021-01-05,4655,5691,6692,7546,8645
2021-01-06,5236,6517,7497,8491,9590
2021-01-07,6027,7469,8603,9681,10906
2021-01-08,6888,8568,9814,10983,12320
2021-01-09,7539,9436,10829,12054,13531
2021-01-10,7973,9982,11466,12782,14371
2021-01-11,8715,10885,12376,13769,15330
2021-01-12,9576,11907,13426,14938,16555
2021-01-13,10626,13062,14602,16254,17920
2021-01-14,11718,14336,15911,17626,19362
2021-01-15,12894,15687,17339,19145,21000
2021-01-16,13769,16716,18431,20328,22288
2021-01-17,14315,17367,19201,21119,23240
2021-01-18,15148,18298,20272,22148,24402
2021-01-19,16107,19404,21378,23254,25578
2021-01-20,17185,20517,22617,24542,26901
2021-01-21,18305,21721,23912,25872,28266
2021-01-22,19460,22995,25277,27286,29715
2021-01-23,20377,23982,26341,28434,30898
2021-01-24,20867,24542,27027,29099,31542
2021-01-25,21581,25368,27783,29932,32291
2021-01-26,22435,26264,28749,30877,33222
2021-01-27,23268,27244,29687,31871,34174
2021-01-28,24143,28203,30653,32886,35126
2021-01-29,25018,29218,31738,33985,36344
2021-01-30,25648,29981,32634,34923,37331
2021-01-31,26103,30541,33278,35602,37996
2021-02-01,26677,31150,33866,36218,38640
2021-02-02,27370,31927,34566,36960,39319
2021-02-03,28035,32690,35294,37772,40138
2021-02-04,28756,33432,36022,38626,40957
2021-02-05,29498,34244,36848,39480,41832
2021-02-06,30065,34965,37660,40404,42749
2021-02-07,30331,35322,38052,40810,43190
2021-02-08,30842,35896,38549,41398,43715
2021-02-09,31486,36610,39193,42119,44415
2021-02-10,32172,37366,39977,42868,45087
2021-02-11,32746,38115,40726,43708,45913
2021-02-12,33495,39088,41720,44702,46914
2021-02-13,34363,40159,42882,45808,48132
2021-02-14,34734,40698,43484,46445,48867
2021-02-15,35350,41398,44177,47159,49574
2021-02-16,36260,42574,45325,48342,50680
2021-02-17,37716,44352,47159,50148,52479
2021-02-18,39151,46053,49021,52038,54397
2021-02-19,40649,47642,50617,53725,56119
2021-02-20,42126,49315,52486,55468,57911
2021-02-21,42784,49980,53165,56196,58618
2021-02-22,43484,50862,53963,57022,59472
2021-02-23,44926,52724,55734,58632,61075
2021-02-24,46928,55279,58205,61145,63427
2021-02-25,49245,57897,61026,64043,66248
2021-02-26,51324,60368,63742,66864,68964
2021-02-27,53466,62804,66297,69286,71624
2021-02-28,54320,63777,67753,70413,72653
2021-03-01,55426,65030,68866,71435,73493
2021-03-02,56497,66332,70028,72646,74501
2021-03-03,57813,67809,71372,73983,75635
2021-03-04,59815,70189,73556,76174,77651
2021-03-05,62405,73136,76503,79415,80766
2021-03-06,65037,75761,79282,82103,83552
2021-03-07,65912,76601,80262,83132,84581
2021-03-08,67095,77798,81473,84623,85876
2021-03-09,68327,79142,82600,85743,86835
2021-03-10,69895,80745,84259,87143,88151
2021-03-11,71631,82523,86226,89033,89691
2021-03-12,74508,85589,89579,92771,93282
2021-03-13,80115,91840,97062,100674,101493
2021-03-14,82516,94850,100814,105084,106113
2021-03-15,86037,99582,106113,110754,112364
2021-03-16,91959,106848,114303,120155,123445
