,F,M
2020-11-28,0,0
2020-11-29,0,0
2020-11-30,0,0
2020-12-01,0,0
2020-12-02,0,0
2020-12-03,0,0
2020-12-04,0,0
2020-12-05,0,0
2020-12-06,0,0
2020-12-07,0,0
2020-12-08,140,70
2020-12-09,399,154
2020-12-10,616,224
2020-12-11,882,315
2020-12-12,1141,392
2020-12-13,1337,469
2020-12-14,1582,532
2020-12-15,1967,693
2020-12-16,2499,889
2020-12-17,3206,1050
2020-12-18,3885,1246
2020-12-19,4396,1407
2020-12-20,5131,1624
2020-12-21,6174,1876
2020-12-22,7063,2149
2020-12-23,8092,2464
2020-12-24,8603,2639
2020-12-25,8610,2639
2020-12-26,8631,2646
2020-12-27,8785,2695
2020-12-28,9065,2772
2020-12-29,9779,2996
2020-12-30,11529,3423
2020-12-31,13195,3857
2021-01-01,13664,3983
2021-01-02,14175,4130
2021-01-03,14588,4242
2021-01-04,15351,4438
2021-01-05,16947,4851
2021-01-06,19026,5355
2021-01-07,22057,6090
2021-01-08,25284,6944
2021-01-09,28182,7672
2021-01-10,29981,8120
2021-01-11,32571,8820
2021-01-12,35840,9667
2021-01-13,39431,10612
2021-01-14,43386,11634
2021-01-15,47831,12866
2021-01-16,51660,13797
2021-01-17,54278,14476
2021-01-18,57330,15274
2021-01-19,60711,16205
2021-01-20,64260,17213
2021-01-21,68159,18291
2021-01-22,72520,19572
2021-01-23,75866,20608
2021-01-24,77952,21196
2021-01-25,80318,22015
2021-01-26,82999,22939
2021-01-27,85617,23856
2021-01-28,88263,24787
2021-01-29,91105,25732
2021-01-30,93373,26523
2021-01-31,95053,27174
2021-02-01,96593,27825
2021-02-02,98322,28518
2021-02-03,100093,29267
2021-02-04,102102,30135
2021-02-05,104055,30982
2021-02-06,105819,31752
2021-02-07,106883,32221
2021-02-08,107961,32697
2021-02-09,109249,33320
2021-02-10,110663,34020
2021-02-11,112427,34881
2021-02-12,114681,36057
2021-02-13,116984,37142
2021-02-14,118377,37807
2021-02-15,119875,38521
2021-02-16,122129,39956
2021-02-17,125636,42154
2021-02-18,129122,44324
2021-02-19,132041,46158
2021-02-20,135079,48041
2021-02-21,136318,49028
2021-02-22,137970,50302
2021-02-23,141246,52598
2021-02-24,145383,55440
2021-02-25,150066,58527
2021-02-26,154889,61761
2021-02-27,158809,64393
2021-02-28,160720,65695
2021-03-01,162484,66759
2021-03-02,164542,68173
2021-03-03,167517,70168
2021-03-04,171598,73080
2021-03-05,175882,76069
2021-03-06,180537,79527
2021-03-07,181881,80451
2021-03-08,183358,81410
2021-03-09,185325,82908
2021-03-10,187733,84672
2021-03-11,190799,87353
2021-03-12,197904,94178
2021-03-13,213500,110236
2021-03-14,219037,115955
2021-03-15,226618,123669
2021-03-16,240506,137998
2021-03-17,261527,161098
2021-03-18,295239,198716
2021-03-19,330295,238385
2021-03-20,387471,303408
2021-03-21,407309,328153
2021-03-22,424970,351372
2021-03-23,443037,374367
2021-03-24,459732,395451
2021-03-25,476686,416409
2021-03-26,493885,438641
2021-03-27,515207,466865
2021-03-28,525168,480487
2021-03-29,533099,491078
2021-03-30,539994,500136
2021-03-31,547092,509159
2021-04-01,550081,513205
2021-04-02,551761,515641
2021-04-03,553700,518406
2021-04-04,554407,519561
2021-04-05,554757,520023
2021-04-06,555653,521157
2021-04-07,556871,522837
2021-04-08,558068,524356
2021-04-09,559573,526386
2021-04-10,560994,528493
2021-04-11,561645,529333
2021-04-12,562170,530047
2021-04-13,562667,530726
2021-04-14,563157,531426
2021-04-15,563689,532182
2021-04-16,564172,532931
2021-04-17,564676,533610
2021-04-18,564949,533939
2021-04-19,565229,534359
2021-04-20,565523,534758
2021-04-21,565936,535276
2021-04-22,566321,535850
2021-04-23,566755,536459
2021-04-24,567133,537026
2021-04-25,567329,537306
2021-04-26,567630,537775
2021-04-27,567917,538216
2021-04-28,568218,538622
2021-04-29,568526,539014
2021-04-30,568869,539490
2021-05-01,569100,539826
2021-05-02,569240,540015
2021-05-03,569324,540141
2021-05-04,569520,540407
2021-05-05,569786,540792
2021-05-06,570080,541149
2021-05-07,570395,541576
2021-05-08,570668,541968
2021-05-09,570815,542192
2021-05-10,571039,542486
2021-05-11,571326,542885
2021-05-12,571725,543354
2021-05-13,572166,543977
2021-05-14,572558,544425
2021-05-15,572929,544894
2021-05-16,573125,545167
2021-05-17,573349,545433
2021-05-18,573629,545818
2021-05-19,574007,546287
total,641676,656740
