,F,M
2020-11-28,642677,470309
2020-11-29,642677,470309
2020-11-30,642677,470302
2020-12-01,642670,470295
2020-12-02,642670,470295
2020-12-03,642670,470295
2020-12-04,642670,470295
2020-12-05,642670,470295
2020-12-06,642670,470295
2020-12-07,642656,470295
2020-12-08,642166,469868
2020-12-09,641165,468986
2020-12-10,640038,467922
2020-12-11,638897,466935
2020-12-12,638120,466312
2020-12-13,637497,465745
2020-12-14,636335,464702
2020-12-15,625114,454265
2020-12-16,605913,437731
2020-12-17,588385,423416
2020-12-18,577010,413980
2020-12-19,563395,402773
2020-12-20,551390,392945
2020-12-21,544047,387002
2020-12-22,530565,375781
2020-12-23,520807,367850
2020-12-24,518553,366163
2020-12-25,518546,366156
2020-12-26,518546,366156
2020-12-27,518427,366072
2020-12-28,518161,365862
2020-12-29,513807,362292
2020-12-30,502957,353605
2020-12-31,495054,347655
2021-01-01,493549,346528
2021-01-02,492191,345478
2021-01-03,491295,344841
2021-01-04,490301,344099
2021-01-05,488299,342650
2021-01-06,483966,339283
2021-01-07,464443,323848
2021-01-08,440930,305900
2021-01-09,419601,290185
2021-01-10,409976,282947
2021-01-11,404901,279181
2021-01-12,390166,268744
2021-01-13,367787,252224
2021-01-14,345555,235067
2021-01-15,317310,213668
2021-01-16,283507,188888
2021-01-17,269087,178157
2021-01-18,260533,172186
2021-01-19,236586,154042
2021-01-20,210420,134911
2021-01-21,187488,118881
2021-01-22,157500,98112
2021-01-23,132573,81368
2021-01-24,125545,76433
2021-01-25,117691,71610
2021-01-26,108248,65737
2021-01-27,100632,60956
2021-01-28,91301,54866
2021-01-29,81452,48755
2021-01-30,74585,44485
2021-01-31,71862,42714
2021-02-01,67942,40509
2021-02-02,63742,38290
2021-02-03,59598,36022
2021-02-04,55468,33768
2021-02-05,51457,31647
2021-02-06,48874,30240
2021-02-07,47705,29540
2021-02-08,45206,28217
2021-02-09,42322,26656
2021-02-10,39004,24878
2021-02-11,35980,23275
2021-02-12,33145,21798
2021-02-13,31500,20895
2021-02-14,30856,20594
2021-02-15,29785,20020
2021-02-16,28763,19488
2021-02-17,27713,18921
2021-02-18,26740,18410
2021-02-19,25900,18004
2021-02-20,25452,17773
2021-02-21,25312,17682
2021-02-22,24913,17451
2021-02-23,24213,17045
2021-02-24,23457,16660
2021-02-25,22680,16226
2021-02-26,21931,15827
2021-02-27,21567,15631
2021-02-28,21455,15582
2021-03-01,21140,15435
2021-03-02,20713,15190
2021-03-03,20209,14868
2021-03-04,19621,14539
2021-03-05,19026,14217
2021-03-06,18718,14021
2021-03-07,18648,13972
2021-03-08,18424,13818
2021-03-09,18039,13594
2021-03-10,17682,13377
2021-03-11,17353,13160
2021-03-12,17031,12971
2021-03-13,16793,12831
2021-03-14,16716,12789
2021-03-15,16464,12649
2021-03-16,16184,12495
2021-03-17,15960,12348
2021-03-18,15666,12201
2021-03-19,15400,12054
2021-03-20,15218,11956
2021-03-21,15148,11921
2021-03-22,14980,11823
2021-03-23,14791,11725
2021-03-24,14546,11550
2021-03-25,14336,11389
2021-03-26,14126,11263
2021-03-27,13937,11158
2021-03-28,13853,11116
2021-03-29,13685,11039
2021-03-30,13510,10913
2021-03-31,13321,10815
2021-04-01,13167,10717
2021-04-02,13076,10661
2021-04-03,12999,10612
2021-04-04,12978,10598
2021-04-05,12957,10584
2021-04-06,12894,10535
2021-04-07,12733,10430
2021-04-08,12614,10374
2021-04-09,12481,10283
2021-04-10,12390,10227
2021-04-11,12348,10199
2021-04-12,12257,10164
2021-04-13,12159,10108
2021-04-14,12068,10059
2021-04-15,11970,10010
2021-04-16,11886,9961
2021-04-17,11830,9933
2021-04-18,11795,9912
2021-04-19,11739,9877
2021-04-20,11662,9828
2021-04-21,11585,9793
2021-04-22,11522,9744
2021-04-23,11459,9702
2021-04-24,11431,9674
2021-04-25,11410,9660
2021-04-26,11354,9625
2021-04-27,11291,9583
2021-04-28,11228,9555
2021-04-29,11165,9506
2021-04-30,11109,9478
2021-05-01,11088,9464
2021-05-02,11074,9457
2021-05-03,11067,9450
2021-05-04,11032,9429
2021-05-05,10990,9401
2021-05-06,10927,9366
2021-05-07,10878,9352
2021-05-08,10850,9331
2021-05-09,10836,9317
2021-05-10,10794,9303
2021-05-11,10752,9275
2021-05-12,10696,9240
2021-05-13,10640,9212
2021-05-14,10605,9184
2021-05-15,10570,9170
2021-05-16,10542,9156
2021-05-17,10514,9135
2021-05-18,10472,9107
2021-05-19,10416,9079
2021-05-20,10353,9051
2021-05-21,10304,9023
2021-05-22,10290,9009
2021-05-23,10276,8995
2021-05-24,10241,8974
2021-05-25,10192,8946
2021-05-26,10150,8911
total,642691,470309
