,False
2020-11-28,1113504
2020-11-29,1113504
2020-11-30,1113504
2020-12-01,1113483
2020-12-02,1113483
2020-12-03,1113483
2020-12-04,1113483
2020-12-05,1113483
2020-12-06,1113483
2020-12-07,1113476
2020-12-08,1112559
2020-12-09,1110669
2020-12-10,1108471
2020-12-11,1106350
2020-12-12,1104950
2020-12-13,1103753
2020-12-14,1101548
2020-12-15,1079911
2020-12-16,1044162
2020-12-17,1012312
2020-12-18,991487
2020-12-19,966665
2020-12-20,944825
2020-12-21,931539
2020-12-22,906822
2020-12-23,889133
2020-12-24,885192
2020-12-25,885185
2020-12-26,885178
2020-12-27,884982
2020-12-28,884506
2020-12-29,876582
2020-12-30,857031
2020-12-31,843171
2021-01-01,840539
2021-01-02,838124
2021-01-03,836591
2021-01-04,834855
2021-01-05,831404
2021-01-06,823697
2021-01-07,788739
2021-01-08,747271
2021-01-09,710213
2021-01-10,693357
2021-01-11,684509
2021-01-12,659323
2021-01-13,620424
2021-01-14,581028
2021-01-15,531412
2021-01-16,472794
2021-01-17,447636
2021-01-18,433111
2021-01-19,390999
2021-01-20,345674
2021-01-21,306670
2021-01-22,255871
2021-01-23,214186
2021-01-24,202216
2021-01-25,189525
2021-01-26,174195
2021-01-27,161798
2021-01-28,146356
2021-01-29,130396
2021-01-30,119252
2021-01-31,114751
2021-02-01,108626
2021-02-02,102207
2021-02-03,95781
2021-02-04,89383
2021-02-05,83244
2021-02-06,79254
2021-02-07,77385
2021-02-08,73556
2021-02-09,69097
2021-02-10,64001
2021-02-11,59367
2021-02-12,55048
2021-02-13,52507
2021-02-14,51555
2021-02-15,49910
2021-02-16,48356
2021-02-17,46732
2021-02-18,45248
2021-02-19,43995
2021-02-20,43316
2021-02-21,43078
2021-02-22,42448
2021-02-23,41342
2021-02-24,40194
2021-02-25,38969
2021-02-26,37828
2021-02-27,37275
2021-02-28,37114
2021-03-01,36645
2021-03-02,35973
2021-03-03,35133
2021-03-04,34223
2021-03-05,33306
2021-03-06,32795
2021-03-07,32683
2021-03-08,32305
2021-03-09,31696
2021-03-10,31122
2021-03-11,30576
2021-03-12,30058
2021-03-13,29687
2021-03-14,29561
2021-03-15,29169
2021-03-16,28735
2021-03-17,28357
2021-03-18,27916
2021-03-19,27503
2021-03-20,27223
2021-03-21,27125
2021-03-22,26859
2021-03-23,26558
2021-03-24,26145
2021-03-25,25746
2021-03-26,25417
2021-03-27,25123
2021-03-28,24997
2021-03-29,24759
2021-03-30,24451
2021-03-31,24157
2021-04-01,23905
2021-04-02,23716
2021-04-03,23597
2021-04-04,23555
2021-04-05,23520
2021-04-06,23408
2021-04-07,23142
2021-04-08,22960
2021-04-09,22736
2021-04-10,22582
2021-04-11,22512
2021-04-12,22379
2021-04-13,22232
2021-04-14,22085
2021-04-15,21938
2021-04-16,21812
2021-04-17,21721
2021-04-18,21672
2021-04-19,21574
2021-04-20,21448
2021-04-21,21329
2021-04-22,21224
2021-04-23,21119
2021-04-24,21056
2021-04-25,21021
2021-04-26,20937
2021-04-27,20832
2021-04-28,20734
2021-04-29,20629
2021-04-30,20545
2021-05-01,20503
2021-05-02,20482
2021-05-03,20468
2021-05-04,20419
2021-05-05,20342
2021-05-06,20251
2021-05-07,20181
2021-05-08,20132
2021-05-09,20111
2021-05-10,20048
2021-05-11,19985
2021-05-12,19894
2021-05-13,19810
2021-05-14,19740
2021-05-15,19698
2021-05-16,19663
2021-05-17,19621
2021-05-18,19544
2021-05-19,19467
total,1113525
