,F,M
2020-11-28,0,0
2020-11-29,0,0
2020-11-30,0,0
2020-12-01,0,0
2020-12-02,0,0
2020-12-03,0,0
2020-12-04,0,0
2020-12-05,0,0
2020-12-06,0,0
2020-12-07,0,0
2020-12-08,7,0
2020-12-09,14,7
2020-12-10,35,21
2020-12-11,42,28
2020-12-12,42,35
2020-12-13,49,42
2020-12-14,63,49
2020-12-15,140,98
2020-12-16,287,196
2020-12-17,448,273
2020-12-18,581,350
2020-12-19,679,399
2020-12-20,770,448
2020-12-21,861,483
2020-12-22,987,539
2020-12-23,1302,686
2020-12-24,1673,826
2020-12-25,1673,826
2020-12-26,1673,826
2020-12-27,1680,826
2020-12-28,1680,826
2020-12-29,2331,1057
2020-12-30,5628,2317
2020-12-31,8043,3346
2021-01-01,8428,3472
2021-01-02,8589,3549
2021-01-03,8659,3570
2021-01-04,8764,3633
2021-01-05,9198,3780
2021-01-06,10087,4109
2021-01-07,12796,5152
2021-01-08,16562,6580
2021-01-09,19054,7581
2021-01-10,19691,7861
2021-01-11,22022,8764
2021-01-12,25683,10122
2021-01-13,29071,11396
2021-01-14,33054,12887
2021-01-15,38234,15057
2021-01-16,41706,16408
2021-01-17,43057,16905
2021-01-18,45703,17962
2021-01-19,48244,18977
2021-01-20,50365,19908
2021-01-21,53522,21245
2021-01-22,59059,23576
2021-01-23,60571,24269
2021-01-24,61117,24514
2021-01-25,61579,24738
2021-01-26,62160,25004
2021-01-27,62650,25228
2021-01-28,63175,25494
2021-01-29,63784,25823
2021-01-30,64050,25984
2021-01-31,64148,26040
2021-02-01,64456,26229
2021-02-02,64757,26418
2021-02-03,65184,26698
2021-02-04,65709,26915
2021-02-05,66283,27181
2021-02-06,66521,27335
2021-02-07,66626,27384
2021-02-08,66885,27552
2021-02-09,67277,27762
2021-02-10,67879,28063
2021-02-11,68467,28399
2021-02-12,69111,28742
2021-02-13,69377,28889
2021-02-14,69433,28917
2021-02-15,69748,29092
2021-02-16,70021,29246
2021-02-17,70315,29400
2021-02-18,70616,29589
2021-02-19,70945,29736
2021-02-20,71029,29792
2021-02-21,71043,29799
2021-02-22,71106,29848
2021-02-23,71288,29939
2021-02-24,71456,30072
2021-02-25,71659,30177
2021-02-26,71834,30247
2021-02-27,71883,30289
2021-02-28,71911,30303
2021-03-01,72002,30352
2021-03-02,72135,30408
2021-03-03,72254,30471
2021-03-04,72387,30562
2021-03-05,72548,30660
2021-03-06,72576,30681
2021-03-07,72583,30688
2021-03-08,72660,30730
2021-03-09,72737,30793
2021-03-10,72828,30842
2021-03-11,72905,30884
2021-03-12,73017,30940
2021-03-13,73031,30954
2021-03-14,73038,30961
2021-03-15,73080,30989
2021-03-16,73157,31024
2021-03-17,73213,31080
2021-03-18,73311,31122
2021-03-19,73367,31185
2021-03-20,73395,31199
2021-03-21,73402,31206
2021-03-22,73430,31227
2021-03-23,73486,31262
2021-03-24,73542,31290
2021-03-25,73619,31332
2021-03-26,73710,31381
2021-03-27,73752,31409
2021-03-28,73759,31416
2021-03-29,73822,31437
2021-03-30,73871,31465
2021-03-31,73941,31514
2021-04-01,73997,31535
2021-04-02,74011,31542
2021-04-03,74025,31556
2021-04-04,74025,31556
2021-04-05,74025,31556
2021-04-06,74088,31577
2021-04-07,74130,31598
2021-04-08,74172,31619
2021-04-09,74228,31647
2021-04-10,74263,31668
2021-04-11,74291,31675
2021-04-12,74319,31696
2021-04-13,74354,31710
2021-04-14,74403,31731
2021-04-15,74431,31745
2021-04-16,74466,31759
2021-04-17,74473,31766
2021-04-18,74473,31766
2021-04-19,74494,31773
2021-04-20,74515,31787
2021-04-21,74536,31801
2021-04-22,74550,31808
2021-04-23,74564,31815
2021-04-24,74571,31822
2021-04-25,74571,31822
2021-04-26,74585,31829
2021-04-27,74592,31836
2021-04-28,74613,31850
2021-04-29,74634,31871
2021-04-30,74641,31871
2021-05-01,74641,31878
2021-05-02,74648,31878
2021-05-03,74648,31878
2021-05-04,74648,31885
2021-05-05,74655,31885
2021-05-06,74662,31892
2021-05-07,74669,31906
2021-05-08,74676,31906
2021-05-09,74676,31906
2021-05-10,74683,31913
2021-05-11,74690,31913
2021-05-12,74697,31920
2021-05-13,74711,31927
2021-05-14,74725,31934
2021-05-15,74725,31934
2021-05-16,74725,31934
2021-05-17,74732,31941
2021-05-18,74746,31948
2021-05-19,74746,31955
2021-05-20,74753,31962
2021-05-21,74760,31969
2021-05-22,74760,31969
2021-05-23,74760,31969
2021-05-24,74767,31969
2021-05-25,74774,31969
2021-05-26,74781,31976
total,75824,32620
