,0,1,2,3,4,5,6,7,8,9
2021-05-03,6807164,1904,20468,54628,76867,58842,270893,83986,135982,188951
2021-05-04,6773130,1897,20419,54488,76657,58723,269955,83853,135730,188496
2021-05-05,6735253,1890,20342,54320,76391,58548,268723,83629,135310,187845
2021-05-06,6699336,1876,20251,54103,76048,58296,267302,83377,134883,187187
2021-05-07,6658596,1855,20181,53914,75733,58100,265881,83146,134463,186452
2021-05-08,6609722,1855,20132,53802,75481,57932,264516,82943,134078,185787
2021-05-09,6583325,1848,20111,53746,75348,57848,263844,82852,133882,185416
2021-05-10,6557341,1841,20048,53620,75131,57694,262808,82705,133574,184898
2021-05-11,6525029,1827,19985,53452,74781,57512,261450,82467,133119,184205
2021-05-12,6469589,1813,19894,53228,74207,57253,259252,82159,132566,183344
2021-05-13,6406099,1792,19810,52997,73626,56959,256809,81774,131817,182280
2021-05-14,6341426,1771,19740,52829,73129,56770,254709,81480,131306,181440
2021-05-15,6266939,1771,19698,52675,72653,56602,252483,81228,130809,180600
2021-05-16,6229860,1764,19663,52605,72415,56518,251461,81088,130557,180124
2021-05-17,6202924,1757,19621,52500,72121,56413,250572,80892,130221,179641
2021-05-18,6150998,1743,19544,52332,71708,56224,249004,80626,129759,178976
2021-05-19,6065899,1736,19467,52122,71190,55965,246624,80318,129199,178129
2021-05-20,6065899,1736,19467,52122,71190,55965,246624,80318,129199,178129
total,9461361,107758,1113525,2071391,833084,1074962,1786820,915495,1179612,1298423
