,2,3,4,5,6,7,8
2020-11-28,92876,182616,242970,155141,168224,163226,152747
2020-11-29,92876,182616,242970,155141,168224,163226,152747
2020-11-30,92876,182616,242970,155141,168224,163226,152747
2020-12-01,92876,182616,242963,155141,168224,163226,152747
2020-12-02,92876,182616,242963,155141,168224,163226,152747
2020-12-03,92876,182616,242963,155141,168224,163226,152747
2020-12-04,92876,182616,242963,155141,168224,163226,152747
2020-12-05,92876,182616,242963,155141,168224,163226,152747
2020-12-06,92876,182616,242963,155141,168224,163226,152747
2020-12-07,92876,182616,242963,155141,168224,163226,152747
2020-12-08,92862,182595,242900,155099,168182,163205,152733
2020-12-09,92841,182546,242816,155036,168105,163163,152712
2020-12-10,92820,182476,242718,154966,168042,163086,152691
2020-12-11,92792,182420,242564,154882,167944,163030,152677
2020-12-12,92771,182364,242466,154812,167888,162988,152656
2020-12-13,92764,182343,242431,154791,167860,162974,152656
2020-12-14,92736,182294,242361,154742,167811,162939,152635
2020-12-15,92701,182210,242207,154644,167699,162862,152607
2020-12-16,92666,182105,242011,154518,167587,162771,152558
2020-12-17,92638,181979,241822,154378,167454,162631,152488
2020-12-18,92596,181853,241605,154238,167328,162519,152411
2020-12-19,92561,181748,241444,154133,167202,162414,152348
2020-12-20,92526,181615,241213,154000,167069,162288,152278
2020-12-21,92477,181440,240926,153839,166894,162155,152201
2020-12-22,92421,181293,240681,153678,166719,161994,152117
2020-12-23,92351,181132,240394,153468,166523,161840,152047
2020-12-24,92323,181055,240268,153377,166425,161763,152019
2020-12-25,92323,181055,240268,153377,166425,161763,152012
2020-12-26,92323,181041,240247,153363,166418,161749,152012
2020-12-27,92309,181013,240191,153342,166397,161735,151998
2020-12-28,92302,180971,240114,153300,166355,161700,151991
2020-12-29,92246,180838,239883,153125,166187,161546,151921
2020-12-30,92148,180614,239449,152803,165837,161203,151788
2020-12-31,92057,180390,239078,152530,165550,160951,151669
2021-01-01,92022,180320,238966,152439,165473,160888,151627
2021-01-02,91994,180229,238840,152334,165368,160790,151564
2021-01-03,91973,180152,238735,152278,165319,160741,151543
2021-01-04,91931,180019,238525,152159,165221,160664,151508
2021-01-05,91861,179774,238119,151921,164955,160475,151424
2021-01-06,91763,179459,237636,151620,164633,160244,151326
2021-01-07,91623,179039,236964,151172,164192,159831,151123
2021-01-08,91399,178549,236187,150612,163611,159292,150815
2021-01-09,91224,178122,235522,150157,163107,158809,150528
2021-01-10,91105,177877,235144,149940,162855,158606,150381
2021-01-11,90979,177555,234619,149611,162477,158277,150241
2021-01-12,90818,177128,234010,149142,162008,157815,149968
2021-01-13,90587,176568,233107,148554,161322,157171,149534
2021-01-14,90314,175931,232155,147840,160545,156401,149030
2021-01-15,90006,175238,231056,147077,159691,155519,148400
2021-01-16,89775,174671,230272,146531,159138,154938,148015
2021-01-17,89621,174335,229775,146209,158760,154616,147777
2021-01-18,89369,173859,229068,145719,158228,154077,147434
2021-01-19,88970,173201,228046,144998,157339,153230,146741
2021-01-20,88459,172312,226534,143899,156079,151872,145516
2021-01-21,87864,171234,224854,142576,154490,150255,143724
2021-01-22,87087,169869,222684,140770,152264,147875,141148
2021-01-23,86037,168217,220031,138782,149779,145089,137998
2021-01-24,85617,167608,218925,137795,148428,143696,136395
2021-01-25,85113,166719,217560,136843,147154,142198,134834
2021-01-26,84497,165648,215894,135534,145439,140399,132811
2021-01-27,83671,164241,213626,133826,143269,138089,130158
2021-01-28,82439,162393,210623,131411,140126,134526,126280
2021-01-29,80731,159684,206619,128023,135660,129269,120575
2021-01-30,78911,157178,202286,124649,131327,124208,114569
2021-01-31,77714,155365,199332,122318,128303,120624,110642
2021-02-01,76650,153741,196805,120148,125615,117299,106946
2021-02-02,75383,151683,193669,117621,122276,113309,102396
2021-02-03,73493,148918,189196,113890,117271,107366,95116
2021-02-04,71498,145873,184359,109585,111804,100849,87423
2021-02-05,69181,142338,178696,104825,105539,93779,79338
2021-02-06,66213,137935,171318,98721,97608,84525,68733
2021-02-07,65037,136276,168623,96439,94556,81172,64764
2021-02-08,63630,134190,165200,93492,90790,76853,59745
2021-02-09,61789,131579,161000,89831,86002,71498,53270
2021-02-10,60214,129290,157276,86891,82103,66906,47698
2021-02-11,58492,126777,153286,83573,77903,62104,41706
2021-02-12,56735,124243,148904,80227,73556,57281,35546
2021-02-13,55146,121940,145061,77112,69482,52850,30331
2021-02-14,54663,121100,143843,76174,68341,51576,28938
2021-02-15,54054,120127,142275,74984,66927,50113,27405
2021-02-16,53312,118867,139965,73227,64974,48209,25697
2021-02-17,52374,117026,136227,70637,62202,45486,23926
2021-02-18,51443,115031,132552,68054,59402,42861,22281
2021-02-19,50582,113162,129227,65646,57001,40908,21154
2021-02-20,49777,111055,125622,63329,54775,39039,20188
2021-02-21,49413,110117,124264,62489,54145,38605,19880
2021-02-22,48853,108738,122213,61089,52983,37744,19334
2021-02-23,47747,105658,117873,58464,50596,36001,18578
2021-02-24,45990,101241,111608,54782,47271,33607,17619
2021-02-25,43757,94969,103068,50477,43596,31087,16569
2021-02-26,41601,88655,94773,46263,40138,28616,15659
2021-02-27,39592,82859,87591,42861,37317,26761,14980
2021-02-28,38927,80759,85141,41692,36442,26180,14742
2021-03-01,38276,78813,82523,40460,35455,25459,14497
2021-03-02,37534,76608,79576,39039,34265,24661,14175
2021-03-03,36750,74312,76608,37604,33061,23786,13790
2021-03-04,35574,71106,72632,35693,31437,22603,13272
2021-03-05,34104,67221,67914,33383,29498,21336,12698
2021-03-06,32788,63560,63553,31318,27818,20223,12201
2021-03-07,32438,62412,62209,30688,27279,19887,12089
2021-03-08,31948,61089,60669,29911,26614,19411,11865
2021-03-09,31458,59745,58905,29043,25928,18900,11634
2021-03-10,30954,58359,57379,28238,25270,18389,11347
2021-03-11,30478,57225,56112,27517,24640,17955,11109
2021-03-12,29862,55804,54432,26775,23996,17507,10864
2021-03-13,29162,54145,52451,25767,23184,16954,10556
2021-03-14,28924,53543,51688,25424,22890,16737,10451
2021-03-15,28525,52619,50645,24857,22358,16394,10269
2021-03-16,28084,51695,49532,24192,21854,16030,10038
2021-03-17,27678,50799,48531,23674,21357,15722,9849
2021-03-18,27251,49945,47481,23156,20832,15365,9646
2021-03-19,26747,48867,46277,22533,20328,14994,9471
2021-03-20,26264,47761,44982,21840,19768,14595,9254
2021-03-21,26089,47362,44513,21602,19523,14448,9198
2021-03-22,25851,46851,43834,21252,19222,14238,9072
2021-03-23,25522,46179,43127,20846,18893,13993,8946
2021-03-24,25179,45451,42294,20391,18494,13706,8778
2021-03-25,24787,44590,41328,19908,18102,13377,8589
2021-03-26,24367,43722,40264,19432,17640,13097,8428
2021-03-27,23926,42777,39228,18942,17206,12803,8295
2021-03-28,23744,42350,38787,18690,17010,12684,8246
2021-03-29,23513,41860,38227,18396,16786,12544,8148
2021-03-30,23275,41342,37646,18053,16527,12341,8008
2021-03-31,23009,40810,37002,17745,16247,12124,7889
2021-04-01,22813,40432,36603,17528,16058,11998,7791
2021-04-02,22722,40257,36428,17437,15981,11949,7770
2021-04-03,22624,40040,36148,17304,15883,11879,7728
2021-04-04,22603,39970,36064,17262,15848,11851,7721
