,2,3,4,5,6,7,8
2020-11-28,162687,310303,409689,264726,288645,284165,271299
2020-11-29,162687,310303,409689,264726,288645,284165,271299
2020-11-30,162687,310303,409689,264726,288645,284165,271299
2020-12-01,162687,310303,409682,264726,288638,284165,271299
2020-12-02,162687,310303,409682,264726,288638,284165,271299
2020-12-03,162687,310303,409682,264726,288638,284165,271299
2020-12-04,162687,310303,409682,264726,288638,284165,271299
2020-12-05,162687,310303,409682,264726,288638,284165,271299
2020-12-06,162687,310303,409682,264726,288638,284165,271299
2020-12-07,162687,310303,409682,264726,288638,284165,271299
2020-12-08,162659,310254,409563,264649,288561,284123,271271
2020-12-09,162631,310170,409409,264544,288435,284032,271236
2020-12-10,162589,310051,409206,264425,288323,283927,271208
2020-12-11,162547,309946,408968,264292,288169,283829,271173
2020-12-12,162512,309841,408800,264159,288050,283738,271138
2020-12-13,162491,309806,408716,264103,287994,283703,271131
2020-12-14,162442,309722,408576,264005,287903,283633,271103
2020-12-15,162379,309575,408296,263830,287707,283500,271054
2020-12-16,162309,309393,407995,263634,287525,283353,270984
2020-12-17,162253,309190,407645,263403,287301,283150,270879
2020-12-18,162176,308994,407288,263172,287077,282961,270760
2020-12-19,162106,308826,407022,262990,286888,282800,270669
2020-12-20,162050,308616,406672,262780,286650,282611,270557
2020-12-21,161959,308322,406196,262507,286356,282373,270424
2020-12-22,161861,308063,405769,262227,286083,282114,270284
2020-12-23,161742,307790,405251,261877,285726,281848,270144
2020-12-24,161693,307657,405013,261702,285558,281722,270081
2020-12-25,161693,307657,405013,261702,285558,281722,270074
2020-12-26,161693,307643,404985,261688,285551,281701,270074
2020-12-27,161672,307594,404915,261646,285523,281680,270060
2020-12-28,161658,307517,404775,261576,285467,281624,270039
2020-12-29,161574,307293,404425,261303,285215,281400,269941
2020-12-30,161406,306894,403669,260743,284620,280805,269710
2020-12-31,161245,306460,402990,260281,284102,280329,269521
2021-01-01,161189,306341,402808,260134,283962,280217,269451
2021-01-02,161133,306208,402598,259980,283801,280070,269374
2021-01-03,161091,306082,402416,259896,283724,279993,269346
2021-01-04,161021,305851,402080,259693,283542,279853,269290
