,F,M
2020-11-28,0,0
2020-11-29,0,0
2020-11-30,0,0
2020-12-01,0,0
2020-12-02,0,0
2020-12-03,0,0
2020-12-04,0,0
2020-12-05,0,0
2020-12-06,0,0
2020-12-07,0,0
2020-12-08,0,7
2020-12-09,7,14
2020-12-10,7,14
2020-12-11,7,14
2020-12-12,7,14
2020-12-13,7,14
2020-12-14,7,14
2020-12-15,7,14
2020-12-16,14,14
2020-12-17,21,14
2020-12-18,21,21
2020-12-19,21,21
2020-12-20,21,21
2020-12-21,21,21
2020-12-22,21,21
2020-12-23,21,28
2020-12-24,21,28
2020-12-25,21,28
2020-12-26,21,28
2020-12-27,21,28
2020-12-28,28,28
2020-12-29,28,28
2020-12-30,35,35
2020-12-31,35,35
2021-01-01,35,35
2021-01-02,35,35
2021-01-03,35,42
2021-01-04,35,42
2021-01-05,42,49
2021-01-06,42,56
2021-01-07,49,56
2021-01-08,56,70
2021-01-09,56,77
2021-01-10,63,77
2021-01-11,63,91
2021-01-12,77,105
2021-01-13,84,112
2021-01-14,98,126
2021-01-15,105,133
2021-01-16,112,140
2021-01-17,112,140
2021-01-18,140,175
2021-01-19,154,189
2021-01-20,161,203
2021-01-21,182,224
2021-01-22,210,259
2021-01-23,217,266
2021-01-24,217,266
2021-01-25,238,301
2021-01-26,266,336
2021-01-27,294,364
2021-01-28,329,399
2021-01-29,350,427
2021-01-30,357,434
2021-01-31,364,441
2021-02-01,427,490
2021-02-02,476,581
2021-02-03,546,651
2021-02-04,616,707
2021-02-05,714,819
2021-02-06,728,840
2021-02-07,735,854
2021-02-08,840,959
2021-02-09,945,1092
2021-02-10,1071,1218
2021-02-11,1197,1379
2021-02-12,1407,1638
2021-02-13,1477,1722
2021-02-14,1526,1778
2021-02-15,1981,2289
2021-02-16,2611,2947
2021-02-17,3262,3689
2021-02-18,4011,4550
2021-02-19,4578,5250
2021-02-20,4648,5320
2021-02-21,4690,5341
2021-02-22,5236,6027
2021-02-23,5922,6839
2021-02-24,6580,7609
2021-02-25,7196,8421
2021-02-26,7721,9149
2021-02-27,7798,9247
2021-02-28,7819,9275
2021-03-01,8400,9898
2021-03-02,9170,10787
2021-03-03,9968,11774
2021-03-04,10787,12817
2021-03-05,11452,13566
2021-03-06,11529,13657
2021-03-07,11571,13713
2021-03-08,12369,14623
2021-03-09,13146,15603
2021-03-10,14049,16688
2021-03-11,14938,17745
2021-03-12,15673,18557
2021-03-13,15757,18683
2021-03-14,15785,18739
2021-03-15,16646,19712
2021-03-16,17444,20615
2021-03-17,18235,21518
2021-03-18,18928,22295
2021-03-19,19516,22904
2021-03-20,19628,23037
2021-03-21,19670,23086
2021-03-22,20202,23716
2021-03-23,20909,24577
2021-03-24,21469,25214
2021-03-25,21959,25753
2021-03-26,22379,26222
2021-03-27,22407,26264
2021-03-28,22477,26320
2021-03-29,22834,26824
2021-03-30,23093,27153
2021-03-31,23324,27489
2021-04-01,23583,27846
2021-04-02,23590,27860
2021-04-03,23632,27909
2021-04-04,23646,27937
2021-04-05,23660,27951
2021-04-06,23926,28308
2021-04-07,24115,28567
2021-04-08,24297,28847
2021-04-09,24451,29015
2021-04-10,24465,29036
2021-04-11,24465,29043
2021-04-12,24584,29225
2021-04-13,24773,29428
2021-04-14,24941,29652
2021-04-15,25074,29792
2021-04-16,25214,29953
2021-04-17,25221,29967
2021-04-18,25228,29974
2021-04-19,25417,30170
2021-04-20,25599,30345
2021-04-21,25746,30562
2021-04-22,25851,30716
2021-04-23,25984,30884
2021-04-24,25991,30891
2021-04-25,26005,30912
2021-04-26,26131,31101
2021-04-27,26355,31402
2021-04-28,26495,31577
2021-04-29,26649,31738
2021-04-30,26775,31892
2021-05-01,26782,31899
2021-05-02,26789,31906
2021-05-03,26796,31913
2021-05-04,26943,32074
2021-05-05,27174,32354
2021-05-06,27300,32452
2021-05-07,27475,32634
2021-05-08,27489,32669
2021-05-09,27496,32669
2021-05-10,27713,32900
2021-05-11,27972,33194
2021-05-12,28161,33397
2021-05-13,28350,33593
2021-05-14,28441,33740
2021-05-15,28462,33761
2021-05-16,28483,33796
2021-05-17,28602,33936
2021-05-18,28749,34069
2021-05-19,28854,34209
2021-05-20,29008,34398
2021-05-21,29106,34503
2021-05-22,29113,34510
2021-05-23,29113,34517
2021-05-24,29127,34524
total,1184176,1349957
