,F,M
2020-11-28,0,0
2020-11-29,0,0
2020-11-30,0,0
2020-12-01,7,0
2020-12-02,7,0
2020-12-03,7,0
2020-12-04,7,7
2020-12-05,7,7
2020-12-06,7,7
2020-12-07,7,7
2020-12-08,91,49
2020-12-09,294,133
2020-12-10,532,238
2020-12-11,791,343
2020-12-12,987,399
2020-12-13,1113,434
2020-12-14,1330,518
2020-12-15,1750,679
2020-12-16,2303,854
2020-12-17,3066,1106
2020-12-18,3780,1344
2020-12-19,4417,1547
2020-12-20,5327,1827
2020-12-21,6328,2121
2020-12-22,7259,2394
2020-12-23,8281,2716
2020-12-24,8750,2870
2020-12-25,8757,2877
2020-12-26,8799,2912
2020-12-27,8897,2947
2020-12-28,9093,3010
2020-12-29,9919,3248
2020-12-30,11452,3675
2020-12-31,12705,4067
2021-01-01,13174,4193
2021-01-02,13706,4347
2021-01-03,14070,4445
2021-01-04,14770,4641
2021-01-05,16149,5047
2021-01-06,18151,5621
2021-01-07,20986,6384
2021-01-08,24129,7301
2021-01-09,26635,8078
2021-01-10,28161,8561
2021-01-11,30261,9177
2021-01-12,32900,9912
2021-01-13,36015,10801
2021-01-14,39291,11858
2021-01-15,42826,13076
2021-01-16,45563,13944
2021-01-17,47376,14504
2021-01-18,49861,15295
2021-01-19,52500,16226
2021-01-20,55307,17241
2021-01-21,58380,18410
2021-01-22,61712,19628
2021-01-23,64491,20762
2021-01-24,66017,21455
2021-01-25,67865,22211
2021-01-26,70049,23128
2021-01-27,72436,24192
2021-01-28,74872,25347
2021-01-29,77455,26607
2021-01-30,79716,27727
2021-01-31,81543,28784
2021-02-01,83741,30016
2021-02-02,86212,31640
2021-02-03,89180,33474
2021-02-04,91896,35315
2021-02-05,94696,37219
2021-02-06,97230,38724
2021-02-07,98609,39592
2021-02-08,100275,40516
2021-02-09,102655,42049
2021-02-10,105686,44065
2021-02-11,109753,47005
2021-02-12,115703,51548
2021-02-13,121933,56217
2021-02-14,125573,59157
2021-02-15,129080,61670
2021-02-16,135219,66388
2021-02-17,145754,74375
2021-02-18,155197,81578
2021-02-19,162414,87213
2021-02-20,169106,92561
2021-02-21,171094,94108
2021-02-22,174510,96712
2021-02-23,182301,102914
2021-02-24,196035,113736
2021-02-25,212772,127414
2021-02-26,231700,143465
2021-02-27,248836,158886
2021-02-28,258972,168518
2021-03-01,270991,180131
2021-03-02,285621,194341
2021-03-03,302967,211869
2021-03-04,324198,232603
2021-03-05,348985,257327
2021-03-06,373562,283129
2021-03-07,386533,297339
2021-03-08,402605,316029
2021-03-09,417585,333263
2021-03-10,432642,349811
2021-03-11,446068,364441
2021-03-12,461020,380905
2021-03-13,480445,402290
2021-03-14,489188,412482
2021-03-15,499912,424508
2021-03-16,509859,435120
2021-03-17,518770,444444
2021-03-18,526687,452872
2021-03-19,535885,463134
2021-03-20,546329,474985
2021-03-21,550109,479780
2021-03-22,553609,483889
2021-03-23,556843,487739
2021-03-24,559790,491414
2021-03-25,563073,495166
2021-03-26,566139,498932
2021-03-27,569583,503363
2021-03-28,571053,505281
2021-03-29,572481,507024
2021-03-30,573888,508627
2021-03-31,575365,510265
2021-04-01,576268,511308
2021-04-02,576681,511854
2021-04-03,577178,512505
2021-04-04,577318,512722
2021-04-05,577437,512841
2021-04-06,577913,513359
2021-04-07,578347,513828
2021-04-08,578788,514311
2021-04-09,579271,514801
2021-04-10,579642,515291
2021-04-11,579845,515501
2021-04-12,580069,515767
2021-04-13,580328,516068
2021-04-14,580636,516383
2021-04-15,580902,516635
2021-04-16,581168,516880
2021-04-17,581350,517097
2021-04-18,581427,517195
2021-04-19,581567,517398
2021-04-20,581812,517650
2021-04-21,582015,517853
2021-04-22,582218,518070
2021-04-23,582421,518301
2021-04-24,582582,518476
2021-04-25,582659,518546
2021-04-26,582813,518728
2021-04-27,583002,518952
2021-04-28,583149,519106
2021-04-29,583352,519316
2021-04-30,583541,519589
2021-05-01,583660,519715
2021-05-02,583709,519778
2021-05-03,583737,519820
2021-05-04,583863,519988
2021-05-05,584052,520177
2021-05-06,584199,520331
2021-05-07,584353,520492
2021-05-08,584507,520667
2021-05-09,584556,520737
2021-05-10,584696,520919
2021-05-11,584913,521178
2021-05-12,585109,521353
2021-05-13,585340,521570
2021-05-14,585550,521780
2021-05-15,585760,521997
2021-05-16,585844,522116
2021-05-17,586047,522305
2021-05-18,586257,522515
2021-05-19,586516,522746
2021-05-20,586768,523054
2021-05-21,586957,523299
2021-05-22,587097,523502
2021-05-23,587097,523502
2021-05-24,587104,523502
total,640521,596617
