,1,2,3,4,5
2020-11-28,0,0,0,0,0
2020-11-29,0,0,0,0,0
2020-11-30,0,0,0,0,0
2020-12-01,0,0,0,0,0
2020-12-02,0,0,0,0,0
2020-12-03,0,0,0,0,0
2020-12-04,0,0,0,0,0
2020-12-05,0,0,0,0,0
2020-12-06,0,0,0,0,0
2020-12-07,0,0,0,0,0
2020-12-08,21,21,21,35,35
2020-12-09,70,70,70,105,105
2020-12-10,119,133,126,189,196
2020-12-11,175,203,189,266,294
2020-12-12,210,245,238,343,350
2020-12-13,224,266,273,378,392
2020-12-14,245,322,336,448,483
2020-12-15,322,399,448,602,644
2020-12-16,413,525,609,777,833
2020-12-17,525,728,812,994,1099
2020-12-18,658,875,1008,1232,1344
2020-12-19,756,987,1183,1428,1596
2020-12-20,889,1183,1421,1708,1939
2020-12-21,1064,1414,1687,2009,2261
2020-12-22,1232,1610,1911,2296,2597
2020-12-23,1435,1827,2170,2632,2926
2020-12-24,1526,1939,2317,2772,3066
2020-12-25,1526,1939,2317,2772,3066
2020-12-26,1533,1960,2331,2786,3087
2020-12-27,1554,1988,2359,2821,3115
2020-12-28,1603,2030,2408,2884,3178
2020-12-29,1736,2198,2632,3150,3444
2020-12-30,2023,2527,3038,3591,3941
2020-12-31,2240,2814,3416,3983,4312
2021-01-01,2303,2891,3563,4116,4487
2021-01-02,2387,3003,3724,4270,4648
2021-01-03,2436,3080,3822,4396,4781
2021-01-04,2548,3241,4018,4606,4991
2021-01-05,2786,3535,4403,5019,5439
2021-01-06,3157,4011,4914,5621,6062
2021-01-07,3612,4662,5677,6433,6965
2021-01-08,4200,5355,6468,7399,7994
2021-01-09,4592,5852,7168,8162,8925
2021-01-10,4816,6167,7595,8673,9471
2021-01-11,5250,6692,8155,9282,10045
2021-01-12,5810,7322,8855,10017,10801
2021-01-13,6440,8071,9646,10913,11739
2021-01-14,7126,8869,10577,11851,12719
2021-01-15,7798,9674,11522,12957,13937
2021-01-16,8302,10339,12278,13776,14798
2021-01-17,8589,10738,12817,14350,15386
2021-01-18,9093,11326,13517,15057,16156
2021-01-19,9674,11949,14259,15869,16968
2021-01-20,10290,12663,15001,16758,17829
2021-01-21,10948,13419,15967,17633,18816
2021-01-22,11648,14259,16898,18655,19873
2021-01-23,12229,14952,17766,19530,20769
2021-01-24,12530,15330,18228,20041,21329
2021-01-25,12936,15855,18823,20615,21847
2021-01-26,13440,16436,19439,21315,22540
2021-01-27,13965,17087,20111,22113,23345
2021-01-28,14497,17752,20853,22960,24157
2021-01-29,15078,18473,21665,23793,25039
2021-01-30,15505,19075,22428,24577,25851
2021-01-31,15925,19621,23009,25242,26516
2021-02-01,16450,20293,23695,26075,27230
2021-02-02,17192,21168,24500,27020,27965
2021-02-03,17843,22162,25494,28196,28959
2021-02-04,18578,23135,26495,29204,29785
2021-02-05,19243,24129,27510,30212,30821
2021-02-06,19768,24815,28350,31157,31857
2021-02-07,19999,25214,28952,31661,32368
2021-02-08,20384,25711,29470,32242,32977
2021-02-09,20965,26404,30226,33152,33936
2021-02-10,21686,27356,31311,34328,35077
2021-02-11,22435,28770,32816,36001,36729
2021-02-12,23730,30688,35140,38402,39277
2021-02-13,25207,32571,37555,40950,41853
2021-02-14,25900,33579,38822,42546,43883
2021-02-15,26754,34762,40019,43911,45290
2021-02-16,28287,36778,42238,46361,47936
2021-02-17,30464,39914,46200,50764,52773
2021-02-18,32613,42833,49728,54768,56826
2021-02-19,34300,44982,52346,58023,59962
2021-02-20,36008,47033,54922,60746,62951
2021-02-21,36596,47614,55636,61607,63735
2021-02-22,37352,48629,56868,62993,65373
2021-02-23,39151,50827,59682,66136,69405
2021-02-24,41797,54327,64477,72198,76972
2021-02-25,45045,58793,70518,79793,86037
2021-02-26,48762,64099,77952,88578,95774
2021-02-27,52325,68950,84938,96712,104783
2021-02-28,54404,71806,88886,101598,110789
2021-03-01,56490,75047,93856,107674,118048
2021-03-02,59416,79373,99967,114961,126231
2021-03-03,63336,84644,107156,123403,136290
2021-03-04,68215,91350,115633,133315,148274
2021-03-05,74018,99155,125587,145082,162463
2021-03-06,80787,107457,135793,156954,175693
2021-03-07,84357,111748,141148,163156,183449
2021-03-08,88613,117698,148092,171367,192850
2021-03-09,92750,123242,154588,178787,201481
2021-03-10,96824,128765,161091,186200,209573
2021-03-11,100786,133770,166929,192367,216650
2021-03-12,105217,139279,173460,199227,224721
2021-03-13,111993,146671,181657,208054,234353
2021-03-14,114828,149982,185619,212128,239106
2021-03-15,118426,154308,190337,217007,244342
2021-03-16,121709,158137,194733,221403,248990
2021-03-17,125237,161525,198198,225197,253043
2021-03-18,128100,164654,201453,228578,256767
2021-03-19,131796,168399,205296,232708,260820
2021-03-20,136262,172907,210112,237153,264866
2021-03-21,137928,174552,212051,238812,266525
2021-03-22,139384,176127,213570,240359,268044
2021-03-23,141015,177632,214991,241675,269255
2021-03-24,142408,179039,216377,242921,270452
2021-03-25,144025,180474,217770,244209,271747
2021-03-26,145663,181993,219114,245385,272902
2021-03-27,147469,183715,220759,246764,274225
2021-03-28,148274,184457,221473,247380,274743
2021-03-29,149023,185164,222103,247933,275268
2021-03-30,149758,185892,222691,248444,275716
2021-03-31,150479,186557,223363,249025,276199
2021-04-01,150990,186984,223727,249361,276500
2021-04-02,151221,187180,223895,249578,276654
2021-04-03,151515,187425,224126,249760,276843
2021-04-04,151613,187516,224196,249816,276892
2021-04-05,151669,187586,224238,249858,276920
2021-04-06,151949,187838,224413,249991,277074
2021-04-07,152201,188090,224560,250124,277193
2021-04-08,152453,188321,224763,250243,277305
2021-04-09,152740,188559,224938,250397,277431
2021-04-10,152971,188769,225106,250544,277536
2021-04-11,153104,188853,225176,250607,277599
2021-04-12,153244,188965,225260,250684,277676
2021-04-13,153398,189105,225337,250782,277767
2021-04-14,153566,189266,225456,250887,277830
2021-04-15,153734,189385,225554,250957,277893
2021-04-16,153860,189511,225652,251041,277970
2021-04-17,153972,189623,225715,251097,278033
2021-04-18,154014,189672,225743,251125,278054
2021-04-19,154091,189756,225813,251181,278103
2021-04-20,154266,189840,225911,251244,278187
2021-04-21,154364,189959,225988,251300,278250
2021-04-22,154476,190064,226058,251370,278306
2021-04-23,154595,190169,226128,251454,278362
2021-04-24,154686,190253,226191,251510,278418
2021-04-25,154714,190288,226226,251524,278439
2021-04-26,154805,190393,226275,251580,278488
2021-04-27,154896,190498,226345,251650,278551
2021-04-28,154973,190575,226387,251706,278607
2021-04-29,155085,190680,226450,251783,278663
2021-04-30,155183,190792,226527,251853,278754
2021-05-01,155253,190848,226576,251895,278796
2021-05-02,155281,190883,226590,251923,278803
2021-05-03,155302,190897,226604,251937,278817
2021-05-04,155365,190988,226653,251979,278859
2021-05-05,155463,191079,226730,252035,278908
2021-05-06,155547,191149,226779,252091,278943
2021-05-07,155617,191219,226842,252147,278999
2021-05-08,155708,191296,226905,252196,279055
2021-05-09,155736,191317,226933,252217,279083
2021-05-10,155792,191408,227003,252266,279132
2021-05-11,155925,191520,227108,252336,279188
2021-05-12,156037,191604,227178,252406,279230
2021-05-13,156142,191709,227276,252469,279300
2021-05-14,156247,191807,227360,252539,279363
