,False
2020-11-28,21
2020-11-29,21
2020-11-30,21
2020-12-01,42
2020-12-02,42
2020-12-03,42
2020-12-04,42
2020-12-05,42
2020-12-06,42
2020-12-07,49
2020-12-08,966
2020-12-09,2856
2020-12-10,5054
2020-12-11,7175
2020-12-12,8575
2020-12-13,9772
2020-12-14,11977
2020-12-15,33614
2020-12-16,69363
2020-12-17,101213
2020-12-18,122038
2020-12-19,146860
2020-12-20,168700
2020-12-21,181986
2020-12-22,206703
2020-12-23,224392
2020-12-24,228333
2020-12-25,228340
2020-12-26,228347
2020-12-27,228543
2020-12-28,229019
2020-12-29,236943
2020-12-30,256494
2020-12-31,270354
2021-01-01,272986
2021-01-02,275401
2021-01-03,276934
2021-01-04,278670
2021-01-05,282121
2021-01-06,289828
2021-01-07,324786
2021-01-08,366254
2021-01-09,403312
2021-01-10,420168
2021-01-11,429016
2021-01-12,454202
2021-01-13,493101
2021-01-14,532497
2021-01-15,582113
2021-01-16,640731
2021-01-17,665889
2021-01-18,680414
2021-01-19,722526
2021-01-20,767851
2021-01-21,806855
2021-01-22,857654
2021-01-23,899339
2021-01-24,911309
2021-01-25,924000
2021-01-26,939330
2021-01-27,951727
2021-01-28,967169
2021-01-29,983129
2021-01-30,994273
2021-01-31,998774
2021-02-01,1004899
2021-02-02,1011318
2021-02-03,1017744
2021-02-04,1024142
2021-02-05,1030281
2021-02-06,1034271
2021-02-07,1036140
2021-02-08,1039969
2021-02-09,1044428
2021-02-10,1049524
2021-02-11,1054158
2021-02-12,1058477
2021-02-13,1061018
2021-02-14,1061970
2021-02-15,1063615
2021-02-16,1065169
2021-02-17,1066793
2021-02-18,1068277
2021-02-19,1069530
2021-02-20,1070209
2021-02-21,1070447
2021-02-22,1071077
2021-02-23,1072183
2021-02-24,1073331
2021-02-25,1074556
2021-02-26,1075697
2021-02-27,1076250
2021-02-28,1076411
2021-03-01,1076880
2021-03-02,1077552
2021-03-03,1078392
2021-03-04,1079302
2021-03-05,1080219
2021-03-06,1080730
2021-03-07,1080842
2021-03-08,1081220
2021-03-09,1081829
2021-03-10,1082403
2021-03-11,1082949
2021-03-12,1083467
2021-03-13,1083838
2021-03-14,1083964
2021-03-15,1084356
2021-03-16,1084790
2021-03-17,1085168
2021-03-18,1085609
2021-03-19,1086022
2021-03-20,1086302
2021-03-21,1086400
2021-03-22,1086666
2021-03-23,1086967
2021-03-24,1087380
2021-03-25,1087779
2021-03-26,1088108
2021-03-27,1088402
2021-03-28,1088528
2021-03-29,1088766
2021-03-30,1089074
2021-03-31,1089368
2021-04-01,1089620
2021-04-02,1089809
2021-04-03,1089928
2021-04-04,1089970
2021-04-05,1090005
2021-04-06,1090117
2021-04-07,1090383
2021-04-08,1090565
2021-04-09,1090789
2021-04-10,1090943
2021-04-11,1091013
2021-04-12,1091146
2021-04-13,1091293
2021-04-14,1091440
2021-04-15,1091587
2021-04-16,1091713
2021-04-17,1091804
2021-04-18,1091853
2021-04-19,1091951
2021-04-20,1092077
2021-04-21,1092196
2021-04-22,1092301
2021-04-23,1092406
2021-04-24,1092469
2021-04-25,1092504
2021-04-26,1092588
2021-04-27,1092693
2021-04-28,1092791
2021-04-29,1092896
2021-04-30,1092980
2021-05-01,1093022
2021-05-02,1093043
2021-05-03,1093057
2021-05-04,1093106
2021-05-05,1093183
2021-05-06,1093274
2021-05-07,1093344
2021-05-08,1093393
2021-05-09,1093414
2021-05-10,1093477
2021-05-11,1093540
2021-05-12,1093631
2021-05-13,1093715
2021-05-14,1093785
2021-05-15,1093827
2021-05-16,1093862
2021-05-17,1093904
2021-05-18,1093981
2021-05-19,1094058
total,1113525
