,False
2020-11-30,0
2020-12-01,7
2020-12-02,14
2020-12-03,14
2020-12-04,14
2020-12-05,14
2020-12-06,14
2020-12-07,21
2020-12-08,126
2020-12-09,210
2020-12-10,350
2020-12-11,511
2020-12-12,623
2020-12-13,665
2020-12-14,840
2020-12-15,1253
2020-12-16,2100
2020-12-17,2926
2020-12-18,4109
2020-12-19,5740
2020-12-20,7602
2020-12-21,9296
2020-12-22,10906
2020-12-23,12747
2020-12-24,13223
2020-12-25,13223
2020-12-26,13251
2020-12-27,13300
2020-12-28,13398
2020-12-29,14504
2020-12-30,17850
2020-12-31,22750
2021-01-01,24976
2021-01-02,27671
2021-01-03,28343
2021-01-04,28686
2021-01-05,30723
2021-01-06,34272
2021-01-07,50596
2021-01-08,72163
2021-01-09,90020
2021-01-10,97636
2021-01-11,104846
2021-01-12,116263
2021-01-13,143430
2021-01-14,177576
2021-01-15,215579
2021-01-16,246211
2021-01-17,261268
2021-01-18,273462
2021-01-19,323547
2021-01-20,383201
2021-01-21,470176
2021-01-22,594860
2021-01-23,726103
2021-01-24,779128
2021-01-25,823865
2021-01-26,874937
2021-01-27,926982
2021-01-28,1021979
2021-01-29,1189496
2021-01-30,1352792
2021-01-31,1446284
2021-02-01,1532447
2021-02-02,1627864
2021-02-03,1741397
2021-02-04,1857898
2021-02-05,1975967
2021-02-06,2104949
2021-02-07,2161950
2021-02-08,2219721
2021-02-09,2276365
2021-02-10,2326212
2021-02-11,2367911
2021-02-12,2404598
2021-02-13,2436532
2021-02-14,2444638
2021-02-15,2452870
2021-02-16,2459401
2021-02-17,2465722
2021-02-18,2471742
2021-02-19,2476061
2021-02-20,2479484
2021-02-21,2480401
2021-02-22,2482312
2021-02-23,2485287
2021-02-24,2488822
2021-02-25,2492679
2021-02-26,2496207
2021-02-27,2498776
2021-02-28,2499693
2021-03-01,2500806
2021-03-02,2502129
2021-03-03,2503844
2021-03-04,2506049
2021-03-05,2508541
2021-03-06,2510683
2021-03-07,2511320
2021-03-08,2512251
2021-03-09,2513406
2021-03-10,2514575
2021-03-11,2515716
2021-03-12,2516920
2021-03-13,2518229
2021-03-14,2518775
2021-03-15,2519685
2021-03-16,2520672
2021-03-17,2521589
2021-03-18,2522576
2021-03-19,2523591
2021-03-20,2524690
2021-03-21,2525117
2021-03-22,2525698
2021-03-23,2526412
2021-03-24,2527217
2021-03-25,2528176
2021-03-26,2529072
2021-03-27,2530087
2021-03-28,2530521
2021-03-29,2531095
2021-03-30,2531823
2021-03-31,2532586
2021-04-01,2533132
2021-04-02,2533363
2021-04-03,2533657
2021-04-04,2533727
2021-04-05,2533790
2021-04-06,2534196
2021-04-07,2534672
2021-04-08,2535176
2021-04-09,2535708
2021-04-10,2536163
2021-04-11,2536352
2021-04-12,2536618
2021-04-13,2536926
2021-04-14,2537304
2021-04-15,2537738
2021-04-16,2538396
2021-04-17,2538746
2021-04-18,2538886
2021-04-19,2539152
2021-04-20,2539474
2021-04-21,2539782
2021-04-22,2540118
2021-04-23,2540475
2021-04-24,2540755
2021-04-25,2540867
2021-04-26,2541077
2021-04-27,2541287
2021-04-28,2541525
2021-04-29,2541819
2021-04-30,2542085
2021-05-01,2542246
2021-05-02,2542288
2021-05-03,2542358
2021-05-04,2542512
2021-05-05,2542694
2021-05-06,2542883
2021-05-07,2543072
2021-05-08,2543275
2021-05-09,2543359
2021-05-10,2543499
2021-05-11,2543674
2021-05-12,2543905
2021-05-13,2544115
2021-05-14,2544353
2021-05-15,2544570
2021-05-16,2544633
2021-05-17,2544759
2021-05-18,2544948
2021-05-19,2545214
2021-05-20,2545480
2021-05-21,2545662
2021-05-22,2545809
2021-05-23,2545809
2021-05-24,2545809
total,2683548
