,F,M
2020-11-30,0,0
2020-12-01,0,7
2020-12-02,7,7
2020-12-03,7,7
2020-12-04,7,7
2020-12-05,7,7
2020-12-06,7,7
2020-12-07,7,7
2020-12-08,84,42
2020-12-09,133,70
2020-12-10,224,126
2020-12-11,315,189
2020-12-12,378,238
2020-12-13,406,259
2020-12-14,504,336
2020-12-15,770,483
2020-12-16,1309,784
2020-12-17,1841,1085
2020-12-18,2527,1575
2020-12-19,3500,2240
2020-12-20,4550,3052
2020-12-21,5523,3773
2020-12-22,6433,4473
2020-12-23,7448,5292
2020-12-24,7728,5495
2020-12-25,7728,5495
2020-12-26,7742,5502
2020-12-27,7770,5523
2020-12-28,7840,5551
2020-12-29,8463,6041
2020-12-30,10332,7511
2020-12-31,13013,9737
2021-01-01,14238,10731
2021-01-02,15638,12033
2021-01-03,15995,12341
2021-01-04,16205,12481
2021-01-05,17367,13356
2021-01-06,19278,14994
2021-01-07,27958,22638
2021-01-08,39627,32536
2021-01-09,49455,40558
2021-01-10,53704,43925
2021-01-11,57540,47306
2021-01-12,63735,52521
2021-01-13,78169,65261
2021-01-14,96502,81074
2021-01-15,116963,98616
2021-01-16,133735,112469
2021-01-17,141645,119623
2021-01-18,148113,125349
2021-01-19,174664,148876
2021-01-20,206255,176946
2021-01-21,252105,218071
2021-01-22,318136,276724
2021-01-23,388752,337344
2021-01-24,416752,362376
2021-01-25,440041,383824
2021-01-26,466928,408009
2021-01-27,494536,432439
2021-01-28,543970,478009
2021-01-29,631484,558005
2021-01-30,718095,634690
2021-01-31,767235,679042
2021-02-01,811832,720615
2021-02-02,861028,766829
2021-02-03,919373,822024
2021-02-04,979468,878430
2021-02-05,1040571,935396
2021-02-06,1108394,996555
2021-02-07,1138277,1023666
2021-02-08,1167992,1051729
2021-02-09,1197511,1078847
2021-02-10,1223866,1102346
2021-02-11,1245825,1122086
2021-02-12,1265481,1139110
2021-02-13,1283093,1153439
2021-02-14,1287461,1157170
2021-02-15,1291836,1161034
2021-02-16,1295364,1164037
2021-02-17,1298808,1166914
2021-02-18,1302063,1169672
2021-02-19,1304513,1171548
2021-02-20,1306487,1172990
2021-02-21,1306984,1173417
2021-02-22,1308048,1174264
2021-02-23,1309679,1175608
2021-02-24,1311611,1177204
2021-02-25,1313746,1178926
2021-02-26,1315671,1180536
2021-02-27,1317120,1181649
2021-02-28,1317631,1182055
2021-03-01,1318247,1182552
2021-03-02,1318975,1183147
2021-03-03,1319941,1183903
2021-03-04,1321173,1184876
2021-03-05,1322559,1185975
2021-03-06,1323756,1186920
2021-03-07,1324148,1187165
2021-03-08,1324666,1187578
2021-03-09,1325289,1188117
2021-03-10,1325954,1188621
2021-03-11,1326605,1189111
2021-03-12,1327263,1189650
2021-03-13,1328019,1190210
2021-03-14,1328292,1190483
2021-03-15,1328796,1190889
2021-03-16,1329342,1191330
2021-03-17,1329846,1191743
2021-03-18,1330399,1192177
2021-03-19,1330952,1192639
2021-03-20,1331561,1193129
2021-03-21,1331778,1193339
2021-03-22,1332065,1193633
2021-03-23,1332457,1193955
2021-03-24,1332891,1194319
2021-03-25,1333409,1194767
2021-03-26,1333892,1195173
2021-03-27,1334445,1195635
2021-03-28,1334704,1195810
2021-03-29,1335005,1196083
2021-03-30,1335390,1196426
2021-03-31,1335796,1196790
2021-04-01,1336090,1197042
2021-04-02,1336216,1197147
2021-04-03,1336377,1197273
2021-04-04,1336412,1197315
2021-04-05,1336440,1197343
2021-04-06,1336664,1197525
2021-04-07,1336902,1197763
2021-04-08,1337168,1198008
2021-04-09,1337441,1198260
2021-04-10,1337686,1198470
2021-04-11,1337798,1198554
2021-04-12,1337931,1198680
2021-04-13,1338106,1198820
2021-04-14,1338309,1198988
2021-04-15,1338519,1199212
2021-04-16,1338862,1199534
2021-04-17,1339044,1199695
2021-04-18,1339121,1199758
2021-04-19,1339261,1199891
2021-04-20,1339422,1200045
2021-04-21,1339590,1200185
2021-04-22,1339765,1200346
2021-04-23,1339968,1200507
2021-04-24,1340129,1200626
2021-04-25,1340185,1200682
2021-04-26,1340297,1200773
2021-04-27,1340395,1200892
2021-04-28,1340521,1200997
2021-04-29,1340668,1201144
2021-04-30,1340801,1201277
2021-05-01,1340878,1201368
2021-05-02,1340906,1201382
2021-05-03,1340941,1201417
2021-05-04,1341018,1201494
2021-05-05,1341109,1201585
2021-05-06,1341200,1201683
2021-05-07,1341305,1201767
2021-05-08,1341410,1201865
2021-05-09,1341452,1201907
2021-05-10,1341522,1201977
2021-05-11,1341627,1202047
2021-05-12,1341746,1202152
2021-05-13,1341865,1202250
2021-05-14,1342012,1202334
2021-05-15,1342138,1202425
2021-05-16,1342173,1202453
2021-05-17,1342243,1202516
2021-05-18,1342341,1202607
2021-05-19,1342481,1202726
2021-05-20,1342628,1202845
2021-05-21,1342733,1202929
2021-05-22,1342803,1202999
2021-05-23,1342803,1202999
2021-05-24,1342803,1202999
total,1413867,1269674
