,F,M
2020-11-28,7,14
2020-11-29,14,14
2020-11-30,21,21
2020-12-01,42,28
2020-12-02,49,35
2020-12-03,49,35
2020-12-04,49,42
2020-12-05,56,42
2020-12-06,56,49
2020-12-07,70,49
2020-12-08,868,364
2020-12-09,2401,903
2020-12-10,3983,1484
2020-12-11,5691,2107
2020-12-12,7168,2583
2020-12-13,8148,2884
2020-12-14,9793,3430
2020-12-15,12726,4459
2020-12-16,16415,5614
2020-12-17,21322,6958
2020-12-18,26040,8393
2020-12-19,30086,9590
2020-12-20,35560,11228
2020-12-21,42343,13062
2020-12-22,48440,14861
2020-12-23,55461,16940
2020-12-24,58716,18018
2020-12-25,58744,18032
2020-12-26,59003,18172
2020-12-27,59864,18459
2020-12-28,61397,18914
2020-12-29,66416,20405
2020-12-30,77042,23177
2020-12-31,86779,25907
2021-01-01,89740,26712
2021-01-02,93149,27657
2021-01-03,95774,28336
2021-01-04,100758,29806
2021-01-05,110663,32550
2021-01-06,124341,36197
2021-01-07,143780,41188
2021-01-08,164836,46760
2021-01-09,182350,51436
2021-01-10,193340,54243
2021-01-11,208803,58429
2021-01-12,228137,63469
2021-01-13,249704,69286
2021-01-14,273126,75873
2021-01-15,298641,83510
2021-01-16,319389,89362
2021-01-17,333473,93282
2021-01-18,351169,98504
2021-01-19,370587,104531
2021-01-20,391412,111223
2021-01-21,413630,118405
2021-01-22,438004,126259
2021-01-23,457240,133021
2021-01-24,468692,137060
2021-01-25,482216,142107
2021-01-26,497756,147924
2021-01-27,513289,154147
2021-01-28,529151,160384
2021-01-29,546525,167468
2021-01-30,560686,173299
2021-01-31,570885,177835
2021-02-01,581322,182658
2021-02-02,593341,188398
2021-02-03,606592,194803
2021-02-04,620116,201607
2021-02-05,634011,208600
2021-02-06,646982,215362
2021-02-07,654192,219324
2021-02-08,662326,223559
2021-02-09,672819,229306
2021-02-10,685195,236453
2021-02-11,700560,245735
2021-02-12,720832,258545
2021-02-13,742588,271950
2021-02-14,755062,279944
2021-02-15,768516,287882
2021-02-16,791945,304087
2021-02-17,828814,330218
2021-02-18,863884,355236
2021-02-19,893949,376355
2021-02-20,923314,397747
2021-02-21,934129,406049
2021-02-22,949137,417214
2021-02-23,979748,440678
2021-02-24,1027936,477421
2021-02-25,1084342,521066
2021-02-26,1145767,569611
2021-02-27,1198918,613074
2021-02-28,1227408,637875
2021-03-01,1257998,664181
2021-03-02,1295035,696878
2021-03-03,1341634,738997
2021-03-04,1404200,795361
2021-03-05,1476279,861266
2021-03-06,1550227,931105
2021-03-07,1584821,966231
2021-03-08,1627073,1010821
2021-03-09,1671656,1058169
2021-03-10,1725080,1113728
2021-03-11,1781969,1173137
2021-03-12,1862406,1257900
2021-03-13,1986726,1390193
2021-03-14,2047017,1459941
2021-03-15,2141909,1564731
2021-03-16,2254931,1689541
2021-03-17,2375282,1824053
2021-03-18,2519944,1986551
2021-03-19,2690940,2182376
2021-03-20,2904517,2430967
2021-03-21,2988279,2537822
2021-03-22,3062605,2634751
2021-03-23,3131828,2722545
2021-03-24,3196844,2804543
2021-03-25,3262056,2884063
2021-03-26,3328675,2969960
2021-03-27,3408027,3073203
2021-03-28,3444833,3124387
2021-03-29,3475717,3165687
2021-03-30,3502800,3200498
2021-03-31,3530219,3234126
2021-04-01,3543617,3251731
2021-04-02,3551366,3262539
2021-04-03,3560746,3275622
2021-04-04,3564001,3280655
2021-04-05,3565877,3283140
2021-04-06,3571183,3289587
2021-04-07,3576986,3296930
2021-04-08,3582243,3303265
2021-04-09,3588417,3311231
2021-04-10,3593870,3318924
2021-04-11,3596306,3322067
2021-04-12,3598665,3325098
2021-04-13,3601115,3328241
2021-04-14,3603642,3331279
2021-04-15,3606190,3334394
2021-04-16,3608647,3337453
2021-04-17,3610845,3340323
2021-04-18,3611867,3341660
2021-04-19,3613323,3343648
2021-04-20,3615080,3345853
2021-04-21,3616970,3348205
2021-04-22,3618853,3350683
2021-04-23,3620848,3353322
2021-04-24,3622612,3355702
2021-04-25,3623424,3356836
2021-04-26,3624831,3358768
2021-04-27,3626322,3360854
2021-04-28,3627792,3362744
2021-04-29,3629458,3364907
2021-04-30,3631138,3367133
2021-05-01,3632349,3368806
2021-05-02,3632930,3369611
2021-05-03,3633315,3370136
2021-05-04,3634400,3371508
2021-05-05,3635940,3373419
2021-05-06,3637382,3375148
2021-05-07,3638866,3376849
2021-05-08,3640273,3378676
2021-05-09,3640924,3379600
2021-05-10,3642065,3381084
2021-05-11,3643780,3383282
2021-05-12,3645761,3385396
2021-05-13,3647924,3387958
2021-05-14,3649968,3390177
2021-05-15,3651949,3392459
2021-05-16,3652845,3393621
2021-05-17,3654203,3395308
2021-05-18,3655869,3397408
2021-05-19,3657983,3399893
2021-05-20,3659957,3402364
2021-05-21,3661672,3404478
2021-05-22,3663184,3406501
2021-05-23,3663506,3406928
2021-05-24,3663989,3407537
2021-05-25,3664500,3408188
2021-05-26,3665102,3408958
total,4058264,4012750
