,F,M
2020-11-29,0,0
2020-11-30,0,0
2020-12-01,7,0
2020-12-02,7,0
2020-12-03,7,0
2020-12-04,7,7
2020-12-05,7,7
2020-12-06,7,7
2020-12-07,7,7
2020-12-08,385,196
2020-12-09,1036,525
2020-12-10,1806,910
2020-12-11,2618,1330
2020-12-12,3332,1673
2020-12-13,3738,1869
2020-12-14,4396,2198
2020-12-15,5698,2765
2020-12-16,7252,3416
2020-12-17,9219,4158
2020-12-18,11144,4977
2020-12-19,12726,5607
2020-12-20,14749,6517
2020-12-21,17423,7525
2020-12-22,19873,8526
2020-12-23,22652,9800
2020-12-24,23919,10423
2020-12-25,23926,10437
2020-12-26,24038,10500
2020-12-27,24402,10661
2020-12-28,25011,10913
2020-12-29,27202,11802
2020-12-30,31598,13664
2020-12-31,35665,15330
2021-01-01,36904,15806
2021-01-02,38318,16401
2021-01-03,39459,16800
2021-01-04,41426,17577
2021-01-05,45283,19075
2021-01-06,50652,21112
2021-01-07,58142,24087
2021-01-08,66717,27468
2021-01-09,73913,30296
2021-01-10,78463,31969
2021-01-11,84693,34573
2021-01-12,92365,37632
2021-01-13,101059,41209
2021-01-14,110516,45493
2021-01-15,121254,50484
2021-01-16,130018,54173
2021-01-17,135709,56371
2021-01-18,142870,59710
2021-01-19,151060,63574
2021-01-20,160034,67886
2021-01-21,169666,72884
2021-01-22,180803,78883
2021-01-23,190099,83748
2021-01-24,195244,86576
2021-01-25,201355,89761
2021-01-26,208467,93744
2021-01-27,215747,98140
2021-01-28,223545,102949
2021-01-29,232218,108542
2021-01-30,239281,112987
2021-01-31,244349,116459
2021-02-01,249382,120302
2021-02-02,255605,125069
2021-02-03,262542,130634
2021-02-04,270305,137368
2021-02-05,278719,144536
2021-02-06,287784,153566
2021-02-07,292054,157836
2021-02-08,297220,162540
2021-02-09,304311,169540
2021-02-10,313418,179473
2021-02-11,325157,192878
2021-02-12,342377,213059
2021-02-13,361053,234857
2021-02-14,371091,246869
2021-02-15,382865,260512
2021-02-16,412279,299019
2021-02-17,466389,370363
2021-02-18,519981,440860
2021-02-19,563108,497385
2021-02-20,607586,557158
2021-02-21,620221,573965
2021-02-22,636965,596253
2021-02-23,680918,655109
2021-02-24,744744,741076
2021-02-25,810460,826644
2021-02-26,878283,914725
2021-02-27,933492,986034
2021-02-28,949907,1006313
2021-03-01,963592,1022770
2021-03-02,980791,1043532
2021-03-03,1007195,1076208
2021-03-04,1049258,1128925
2021-03-05,1101898,1195852
2021-03-06,1154265,1260966
2021-03-07,1167201,1276898
2021-03-08,1181943,1296393
2021-03-09,1197798,1316553
2021-03-10,1216474,1339870
2021-03-11,1233295,1360597
2021-03-12,1263087,1397235
2021-03-13,1307362,1451800
2021-03-14,1326206,1475992
2021-03-15,1349334,1505455
2021-03-16,1374940,1537886
2021-03-17,1397823,1566453
2021-03-18,1422218,1595692
2021-03-19,1448104,1627024
2021-03-20,1480059,1665482
2021-03-21,1492218,1680840
2021-03-22,1503859,1695176
2021-03-23,1514982,1708539
2021-03-24,1526133,1721951
2021-03-25,1538544,1736644
2021-03-26,1551683,1752149
2021-03-27,1568420,1771945
2021-03-28,1576085,1781108
2021-03-29,1583092,1789893
2021-03-30,1589945,1798069
2021-03-31,1597267,1806623
2021-04-01,1602363,1812839
2021-04-02,1604918,1815919
2021-04-03,1607984,1819706
2021-04-04,1609216,1821309
2021-04-05,1610042,1822331
2021-04-06,1612261,1824942
2021-04-07,1614907,1828141
2021-04-08,1617245,1831088
2021-04-09,1619751,1834392
2021-04-10,1622411,1837612
2021-04-11,1623510,1839005
2021-04-12,1624385,1840181
2021-04-13,1625449,1841504
2021-04-14,1626828,1843016
2021-04-15,1628417,1844682
2021-04-16,1630202,1846572
2021-04-17,1632148,1848518
2021-04-18,1633156,1849484
2021-04-19,1634171,1850541
2021-04-20,1635375,1851794
2021-04-21,1636817,1853229
2021-04-22,1638378,1854741
2021-04-23,1640100,1856449
2021-04-24,1641892,1858227
2021-04-25,1642760,1859025
2021-04-26,1643698,1859984
2021-04-27,1644923,1861188
2021-04-28,1646358,1862588
2021-04-29,1648073,1864128
2021-04-30,1649746,1865563
2021-05-01,1651454,1866914
2021-05-02,1652343,1867600
2021-05-03,1652973,1868027
2021-05-04,1654142,1868937
2021-05-05,1655507,1870106
2021-05-06,1657131,1871499
2021-05-07,1658797,1872857
2021-05-08,1660638,1874404
2021-05-09,1661562,1875125
2021-05-10,1662486,1876028
2021-05-11,1663949,1877463
2021-05-12,1666378,1879500
2021-05-13,1669094,1881677
2021-05-14,1671873,1883777
2021-05-15,1674778,1886178
2021-05-16,1676171,1887200
2021-05-17,1677186,1888117
2021-05-18,1679279,1889832
2021-05-19,1682226,1892142
2021-05-20,1685173,1894473
2021-05-21,1687532,1896328
2021-05-22,1689751,1898050
2021-05-23,1690220,1898442
2021-05-24,1690675,1898876
2021-05-25,1691326,1899513
2021-05-26,1692194,1900269
total,2021103,2303553
