,1,2,3,4,5
2020-11-28,265391,304927,327222,345534,382284
2020-11-29,265391,304927,327222,345534,382284
2020-11-30,265391,304927,327222,345534,382284
2020-12-01,265391,304927,327222,345534,382284
2020-12-02,265391,304927,327222,345534,382284
2020-12-03,265391,304927,327222,345534,382284
2020-12-04,265391,304927,327215,345534,382284
2020-12-05,265391,304927,327215,345534,382284
2020-12-06,265391,304927,327215,345534,382284
2020-12-07,265391,304927,327215,345527,382284
2020-12-08,265363,304885,327180,345492,382228
2020-12-09,265300,304801,327096,345408,382102
2020-12-10,265223,304717,327005,345303,381976
2020-12-11,265146,304626,326893,345198,381836
2020-12-12,265104,304570,326816,345107,381703
2020-12-13,265076,304535,326774,345058,381654
2020-12-14,265020,304458,326669,344960,381500
2020-12-15,264901,304290,326466,344757,381241
2020-12-16,264754,304129,326235,344526,380940
2020-12-17,264586,303898,325955,344232,380541
2020-12-18,264439,303667,325661,343868,380086
2020-12-19,264299,303492,325430,343553,379715
2020-12-20,264096,303226,325129,343168,379225
2020-12-21,263823,302939,324744,342741,378679
2020-12-22,263578,302645,324422,342286,378112
2020-12-23,263319,302288,324002,341852,377580
2020-12-24,263179,302134,323820,341635,377349
2020-12-25,263179,302134,323820,341635,377342
2020-12-26,263158,302106,323799,341607,377314
2020-12-27,263130,302057,323750,341558,377265
2020-12-28,263095,301994,323652,341460,377153
2020-12-29,262906,301770,323316,341103,376761
2020-12-30,262486,301308,322763,340494,376089
2020-12-31,262115,300832,322245,339941,375480
2021-01-01,262045,300692,322042,339745,375284
2021-01-02,261919,300503,321832,339535,375039
2021-01-03,261835,300377,321685,339346,374836
2021-01-04,261639,300125,321398,338989,374479
2021-01-05,261226,299621,320831,338380,373793
2021-01-06,260708,298970,320040,337491,372834
2021-01-07,259973,298004,318920,336308,371511
2021-01-08,259133,296954,317681,334929,370034
2021-01-09,258510,296205,316743,333823,368879
2021-01-10,258132,295729,316099,333074,368088
2021-01-11,257502,294973,315266,332122,367059
2021-01-12,256697,294028,314202,330932,365764
2021-01-13,255801,292908,313026,329651,364441
2021-01-14,254821,291718,311745,328216,362999
2021-01-15,253771,290409,310401,326711,361375
2021-01-16,253057,289408,309358,325598,360003
2021-01-17,252588,288806,308623,324723,359184
2021-01-18,251818,287966,307636,323645,358029
2021-01-19,251006,286923,306537,322476,356895
2021-01-20,250103,285845,305368,321279,355663
2021-01-21,249130,284676,304136,319928,354249
2021-01-22,248045,283444,302799,318542,352744
2021-01-23,247247,282478,301749,317324,351526
2021-01-24,246806,281953,301091,316603,350805
2021-01-25,246120,281204,300272,315742,350035
2021-01-26,245385,280378,299390,314769,349111
2021-01-27,244650,279440,298445,313782,348096
2021-01-28,243873,278565,297507,312858,347130
2021-01-29,243061,277662,296436,311780,345961
2021-01-30,242501,276864,295603,310856,344960
2021-01-31,242116,276395,295001,310240,344344
2021-02-01,241605,275835,294392,309582,343693
2021-02-02,241031,275205,293643,308840,342951
2021-02-03,240408,274456,292887,308056,342055
2021-02-04,239792,273651,292040,307195,341180
2021-02-05,239127,272783,291179,306362,340214
2021-02-06,238420,271964,290248,305333,339185
2021-02-07,238119,271509,289709,304689,338583
2021-02-08,237664,270963,289170,304066,337988
2021-02-09,237125,270319,288519,303394,337295
2021-02-10,236509,269563,287791,302659,336567
2021-02-11,235879,268772,286958,301721,335538
2021-02-12,235046,267673,285789,300447,334292
2021-02-13,234115,266427,284368,299047,332843
2021-02-14,233618,265713,283500,298095,331898
2021-02-15,232925,264796,282639,297122,330960
2021-02-16,231833,263319,281029,295456,329350
2021-02-17,230237,261261,278586,292838,326585
2021-02-18,228445,259000,276059,290164,323974
2021-02-19,226702,256970,274029,287721,321643
2021-02-20,225022,254786,271684,285341,319550
2021-02-21,224336,254163,271026,284641,318857
2021-02-22,223440,252966,269920,283528,317653
2021-02-23,221774,250866,267736,281232,315385
2021-02-24,219275,247891,264495,277669,311899
2021-02-25,216839,244958,261177,274008,308154
2021-02-26,214669,242186,257509,270256,304311
2021-02-27,212506,239456,254394,267057,301070
2021-02-28,211645,238413,253085,265979,300118
2021-03-01,210672,237412,252042,264936,299124
2021-03-02,209531,236089,250789,263634,297906
2021-03-03,208082,234444,249284,262136,296499
2021-03-04,205905,231889,246813,259616,294007
2021-03-05,202986,228732,243257,255794,290038
2021-03-06,199815,225008,238966,251398,285530
2021-03-07,198401,223230,236691,248773,282877
2021-03-08,196903,221375,234066,245973,279538
2021-03-09,194859,218498,230832,242165,274526
2021-03-10,191345,214151,225232,235802,267687
2021-03-11,187306,208761,218918,228732,259553
2021-03-12,181818,201663,210728,219016,247912
2021-03-13,173537,192234,199157,205128,230769
2021-03-14,169540,186914,192129,196980,220780
2021-03-15,161973,175980,179256,182875,204008
2021-03-16,153804,164290,165333,167797,185437
2021-03-17,145313,152453,151431,152418,167405
2021-03-18,137221,141953,138201,137508,148365
2021-03-19,126595,129038,122395,119609,126504
2021-03-20,113687,113498,104370,100828,106204
2021-03-21,107639,106533,95676,91420,95648
2021-03-22,103047,100520,88620,83300,86009
2021-03-23,98553,95613,82929,76832,78736
2021-03-24,93982,90895,77651,71085,71897
2021-03-25,89530,86282,72639,65569,65912
2021-03-26,84588,81039,67235,59724,59234
