,2,3,4,5,6,7,8
2020-11-28,0,0,0,0,0,0,0
2020-11-29,0,0,0,0,0,0,0
2020-11-30,0,0,0,0,0,0,0
2020-12-01,0,0,7,0,7,0,0
2020-12-02,0,0,7,0,7,0,0
2020-12-03,0,0,7,0,7,0,0
2020-12-04,0,0,7,0,7,0,0
2020-12-05,0,0,7,0,7,0,0
2020-12-06,0,0,7,0,7,0,0
2020-12-07,0,0,7,0,7,0,0
2020-12-08,28,49,126,77,84,42,28
2020-12-09,56,133,280,182,210,133,63
2020-12-10,98,252,483,301,322,238,91
2020-12-11,140,357,721,434,476,336,126
2020-12-12,175,462,889,567,595,427,161
2020-12-13,196,497,973,623,651,462,168
2020-12-14,245,581,1113,721,742,532,196
2020-12-15,308,728,1393,896,938,665,245
2020-12-16,378,910,1694,1092,1120,812,315
2020-12-17,434,1113,2044,1323,1344,1015,420
2020-12-18,511,1309,2401,1554,1568,1204,539
2020-12-19,581,1477,2667,1736,1757,1365,630
2020-12-20,637,1687,3017,1946,1995,1554,742
2020-12-21,728,1981,3493,2219,2289,1792,875
2020-12-22,826,2240,3920,2499,2562,2051,1015
2020-12-23,945,2513,4438,2849,2919,2317,1155
2020-12-24,994,2646,4676,3024,3087,2443,1218
2020-12-25,994,2646,4676,3024,3087,2443,1225
2020-12-26,994,2660,4704,3038,3094,2464,1225
2020-12-27,1015,2709,4774,3080,3122,2485,1239
2020-12-28,1029,2786,4914,3150,3178,2541,1260
2020-12-29,1113,3010,5264,3423,3430,2765,1358
2020-12-30,1281,3409,6020,3983,4025,3360,1589
2020-12-31,1442,3843,6699,4445,4543,3836,1778
2021-01-01,1498,3962,6881,4592,4683,3948,1848
2021-01-02,1554,4095,7091,4746,4844,4095,1925
2021-01-03,1596,4221,7273,4830,4921,4172,1953
2021-01-04,1666,4452,7609,5033,5103,4312,2009
2021-01-05,1785,4851,8260,5432,5523,4620,2135
2021-01-06,1960,5404,9058,5922,6034,5005,2303
2021-01-07,2219,6111,10178,6664,6790,5733,2653
2021-01-08,2576,6930,11466,7581,7770,6629,3150
2021-01-09,2891,7679,12600,8386,8610,7427,3626
2021-01-10,3094,8134,13244,8757,9009,7735,3822
2021-01-11,3346,8736,14189,9366,9674,8323,4095
2021-01-12,3640,9506,15260,10178,10507,9086,4494
2021-01-13,4032,10423,16681,11123,11585,10052,5082
2021-01-14,4487,11438,18214,12278,12775,11228,5831
2021-01-15,5061,12600,20076,13587,14294,12698,6867
2021-01-16,5502,13594,21511,14532,15323,13748,7539
2021-01-17,5775,14217,22400,15099,15988,14322,7931
2021-01-18,6174,15001,23569,15904,16849,15183,8428
2021-01-19,6797,16107,25263,17129,18291,16583,9534
2021-01-20,7609,17591,27671,18858,20265,18655,11445
2021-01-21,8533,19376,30387,20958,22841,21294,14371
2021-01-22,9835,21693,34006,23842,26383,25277,18522
2021-01-23,11508,24325,38087,26943,30205,29582,23408
2021-01-24,12173,25354,39921,28546,32200,31717,25844
2021-01-25,12929,26691,42028,30051,34111,33845,28133
2021-01-26,13923,28399,44646,32179,36750,36757,31395
2021-01-27,15183,30520,47957,34755,40068,40271,35567
2021-01-28,17178,33516,52752,38682,45129,46095,42245
2021-01-29,19803,37618,58905,43827,51779,53914,51058
2021-01-30,22610,41657,65758,49406,58961,62349,61208
2021-01-31,24367,44373,70294,52934,63602,67844,67585
2021-02-01,26180,47089,74578,56434,68061,73171,73801
2021-02-02,28322,50463,79905,60844,73829,79905,81725
2021-02-03,31549,55223,87626,67319,82229,90097,94045
2021-02-04,35126,60620,96362,74886,91952,101640,107709
2021-02-05,39137,66647,106176,83097,102746,113904,121688
2021-02-06,44702,74816,119609,94591,117852,131425,141652
2021-02-07,47124,78148,125195,99211,123998,138299,149786
2021-02-08,49896,82152,131684,104713,130837,146216,158935
2021-02-09,53396,86905,139419,111496,139664,156219,170863
2021-02-10,56595,91448,146713,117565,147651,165564,182371
2021-02-11,60165,96537,154609,124243,156324,175518,194712
2021-02-12,63595,101556,162554,130704,164486,184702,206206
2021-02-13,66710,105833,169470,136479,172018,192934,216314
2021-02-14,67620,107408,171850,138348,174307,195328,219261
2021-02-15,68698,109123,174636,140413,176736,197862,222173
2021-02-16,70105,111454,178892,143668,180376,201544,225561
2021-02-17,71841,114849,185444,148414,185416,206444,229033
2021-02-18,73668,118552,192108,153020,190400,211050,231910
2021-02-19,75299,122206,198184,157213,194586,214627,234052
2021-02-20,76916,126084,204344,161210,198436,217973,235900
2021-02-21,77623,127897,206934,162771,199668,218897,236488
2021-02-22,78715,130438,210777,165200,201782,220486,237538
2021-02-23,80871,136066,218603,169841,205989,223706,238959
2021-02-24,84112,143710,229320,176183,211771,228004,240828
2021-02-25,88207,154266,243537,183477,218057,232505,242802
2021-02-26,92197,165039,257334,190652,224084,236929,244692
2021-02-27,95648,174433,268744,196133,228795,240184,246001
2021-02-28,96803,178073,272951,198086,230300,241276,246463
2021-03-01,97965,181244,276962,199962,231882,242466,246904
2021-03-02,99253,184737,281358,202034,233674,243726,247499
2021-03-03,100765,188776,286419,204533,235858,245287,248234
2021-03-04,102928,194299,293132,207774,238637,247422,249207
2021-03-05,105280,200333,300426,211337,241668,249550,250292
2021-03-06,107569,206353,307363,214641,244391,251412,251160
2021-03-07,108192,208145,309435,215663,245259,252014,251370
2021-03-08,109032,210266,311878,216902,246316,252826,251790
2021-03-09,109921,212499,314706,218274,247499,253687,252231
2021-03-10,110852,214746,317205,219555,248626,254583,252700
2021-03-11,111650,216601,319333,220696,249641,255325,253106
2021-03-12,112728,218995,322147,222075,250789,256179,253582
2021-03-13,114016,221837,325430,223734,252217,257180,254114
2021-03-14,114450,222950,326753,224371,252777,257579,254310
2021-03-15,115206,224623,328706,225407,253743,258230,254653
2021-03-16,115969,226198,330575,226429,254611,258888,255038
2021-03-17,116711,227745,332374,227360,255472,259455,255388
2021-03-18,117502,229201,334089,228291,256340,260036,255738
2021-03-19,118356,231021,336147,229313,257271,260673,256067
2021-03-20,119238,232855,338268,230510,258251,261324,256424
2021-03-21,119567,233548,339031,230923,258622,261562,256522
2021-03-22,120015,234479,340144,231490,259140,261926,256739
2021-03-23,120617,235655,341369,232190,259693,262339,256970
2021-03-24,121247,236943,342783,232981,260372,262794,257257
2021-03-25,121898,238294,344316,233751,260995,263298,257565
2021-03-26,122612,239722,346031,234549,261702,263760,257852
2021-03-27,123368,241255,347718,235375,262402,264236,258083
2021-03-28,123711,242004,348460,235788,262710,264418,258174
2021-03-29,124110,242823,349384,236257,263088,264684,258328
2021-03-30,124537,243656,350315,236768,263508,265034,258531
2021-03-31,125055,244615,351400,237286,263942,265370,258741
2021-04-01,125419,245287,352121,237671,264250,265608,258916
2021-04-02,125573,245553,352415,237818,264376,265706,258958
2021-04-03,125748,245875,352793,238014,264523,265818,259028
2021-04-04,125790,246001,352933,238084,264579,265860,259042
2021-04-05,125846,246099,353031,238133,264621,265881,259070
2021-04-06,126021,246456,353430,238343,264796,266014,259147
2021-04-07,126245,246897,353927,238588,265027,266203,259259
2021-04-08,126385,247296,354382,238791,265223,266350,259378
2021-04-09,126504,247751,354928,239064,265468,266560,259483
2021-04-10,126602,248108,355376,239295,265671,266721,259574
2021-04-11,126658,248269,355593,239386,265776,266798,259609
2021-04-12,126742,248472,355824,239526,265895,266896,259672
2021-04-13,126819,248752,356111,239687,266056,267022,259749
2021-04-14,126910,248976,356384,239827,266224,267148,259833
2021-04-15,127008,249256,356678,239995,266357,267274,259917
2021-04-16,127155,249501,356979,240170,266504,267386,259987
2021-04-17,127246,249704,357245,240296,266602,267477,260050
2021-04-18,127302,249795,357357,240359,266658,267505,260078
2021-04-19,127358,249907,357546,240436,266742,267568,260141
2021-04-20,127435,250103,357756,240541,266847,267666,260225
2021-04-21,127505,250306,358008,240667,266973,267778,260295
2021-04-22,127589,250537,358295,240814,267113,267862,260372
2021-04-23,127722,250782,358561,240961,267253,267988,260449
2021-04-24,127799,250978,358806,241073,267351,268079,260498
2021-04-25,127855,251069,358911,241122,267400,268114,260526
2021-04-26,127911,251237,359093,241199,267498,268170,260575
2021-04-27,128002,251412,359303,241304,267582,268247,260645
2021-04-28,128128,251622,359562,241409,267673,268324,260722
2021-04-29,128240,251888,359807,241535,267792,268429,260792
2021-04-30,128331,252133,360073,241647,267890,268513,260855
2021-05-01,128387,252287,360262,241724,267967,268576,260897
2021-05-02,128415,252350,360346,241752,267995,268604,260918
2021-05-03,128429,252399,360409,241773,268016,268625,260925
2021-05-04,128478,252553,360577,241850,268072,268674,260960
2021-05-05,128569,252770,360815,241976,268156,268751,261016
2021-05-06,128674,253008,361025,242081,268254,268835,261072
2021-05-07,128786,253218,361256,242193,268352,268898,261121
2021-05-08,128814,253358,361480,242291,268429,268961,261163
2021-05-09,128835,253428,361613,242333,268471,268989,261191
2021-05-10,128898,253540,361774,242396,268534,269045,261233
2021-05-11,129052,253785,362040,242480,268625,269115,261296
2021-05-12,129283,254149,362411,242606,268765,269213,261366
2021-05-13,129500,254499,362754,242746,268905,269311,261429
2021-05-14,129745,254933,363153,242879,269031,269402,261492
2021-05-15,129962,255283,363496,243005,269150,269493,261548
2021-05-16,130046,255458,363685,243068,269199,269514,261569
2021-05-17,130137,255633,363916,243152,269262,269577,261604
2021-05-18,130263,255990,364252,243292,269381,269647,261660
2021-05-19,130438,256452,364637,243425,269493,269745,261730
2021-05-20,130641,256893,365050,243586,269591,269871,261807
