,F,M
2020-11-29,0,0
2020-11-30,0,0
2020-12-01,0,7
2020-12-02,7,7
2020-12-03,7,7
2020-12-04,7,7
2020-12-05,7,7
2020-12-06,14,7
2020-12-07,14,7
2020-12-08,84,70
2020-12-09,252,147
2020-12-10,455,238
2020-12-11,672,350
2020-12-12,847,420
2020-12-13,938,462
2020-12-14,1120,567
2020-12-15,1491,735
2020-12-16,1918,966
2020-12-17,2499,1239
2020-12-18,3115,1519
2020-12-19,3710,1848
2020-12-20,4417,2205
2020-12-21,5257,2562
2020-12-22,5985,2933
2020-12-23,6818,3353
2020-12-24,7182,3549
2020-12-25,7189,3556
2020-12-26,7210,3570
2020-12-27,7315,3612
2020-12-28,7483,3682
2020-12-29,8134,3976
2020-12-30,9471,4606
2020-12-31,10661,5250
2021-01-01,11053,5404
2021-01-02,11452,5593
2021-01-03,11725,5719
2021-01-04,12236,5922
2021-01-05,13286,6342
2021-01-06,14882,6993
2021-01-07,17192,8176
2021-01-08,19992,9611
2021-01-09,22498,10934
2021-01-10,23807,11606
2021-01-11,25333,12313
2021-01-12,27398,13300
2021-01-13,30093,14616
2021-01-14,33201,16352
2021-01-15,36806,18431
2021-01-16,39732,19880
2021-01-17,41482,20783
2021-01-18,43694,21917
2021-01-19,46543,23457
2021-01-20,49854,25382
2021-01-21,54320,28385
2021-01-22,59899,32312
2021-01-23,65282,36330
2021-01-24,68278,38514
2021-01-25,71120,40460
2021-01-26,74543,43071
2021-01-27,78813,46263
2021-01-28,84903,51170
2021-01-29,93261,58184
2021-01-30,102424,65933
2021-01-31,110768,73451
2021-02-01,119679,81578
2021-02-02,129164,90062
2021-02-03,140644,100359
2021-02-04,155967,114471
2021-02-05,175539,132748
2021-02-06,200963,155792
2021-02-07,214851,169274
2021-02-08,232442,186116
2021-02-09,267022,220220
2021-02-10,320201,273098
2021-02-11,398580,349937
2021-02-12,490497,439166
2021-02-13,590254,534163
2021-02-14,631260,573174
2021-02-15,676116,616567
2021-02-16,736456,676032
2021-02-17,800520,739641
2021-02-18,854875,793072
2021-02-19,892654,831110
2021-02-20,926352,864157
2021-02-21,938504,876393
2021-02-22,954527,893242
2021-02-23,974120,912779
2021-02-24,999313,937293
2021-02-25,1024849,961870
2021-02-26,1047956,984284
2021-02-27,1064203,999922
2021-02-28,1071819,1007349
2021-03-01,1077573,1013019
2021-03-02,1083635,1018983
2021-03-03,1090740,1025626
2021-03-04,1099938,1034383
2021-03-05,1109955,1043931
2021-03-06,1118740,1052548
2021-03-07,1121022,1054872
2021-03-08,1124753,1058694
2021-03-09,1127980,1061991
2021-03-10,1131249,1065288
2021-03-11,1134350,1068403
2021-03-12,1138697,1072939
2021-03-13,1144290,1078693
2021-03-14,1147083,1081612
2021-03-15,1150436,1085070
2021-03-16,1153425,1088248
2021-03-17,1155910,1090992
2021-03-18,1158507,1093750
2021-03-19,1161083,1096564
2021-03-20,1163988,1099826
2021-03-21,1164912,1100981
2021-03-22,1166032,1102283
2021-03-23,1167222,1103648
2021-03-24,1168468,1105027
2021-03-25,1169917,1106630
2021-03-26,1171219,1108128
2021-03-27,1172766,1109899
2021-03-28,1173410,1110683
2021-03-29,1174187,1111642
2021-03-30,1175055,1112615
2021-03-31,1175972,1113616
2021-04-01,1176560,1114253
2021-04-02,1176805,1114554
2021-04-03,1177113,1114890
2021-04-04,1177211,1114995
2021-04-05,1177281,1115086
2021-04-06,1177589,1115394
2021-04-07,1177946,1115821
2021-04-08,1178352,1116234
2021-04-09,1178779,1116703
2021-04-10,1179192,1117151
2021-04-11,1179367,1117340
2021-04-12,1179542,1117550
2021-04-13,1179759,1117795
2021-04-14,1179990,1118075
2021-04-15,1180242,1118327
2021-04-16,1180473,1118579
2021-04-17,1180697,1118824
2021-04-18,1180788,1118929
2021-04-19,1180921,1119062
2021-04-20,1181103,1119244
2021-04-21,1181292,1119461
2021-04-22,1181488,1119706
2021-04-23,1181719,1119937
2021-04-24,1181929,1120161
2021-04-25,1182013,1120259
2021-04-26,1182153,1120413
2021-04-27,1182335,1120581
2021-04-28,1182531,1120798
2021-04-29,1182734,1121036
2021-04-30,1182944,1121267
2021-05-01,1183098,1121449
2021-05-02,1183175,1121519
2021-05-03,1183231,1121582
2021-05-04,1183357,1121701
2021-05-05,1183497,1121883
2021-05-06,1183728,1122107
2021-05-07,1183910,1122310
2021-05-08,1184099,1122492
2021-05-09,1184183,1122583
2021-05-10,1184323,1122681
2021-05-11,1184498,1122863
2021-05-12,1184729,1123080
2021-05-13,1184967,1123304
2021-05-14,1185191,1123500
2021-05-15,1185387,1123696
2021-05-16,1185485,1123794
2021-05-17,1185604,1123906
2021-05-18,1185786,1124081
2021-05-19,1186038,1124305
2021-05-20,1186283,1124515
2021-05-21,1186430,1124676
2021-05-22,1186598,1124830
2021-05-23,1186633,1124858
2021-05-24,1186675,1124893
2021-05-25,1186731,1124956
2021-05-26,1186801,1125019
total,1277297,1226001
