,1,2,3,4,5,6
2020-11-28,0,0,0,0,0,0
2020-11-29,0,0,0,0,0,0
2020-11-30,0,0,0,0,0,0
2020-12-01,0,0,0,0,0,0
2020-12-02,7,0,0,0,0,0
2020-12-03,7,0,0,0,0,0
2020-12-04,7,0,0,0,0,7
2020-12-05,7,0,0,0,0,7
2020-12-06,7,0,0,0,0,7
2020-12-07,7,0,0,0,0,7
2020-12-08,147,0,14,7,0,56
2020-12-09,357,7,56,21,0,133
2020-12-10,609,14,105,35,7,231
2020-12-11,882,28,154,63,14,350
2020-12-12,1127,28,189,77,21,413
2020-12-13,1204,35,203,84,28,441
2020-12-14,1344,35,238,98,28,525
2020-12-15,1687,56,315,126,42,658
2020-12-16,2100,63,392,161,56,812
2020-12-17,2569,84,497,189,63,1008
2020-12-18,3031,105,616,231,77,1190
2020-12-19,3423,119,686,266,84,1379
2020-12-20,3892,133,812,308,98,1575
2020-12-21,4508,147,924,364,119,1806
2020-12-22,5110,161,1043,420,133,2037
2020-12-23,5754,182,1197,476,147,2282
2020-12-24,6027,196,1260,504,154,2422
2020-12-25,6027,196,1274,504,154,2422
2020-12-26,6062,196,1288,511,154,2436
2020-12-27,6132,203,1316,532,161,2471
2020-12-28,6251,210,1365,546,168,2527
2020-12-29,6755,238,1526,602,189,2751
2020-12-30,7749,280,1792,742,217,3185
2020-12-31,8589,315,2037,840,245,3549
2021-01-01,8869,329,2100,854,252,3654
2021-01-02,9212,343,2184,896,266,3787
2021-01-03,9429,350,2240,910,266,3857
2021-01-04,9765,371,2359,966,280,4032
2021-01-05,10493,406,2611,1085,308,4375
2021-01-06,11445,455,2884,1239,350,4767
2021-01-07,12852,518,3283,1456,385,5369
2021-01-08,14763,574,3724,1666,441,6167
2021-01-09,16450,637,4074,1855,469,6839
2021-01-10,17283,672,4291,1939,490,7210
2021-01-11,18438,735,4536,2135,525,7693
2021-01-12,19978,805,4879,2422,560,8267
2021-01-13,22183,882,5383,2793,630,9072
2021-01-14,24703,980,6020,3234,679,9968
2021-01-15,27552,1113,6657,3717,749,11039
2021-01-16,29505,1190,7154,3997,784,11837
2021-01-17,30737,1239,7469,4151,819,12292
2021-01-18,32571,1323,7826,4508,861,12964
2021-01-19,35581,1456,8407,4984,945,13909
2021-01-20,40138,1589,9282,5635,1050,15435
2021-01-21,45934,1792,10241,6405,1169,17262
2021-01-22,54089,2037,11347,7287,1323,20013
2021-01-23,63917,2261,12600,8022,1526,23555
2021-01-24,68649,2373,13258,8372,1638,25039
2021-01-25,73598,2506,13902,8925,1743,26712
2021-01-26,79821,2674,14721,9625,1897,28833
2021-01-27,87703,2884,16135,10451,2072,31675
2021-01-28,99533,3136,18011,11543,2310,35469
2021-01-29,116942,3535,20132,13020,2646,40971
2021-01-30,134785,3878,22204,14126,2947,46725
