,False
2020-11-28,2683527
2020-11-29,2683527
2020-11-30,2683520
2020-12-01,2683513
2020-12-02,2683506
2020-12-03,2683499
2020-12-04,2683499
2020-12-05,2683499
2020-12-06,2683499
2020-12-07,2683492
2020-12-08,2683380
2020-12-09,2683296
2020-12-10,2683149
2020-12-11,2682988
2020-12-12,2682876
2020-12-13,2682834
2020-12-14,2682652
2020-12-15,2682225
2020-12-16,2681378
2020-12-17,2680531
2020-12-18,2679334
2020-12-19,2677696
2020-12-20,2675834
2020-12-21,2674112
2020-12-22,2672481
2020-12-23,2670605
2020-12-24,2670115
2020-12-25,2670108
2020-12-26,2670080
2020-12-27,2670017
2020-12-28,2669919
2020-12-29,2668785
2020-12-30,2665418
2020-12-31,2660483
2021-01-01,2658250
2021-01-02,2655541
2021-01-03,2654862
2021-01-04,2654456
2021-01-05,2652293
2021-01-06,2648597
2021-01-07,2632105
2021-01-08,2610391
2021-01-09,2592492
2021-01-10,2584862
2021-01-11,2577428
2021-01-12,2565703
2021-01-13,2538193
2021-01-14,2503613
2021-01-15,2465253
2021-01-16,2434544
2021-01-17,2419452
2021-01-18,2406523
2021-01-19,2355535
2021-01-20,2294894
2021-01-21,2206911
2021-01-22,2081254
2021-01-23,1949843
2021-01-24,1896727
2021-01-25,1850863
2021-01-26,1798335
2021-01-27,1744722
2021-01-28,1648108
2021-01-29,1479051
2021-01-30,1315447
2021-01-31,1221836
2021-02-01,1134007
2021-02-02,1036504
2021-02-03,920689
2021-02-04,801899
2021-02-05,681730
2021-02-06,552538
2021-02-07,495390
2021-02-08,434679
2021-02-09,375718
2021-02-10,324219
2021-02-11,281267
2021-02-12,243453
2021-02-13,211456
2021-02-14,203273
2021-02-15,194229
2021-02-16,187068
2021-02-17,180194
2021-02-18,173677
2021-02-19,168973
2021-02-20,165536
2021-02-21,164605
2021-02-22,162323
2021-02-23,158809
2021-02-24,154861
2021-02-25,150738
2021-02-26,146993
2021-02-27,144389
2021-02-28,143423
2021-03-01,141925
2021-03-02,140266
2021-03-03,138138
2021-03-04,135541
2021-03-05,132762
2021-03-06,130599
2021-03-07,129934
2021-03-08,128632
2021-03-09,127043
2021-03-10,125489
2021-03-11,123991
2021-03-12,122521
2021-03-13,121163
2021-03-14,120596
2021-03-15,119357
2021-03-16,118034
2021-03-17,116851
2021-03-18,115479
2021-03-19,114219
2021-03-20,113085
2021-03-21,112637
2021-03-22,111783
2021-03-23,110698
2021-03-24,109620
2021-03-25,108388
2021-03-26,107331
2021-03-27,106295
2021-03-28,105854
2021-03-29,105084
2021-03-30,104216
2021-03-31,103264
2021-04-01,102599
2021-04-02,102368
2021-04-03,102074
2021-04-04,101990
2021-04-05,101913
2021-04-06,101409
2021-04-07,100835
2021-04-08,100184
2021-04-09,99512
2021-04-10,99036
2021-04-11,98847
2021-04-12,98455
2021-04-13,97965
2021-04-14,97475
2021-04-15,96915
2021-04-16,96145
2021-04-17,95802
2021-04-18,95662
2021-04-19,95361
2021-04-20,94962
2021-04-21,94598
2021-04-22,94178
2021-04-23,93660
2021-04-24,93380
2021-04-25,93268
2021-04-26,92988
2021-04-27,92673
2021-04-28,92365
2021-04-29,92015
2021-04-30,91644
2021-05-01,91476
2021-05-02,91427
2021-05-03,91357
2021-05-04,91154
2021-05-05,90888
2021-05-06,90636
2021-05-07,90349
2021-05-08,90139
2021-05-09,90055
2021-05-10,89859
2021-05-11,89481
2021-05-12,89173
2021-05-13,88886
2021-05-14,88557
2021-05-15,88347
2021-05-16,88270
2021-05-17,88088
2021-05-18,87836
2021-05-19,87507
2021-05-20,87178
2021-05-21,86933
2021-05-22,86786
2021-05-23,86786
2021-05-24,86772
total,2683548
