,1,2,3,4,5
2020-11-28,379974,463372,549612,617162,673407
2020-11-29,379974,463372,549612,617162,673407
2020-11-30,379974,463372,549605,617155,673407
2020-12-01,379974,463365,549605,617155,673407
2020-12-02,379974,463365,549605,617155,673407
2020-12-03,379974,463365,549605,617148,673407
2020-12-04,379974,463365,549598,617148,673407
2020-12-05,379974,463365,549598,617148,673407
2020-12-06,379974,463365,549598,617148,673407
2020-12-07,379974,463365,549598,617148,673400
2020-12-08,379960,463344,549584,617120,673365
2020-12-09,379946,463330,549570,617099,673351
2020-12-10,379932,463316,549542,617064,673295
2020-12-11,379911,463281,549514,617029,673253
2020-12-12,379904,463267,549486,617001,673211
2020-12-13,379890,463267,549486,616987,673197
2020-12-14,379876,463239,549451,616938,673148
2020-12-15,379785,463169,549367,616854,673050
2020-12-16,379554,463036,549234,616700,672854
2020-12-17,379386,462903,549094,616518,672630
2020-12-18,379183,462756,548863,616203,672329
2020-12-19,378854,462364,548611,615888,671972
2020-12-20,378525,461944,548240,615559,671559
2020-12-21,378301,461552,547869,615195,671195
2020-12-22,378042,461272,547491,614824,670845
2020-12-23,377783,460936,547155,614390,670348
2020-12-24,377685,460859,547071,614278,670222
2020-12-25,377685,460859,547071,614278,670215
2020-12-26,377685,460859,547057,614271,670208
2020-12-27,377664,460845,547043,614257,670201
2020-12-28,377657,460838,547022,614229,670166
2020-12-29,377384,460600,546833,613970,669998
2020-12-30,376628,459970,546245,613256,669312
2020-12-31,375760,459102,545167,612143,668304
2021-01-01,375333,458696,544761,611695,667765
2021-01-02,374976,458367,543984,610974,667240
2021-01-03,374815,458241,543879,610799,667121
2021-01-04,374745,458192,543788,610708,667016
2021-01-05,374479,457835,543165,610232,666582
2021-01-06,373926,457121,542493,609413,665644
2021-01-07,371000,454020,539231,605871,661976
2021-01-08,367465,449967,534758,601034,657160
2021-01-09,364966,446859,530558,596883,653219
2021-01-10,363503,445599,529088,595175,651490
2021-01-11,362467,444318,527597,593502,649544
2021-01-12,360388,442372,525357,590828,646765
2021-01-13,355768,437633,520254,584710,639828
2021-01-14,350105,431844,513261,577010,631393
2021-01-15,344540,425054,505106,568204,622349
2021-01-16,340165,419685,498659,561526,614516
2021-01-17,337638,416528,495348,558341,611583
2021-01-18,335496,414253,492702,555436,608629
2021-01-19,327397,405174,482307,544229,596421
2021-01-20,317366,394450,469959,531426,581693
2021-01-21,304591,378833,451234,511049,561204
2021-01-22,287406,358197,425740,481705,528206
2021-01-23,271502,338359,398097,449652,492226
2021-01-24,264656,330435,387128,436723,477778
2021-01-25,258685,323638,377965,425789,464786
2021-01-26,251293,314909,367850,413693,450590
2021-01-27,243712,304927,357021,401303,437759
2021-01-28,230769,288029,336826,379064,413420
2021-01-29,209167,260351,302911,338478,368151
2021-01-30,188370,233604,269304,299201,324968
2021-01-31,177541,218519,249998,275611,300167
2021-02-01,166376,203308,232876,254870,276570
2021-02-02,154196,187642,213479,231063,250117
2021-02-03,139349,168875,190197,203427,218834
2021-02-04,123886,148680,165424,175385,188517
2021-02-05,109347,129556,140273,146482,156079
2021-02-06,93065,108115,113022,115759,122570
2021-02-07,86933,99379,100828,101731,106505
2021-02-08,79534,88151,88851,88109,90027
2021-02-09,71911,77854,76622,74480,74851
2021-02-10,64834,68670,65723,62741,62244
2021-02-11,58604,60697,56770,53081,52108
2021-02-12,53151,53627,48692,44751,43232
2021-02-13,48244,47929,41678,37982,35623
2021-02-14,47019,46487,39872,36274,33621
2021-02-15,45339,44667,38052,34461,31710
2021-02-16,44016,43078,36547,33117,30310
2021-02-17,42560,41587,35077,31829,29148
2021-02-18,41118,40138,33810,30611,27993
2021-02-19,39949,39088,32914,29729,27293
2021-02-20,39151,38304,32235,29106,26740
2021-02-21,38892,38115,32032,28952,26614
2021-02-22,38367,37541,31584,28567,26264
2021-02-23,37527,36785,30884,27888,25718
2021-02-24,36505,35994,30163,27146,25060
2021-02-25,35560,35063,29358,26418,24332
2021-02-26,34678,34216,28651,25718,23723
2021-02-27,34048,33663,28098,25277,23303
2021-02-28,33831,33453,27867,25102,23170
2021-03-01,33481,33117,27552,24829,22946
2021-03-02,33096,32718,27188,24542,22722
2021-03-03,32564,32151,26789,24192,22435
2021-03-04,31948,31556,26250,23730,22050
2021-03-05,31269,30933,25718,23254,21588
2021-03-06,30744,30443,25270,22897,21231
2021-03-07,30541,30324,25151,22799,21126
2021-03-08,30205,30030,24899,22568,20923
2021-03-09,29813,29666,24591,22288,20685
2021-03-10,29379,29274,24318,22043,20482
2021-03-11,29022,28882,24031,21784,20272
2021-03-12,28651,28539,23772,21525,20034
2021-03-13,28252,28245,23513,21294,19859
2021-03-14,28112,28105,23401,21203,19768
2021-03-15,27797,27818,23163,20993,19586
2021-03-16,27433,27489,22904,20776,19432
2021-03-17,27125,27216,22652,20594,19257
2021-03-18,26789,26873,22407,20356,19054
2021-03-19,26495,26565,22169,20139,18851
2021-03-20,26187,26299,21973,19950,18683
2021-03-21,26061,26194,21910,19873,18606
2021-03-22,25830,25977,21756,19740,18480
2021-03-23,25522,25697,21560,19593,18326
2021-03-24,25256,25438,21350,19390,18186
2021-03-25,24906,25144,21133,19180,18018
2021-03-26,24591,24906,20930,19026,17878
2021-03-27,24346,24668,20692,18858,17731
2021-03-28,24227,24563,20608,18781,17682
2021-03-29,24024,24374,20454,18655,17570
2021-03-30,23772,24192,20265,18522,17458
2021-03-31,23485,23975,20097,18375,17332
2021-04-01,23310,23828,19978,18270,17220
2021-04-02,23240,23779,19936,18228,17192
2021-04-03,23163,23695,19887,18172,17150
2021-04-04,23142,23681,19859,18165,17136
2021-04-05,23121,23660,19852,18151,17129
2021-04-06,22995,23562,19754,18060,17038
2021-04-07,22862,23436,19642,17962,16933
2021-04-08,22694,23275,19544,17843,16828
2021-04-09,22512,23114,19418,17738,16723
2021-04-10,22407,23023,19320,17633,16653
2021-04-11,22358,22974,19299,17598,16618
2021-04-12,22281,22876,19222,17521,16548
2021-04-13,22120,22778,19145,17451,16478
2021-04-14,22015,22659,19033,17360,16401
2021-04-15,21861,22547,18928,17269,16303
2021-04-16,21714,22386,18788,17073,16177
2021-04-17,21637,22323,18718,17010,16114
2021-04-18,21595,22302,18683,16989,16086
2021-04-19,21518,22239,18634,16933,16037
2021-04-20,21420,22155,18543,16877,15967
2021-04-21,21329,22064,18480,16814,15911
2021-04-22,21238,21952,18396,16751,15841
2021-04-23,21105,21840,18305,16667,15743
2021-04-24,21049,21777,18249,16618,15687
2021-04-25,21028,21749,18235,16583,15666
2021-04-26,20965,21679,18186,16534,15624
2021-04-27,20902,21616,18116,16471,15561
2021-04-28,20846,21539,18060,16422,15498
2021-04-29,20755,21462,17983,16366,15449
2021-04-30,20664,21371,17913,16296,15393
2021-05-01,20622,21343,17878,16268,15372
2021-05-02,20608,21329,17864,16261,15358
2021-05-03,20594,21315,17857,16247,15344
2021-05-04,20538,21259,17829,16212,15316
2021-05-05,20461,21217,17773,16170,15260
2021-05-06,20412,21140,17724,16128,15232
2021-05-07,20342,21063,17682,16079,15183
2021-05-08,20293,21021,17647,16051,15127
2021-05-09,20272,21000,17633,16037,15113
2021-05-10,20237,20951,17584,16002,15085
2021-05-11,20146,20832,17521,15946,15036
2021-05-12,20062,20762,17472,15876,15001
2021-05-13,20006,20706,17402,15827,14945
2021-05-14,19915,20629,17346,15771,14903
2021-05-15,19852,20580,17297,15743,14875
2021-05-16,19831,20559,17290,15729,14861
2021-05-17,19789,20510,17255,15701,14840
2021-05-18,19719,20461,17206,15652,14798
2021-05-19,19635,20377,17143,15596,14763
2021-05-20,19544,20300,17094,15547,14686
2021-05-21,19474,20230,17052,15505,14665
2021-05-22,19432,20195,17017,15491,14644
2021-05-23,19432,20195,17017,15491,14644
2021-05-24,19432,20188,17010,15491,14644
total,379974,463372,549612,617162,673414
