,1,2,3,4,5
2020-11-28,7,0,0,0,0
2020-11-29,7,7,0,0,0
2020-11-30,7,7,0,0,0
2020-12-01,7,7,14,7,7
2020-12-02,7,14,14,7,7
2020-12-03,7,14,14,7,7
2020-12-04,7,14,14,14,14
2020-12-05,7,14,14,14,14
2020-12-06,7,14,21,14,21
2020-12-07,7,14,21,14,21
2020-12-08,105,112,119,147,182
2020-12-09,280,308,322,399,483
2020-12-10,497,553,560,707,833
2020-12-11,707,798,847,1008,1218
2020-12-12,840,952,1064,1281,1533
2020-12-13,931,1050,1190,1414,1694
2020-12-14,1064,1274,1456,1701,2086
2020-12-15,1379,1687,1974,2275,2779
2020-12-16,1771,2156,2562,2926,3584
2020-12-17,2261,2828,3332,3794,4641
2020-12-18,2723,3430,4116,4739,5761
2020-12-19,3136,3906,4795,5502,6755
2020-12-20,3654,4620,5663,6517,8078
2020-12-21,4361,5467,6699,7679,9478
2020-12-22,5019,6258,7609,8890,10864
2020-12-23,5817,7161,8666,10115,12278
2020-12-24,6209,7567,9170,10689,12915
2020-12-25,6209,7574,9177,10689,12922
2020-12-26,6258,7644,9247,10759,12992
2020-12-27,6342,7784,9373,10899,13111
2020-12-28,6482,7980,9611,11165,13391
2020-12-29,7000,8652,10500,12166,14455
2020-12-30,8211,9968,12082,13881,16296
2020-12-31,9198,11228,13538,15477,17955
2021-01-01,9408,11599,14112,16016,18578
2021-01-02,9744,12096,14707,16597,19250
2021-01-03,9996,12446,15085,17101,19789
2021-01-04,10542,13146,15953,18025,20734
2021-01-05,11627,14553,17500,19740,22589
2021-01-06,13097,16506,19607,22176,25116
2021-01-07,15085,19082,22596,25361,28665
2021-01-08,17374,21924,25837,29008,32592
2021-01-09,19047,24031,28490,31948,35875
2021-01-10,20076,25368,30205,33936,38059
2021-01-11,21882,27559,32501,36491,40628
2021-01-12,24108,30163,35315,39578,43897
2021-01-13,26684,33180,38465,43078,47523
2021-01-14,29442,36442,41986,46823,51380
2021-01-15,32347,39907,45703,50960,55867
2021-01-16,34440,42602,48594,54075,59395
2021-01-17,35742,44247,50631,56308,61747
2021-01-18,37856,46620,53403,59122,64834
