,1,2,3,4,5
2021-02-06,266,238,154,119,91
2021-02-07,266,238,154,119,98
2021-02-08,287,259,168,133,119
2021-02-09,336,294,203,154,126
2021-02-10,357,315,238,175,140
2021-02-11,392,357,252,189,147
2021-02-12,462,406,308,217,175
2021-02-13,469,427,315,231,189
2021-02-14,511,476,329,231,196
2021-02-15,609,546,399,287,231
2021-02-16,728,637,490,350,273
2021-02-17,833,728,567,406,322
2021-02-18,966,840,644,462,364
2021-02-19,1050,896,714,525,406
2021-02-20,1071,903,735,532,413
2021-02-21,1071,910,742,532,413
2021-02-22,1155,1001,819,581,455
2021-02-23,1274,1113,931,651,504
2021-02-24,1393,1218,1043,728,560
2021-02-25,1512,1309,1120,777,609
2021-02-26,1582,1372,1197,840,665
2021-02-27,1596,1386,1211,847,665
2021-02-28,1603,1386,1211,854,672
2021-03-01,1701,1463,1309,938,707
2021-03-02,1813,1582,1428,1043,770
2021-03-03,1939,1722,1568,1148,868
2021-03-04,2107,1862,1722,1260,938
2021-03-05,2268,2037,1862,1379,1050
2021-03-06,2282,2058,1876,1400,1064
2021-03-07,2282,2065,1883,1414,1064
2021-03-08,2485,2324,2121,1582,1183
2021-03-09,2807,2562,2373,1806,1372
2021-03-10,3220,2968,2709,2079,1610
2021-03-11,3703,3416,3157,2436,1883
2021-03-12,4263,3906,3570,2737,2191
2021-03-13,4347,3990,3647,2807,2268
2021-03-14,4382,4011,3675,2828,2296
2021-03-15,5096,4697,4249,3290,2723
2021-03-16,5880,5439,4872,3885,3192
2021-03-17,6853,6258,5621,4557,3661
2021-03-18,7616,6923,6307,5131,4130
2021-03-19,8344,7609,6846,5649,4585
2021-03-20,8477,7798,6965,5775,4711
2021-03-21,8540,7840,7042,5838,4774
2021-03-22,9212,8561,7609,6307,5250
2021-03-23,10255,9576,8281,6783,5614
2021-03-24,10920,10262,8876,7182,5999
2021-03-25,11459,10787,9317,7476,6272
2021-03-26,11921,11151,9681,7742,6482
2021-03-27,11963,11221,9709,7770,6496
2021-03-28,11984,11242,9730,7791,6517
2021-03-29,12306,11522,10017,8015,6706
2021-03-30,12642,11851,10262,8197,6846
2021-03-31,13013,12117,10514,8400,6986
2021-04-01,13286,12383,10717,8575,7140
2021-04-02,13307,12404,10738,8631,7168
2021-04-03,13335,12418,10752,8652,7189
2021-04-04,13342,12432,10766,8680,7217
2021-04-05,13356,12439,10773,8694,7231
2021-04-06,13629,12810,11102,8883,7385
2021-04-07,13902,13048,11291,9051,7511
2021-04-08,14168,13279,11480,9184,7658
2021-04-09,14413,13454,11599,9317,7749
2021-04-10,14441,13475,11606,9331,7770
2021-04-11,14441,13482,11606,9331,7777
2021-04-12,14658,13692,11746,9471,7847
2021-04-13,15036,13909,11865,9604,7959
2021-04-14,15281,14112,12047,9716,8043
2021-04-15,15484,14315,12166,9821,8120
2021-04-16,15603,14434,12264,9947,8239
2021-04-17,15624,14448,12271,9947,8253
2021-04-18,15624,14448,12278,9947,8253
2021-04-19,15757,14595,12390,10038,8309
2021-04-20,15995,14833,12537,10178,8414
2021-04-21,16107,14966,12649,10248,8512
2021-04-22,16219,15078,12775,10311,8603
2021-04-23,16345,15190,12852,10374,8680
2021-04-24,16359,15197,12852,10374,8680
2021-04-25,16366,15211,12859,10381,8680
2021-04-26,16541,15365,12971,10451,8750
2021-04-27,16730,15498,13083,10570,8827
2021-04-28,16828,15568,13153,10640,8869
2021-04-29,17024,15722,13265,10808,8967
2021-04-30,17185,15876,13384,10899,9044
2021-05-01,17192,15876,13391,10906,9051
2021-05-02,17192,15897,13398,10913,9051
2021-05-03,17206,15897,13405,10913,9058
2021-05-04,17360,16065,13503,10976,9100
2021-05-05,17647,16296,13643,11109,9212
2021-05-06,17780,16422,13706,11179,9303
2021-05-07,17913,16534,13797,11277,9345
2021-05-08,17913,16548,13825,11298,9373
2021-05-09,17920,16548,13825,11298,9373
2021-05-10,18032,16716,13944,11389,9457
2021-05-11,18298,16954,14147,11529,9555
2021-05-12,18452,17108,14266,11592,9604
2021-05-13,18599,17248,14378,11648,9667
2021-05-14,18683,17325,14448,11746,9744
2021-05-15,18704,17339,14462,11760,9765
2021-05-16,18711,17353,14476,11767,9772
2021-05-17,19005,17549,14651,11893,9884
2021-05-18,19110,17668,14728,11970,9961
2021-05-19,19236,17822,14812,12026,10017
2021-05-20,19334,17906,14924,12089,10094
2021-05-21,19439,18102,15001,12131,10136
2021-05-22,19446,18116,15022,12180,10220
2021-05-23,19446,18116,15022,12180,10220
2021-05-24,19446,18116,15036,12187,10220
total,775467,883393,937097,990129,1093232
