,1,2,3,4,5
2020-11-28,0,0,0,0,0
2020-11-29,0,0,0,0,0
2020-11-30,0,0,0,0,0
2020-12-01,0,0,0,0,0
2020-12-02,0,0,0,0,0
2020-12-03,0,0,0,0,0
2020-12-04,0,0,0,0,0
2020-12-05,0,0,0,0,0
2020-12-06,0,0,0,0,0
2020-12-07,0,0,0,0,0
2020-12-08,0,7,7,0,0
2020-12-09,7,7,14,0,0
2020-12-10,7,14,21,7,7
2020-12-11,14,14,28,7,14
2020-12-12,14,14,28,7,14
2020-12-13,14,21,28,7,14
2020-12-14,14,21,35,14,14
2020-12-15,35,49,70,42,42
2020-12-16,84,112,126,133,140
2020-12-17,126,168,189,308,238
2020-12-18,168,196,217,364,294
2020-12-19,245,245,245,413,357
2020-12-20,301,273,301,462,448
2020-12-21,378,385,336,525,490
2020-12-22,413,455,392,588,553
2020-12-23,665,679,490,756,777
2020-12-24,749,805,637,875,847
2020-12-25,749,805,672,875,847
2020-12-26,749,805,672,875,875
2020-12-27,749,805,672,875,875
2020-12-28,749,805,672,875,875
2020-12-29,1169,980,889,1281,1127
2020-12-30,3339,2198,2520,2891,2716
2020-12-31,4263,3031,3731,3983,3801
2021-01-01,4305,3108,4039,4242,3955
2021-01-02,4522,3255,4102,4403,4011
2021-01-03,4543,3255,4158,4473,4032
2021-01-04,4550,3255,4221,4480,4067
2021-01-05,4858,3444,4557,4690,4305
2021-01-06,5418,3801,4991,5341,4935
2021-01-07,6482,4760,6251,6538,6545
2021-01-08,7938,6160,7742,8344,8421
2021-01-09,8806,7483,9156,9933,10108
2021-01-10,9317,7805,9478,10465,10507
2021-01-11,10276,8757,10514,11417,11620
2021-01-12,11018,10045,11669,12600,12670
2021-01-13,12222,11263,13167,13853,14224
2021-01-14,14084,12768,14623,15624,15680
2021-01-15,15757,14511,16786,17696,17318
2021-01-16,16989,16177,17843,18956,18207
2021-01-17,17409,16506,18382,19537,18578
2021-01-18,18130,17255,19131,20307,19432
2021-01-19,18746,18228,19866,21126,20104
2021-01-20,19600,19082,20699,21896,20825
2021-01-21,20321,20153,21308,22708,21581
2021-01-22,21504,21245,22589,23849,22694
2021-01-23,22029,21868,23100,24423,23093
2021-01-24,22302,22071,23324,24696,23219
2021-01-25,22484,22260,23443,24857,23324
2021-01-26,22673,22428,23590,24990,23548
2021-01-27,22848,22666,23751,25123,23765
2021-01-28,23065,22897,23933,25354,23975
2021-01-29,23289,23177,24220,25711,24150
2021-01-30,23443,23331,24360,25830,24241
2021-01-31,23492,23387,24402,25865,24262
2021-02-01,23604,23520,24479,25991,24332
2021-02-02,23702,23625,24626,26103,24437
2021-02-03,23814,23758,24773,26243,24556
2021-02-04,24031,23996,24976,26495,24675
2021-02-05,24213,24255,25158,26733,24892
2021-02-06,24297,24402,25249,26803,24962
2021-02-07,24332,24444,25284,26831,25004
2021-02-08,24458,24577,25417,26950,25130
2021-02-09,24570,24696,25571,27174,25263
2021-02-10,24703,24941,25711,27356,25480
2021-02-11,24913,25158,25914,27524,25585
2021-02-12,25053,25333,26096,27685,25872
2021-02-13,25123,25403,26208,27748,25935
2021-02-14,25144,25417,26222,27755,25942
2021-02-15,25256,25592,26327,27895,26068
2021-02-16,25410,25711,26418,27951,26194
2021-02-17,25515,25823,26509,28021,26299
2021-02-18,25620,25956,26593,28105,26397
2021-02-19,25760,26040,26670,28175,26460
2021-02-20,25809,26075,26691,28217,26467
2021-02-21,25809,26082,26698,28224,26474
2021-02-22,25851,26138,26782,28322,26509
2021-02-23,25935,26222,26838,28392,26586
2021-02-24,26033,26257,26887,28434,26656
2021-02-25,26089,26362,26943,28490,26719
2021-02-26,26131,26411,26964,28511,26761
2021-02-27,26145,26418,26971,28525,26768
2021-02-28,26145,26425,26978,28532,26775
2021-03-01,26180,26446,26992,28539,26810
2021-03-02,26208,26488,27013,28574,26838
2021-03-03,26264,26537,27048,28616,26866
2021-03-04,26334,26572,27097,28651,26901
2021-03-05,26397,26635,27132,28721,26936
2021-03-06,26425,26656,27139,28742,26936
2021-03-07,26425,26656,27139,28749,26943
2021-03-08,26453,26684,27160,28770,26964
2021-03-09,26523,26726,27181,28791,26992
2021-03-10,26565,26761,27209,28812,27020
2021-03-11,26600,26803,27230,28840,27041
2021-03-12,26628,26831,27265,28854,27048
2021-03-13,26649,26845,27272,28868,27062
2021-03-14,26649,26845,27272,28868,27062
2021-03-15,26677,26880,27279,28875,27069
2021-03-16,26691,26915,27300,28917,27090
2021-03-17,26719,26950,27335,28938,27111
2021-03-18,26761,26999,27363,28959,27139
2021-03-19,26796,27020,27391,28980,27160
2021-03-20,26810,27034,27405,29008,27167
2021-03-21,26810,27034,27405,29008,27167
2021-03-22,26824,27048,27419,29036,27174
2021-03-23,26866,27076,27447,29064,27195
2021-03-24,26901,27090,27468,29078,27216
2021-03-25,26929,27139,27503,29113,27244
2021-03-26,26957,27188,27538,29155,27321
2021-03-27,26971,27209,27559,29176,27335
2021-03-28,26978,27209,27559,29176,27335
2021-03-29,26999,27251,27580,29197,27356
2021-03-30,27034,27279,27601,29225,27391
2021-03-31,27069,27300,27622,29246,27419
2021-04-01,27090,27335,27657,29274,27440
2021-04-02,27097,27335,27671,29281,27440
2021-04-03,27104,27342,27678,29281,27447
2021-04-04,27104,27342,27678,29281,27447
2021-04-05,27104,27349,27678,29281,27447
2021-04-06,27104,27370,27692,29288,27454
2021-04-07,27118,27405,27713,29309,27461
2021-04-08,27146,27426,27734,29323,27468
2021-04-09,27153,27454,27748,29344,27475
2021-04-10,27160,27468,27755,29344,27475
2021-04-11,27160,27468,27755,29351,27475
2021-04-12,27174,27475,27762,29358,27482
2021-04-13,27188,27482,27769,29358,27482
2021-04-14,27202,27503,27776,29365,27496
2021-04-15,27209,27510,27790,29379,27503
2021-04-16,27216,27517,27804,29379,27510
2021-04-17,27216,27517,27804,29386,27510
2021-04-18,27216,27524,27804,29386,27510
2021-04-19,27223,27524,27811,29386,27517
2021-04-20,27230,27531,27818,29393,27517
2021-04-21,27237,27538,27825,29407,27531
2021-04-22,27244,27545,27832,29407,27531
2021-04-23,27251,27552,27832,29414,27538
2021-04-24,27251,27559,27832,29414,27538
2021-04-25,27258,27559,27832,29414,27538
2021-04-26,27258,27566,27839,29421,27545
2021-04-27,27265,27573,27839,29421,27545
2021-04-28,27265,27580,27846,29428,27552
2021-04-29,27272,27587,27853,29435,27552
2021-04-30,27286,27594,27853,29435,27559
2021-05-01,27286,27594,27860,29442,27559
2021-05-02,27286,27594,27860,29442,27559
2021-05-03,27286,27594,27860,29442,27559
2021-05-04,27286,27594,27860,29442,27566
2021-05-05,27300,27601,27867,29442,27566
2021-05-06,27300,27608,27867,29442,27573
2021-05-07,27307,27615,27874,29442,27573
2021-05-08,27307,27615,27874,29442,27573
2021-05-09,27314,27615,27874,29442,27573
2021-05-10,27314,27622,27874,29449,27573
2021-05-11,27314,27622,27874,29449,27580
2021-05-12,27321,27629,27881,29449,27580
2021-05-13,27328,27629,27881,29456,27580
2021-05-14,27328,27636,27888,29463,27580
2021-05-15,27335,27636,27888,29463,27587
2021-05-16,27335,27636,27888,29463,27587
