,total,Vaccinated,Declined,Inappropriate/unsuccessful,Unreached,Vaccinated_percent,Declined_percent,Inappropriate/unsuccessful_percent,Unreached_percent
Female,1410080.0,1256388.0,19789.0,546.0,133357.0,89.10047656870532,1.403395552025417,0.038721207307389705,9.457406671961875
Male,1394246.0,1169448.0,22589.0,1078.0,201131.0,83.87673337416783,1.6201588528853588,0.07731777605961554,14.425789996887206
