,total,Vaccinated,Declined,Inappropriate/unsuccessful,Unreached,Vaccinated_percent,Declined_percent,Inappropriate/unsuccessful_percent,Unreached_percent
no,1927898.0,1675394.0,62867.0,1897.0,187740.0,86.90262659124082,3.2609090314944047,0.09839732185001537,9.738067055414758
yes,63644.0,58114.0,2023.0,35.0,3472.0,91.31104267487902,3.1786185657721076,0.054993400791900626,5.455345358556973
