,total,Vaccinated,Declined,Inappropriate/unsuccessful,Unreached,Vaccinated_percent,Declined_percent,Inappropriate/unsuccessful_percent,Unreached_percent
no,2578086.0,2466513.0,53697.0,994.0,56882.0,95.67225453301403,2.082824234722969,0.03855573475827612,2.206365497504738
yes,1309.0,1232.0,42.0,0.0,35.0,94.11764705882354,3.2085561497326203,0.0,2.6737967914438503
