,total,Vaccinated,Declined,Inappropriate/unsuccessful,Unreached,Vaccinated_percent,Declined_percent,Inappropriate/unsuccessful_percent,Unreached_percent
80-<85,1363537.0,1308629.0,26390.0,532.0,27986.0,95.97311990800397,1.935407693373924,0.039016176312046014,2.0524562223100657
85-<120,1215858.0,1159109.0,27342.0,462.0,28945.0,95.33259640517231,2.2487823413589414,0.037997858302531995,2.3806233951662117
