,total,Vaccinated,Declined,Inappropriate/unsuccessful,Unreached,Vaccinated_percent,Declined_percent,Inappropriate/unsuccessful_percent,Unreached_percent
White,3101231.0,2996161.0,43316.0,1155.0,60599.0,96.61199052892222,1.3967356833463873,0.037243275331633185,1.9540305123997534
Mixed,17206.0,13930.0,1071.0,42.0,2163.0,80.96013018714402,6.224572823433686,0.2441008950366097,12.57119609438568
South Asian,134099.0,117740.0,5068.0,140.0,11151.0,87.80080388369787,3.77929738476797,0.10440048024220516,8.315498251291956
Black,47712.0,33789.0,5264.0,91.0,8568.0,70.81866197183099,11.032863849765258,0.1907276995305125,17.95774647887324
Other,27363.0,21504.0,1834.0,70.0,3955.0,78.58787413660782,6.702481453057048,0.2558199027884456,14.453824507546686
Unknown,1427146.0,1346779.0,27678.0,1001.0,51688.0,94.36869107995959,1.9393951284591766,0.07013998567769875,3.6217738059035307
