,total,Vaccinated,Declined,Inappropriate/unsuccessful,Unreached,Vaccinated_percent,Declined_percent,Inappropriate/unsuccessful_percent,Unreached_percent
White,1291101.0,1187116.0,17129.0,560.0,86296.0,91.94602126402195,1.3266971367848062,0.043373833650505844,6.683907765542743
Mixed,15337.0,11228.0,497.0,14.0,3598.0,73.20858055682336,3.240529438612506,0.09128251939753795,23.45960748516659
South Asian,70763.0,57701.0,1337.0,42.0,11683.0,81.54120091008012,1.8894054802651103,0.05935305173608185,16.510040557918686
Black,44114.0,27545.0,1974.0,49.0,14546.0,62.44049508092669,4.474769914312916,0.1110758489368493,32.97365915582355
Other,23947.0,16576.0,742.0,28.0,6601.0,69.21952645425314,3.098509207833967,0.11692487576731025,27.56503946214557
Unknown,706741.0,611674.0,11851.0,602.0,82614.0,86.54853758307499,1.6768519160484534,0.08517971930311319,11.689430781573448
