,total,Vaccinated,Declined,Inappropriate/unsuccessful,Unreached,Vaccinated_percent,Declined_percent,Inappropriate/unsuccessful_percent,Unreached_percent
no,5731810.0,4809105.0,156779.0,4963.0,760963.0,83.90203094659454,2.7352441898806834,0.08658695944211559,13.276137904082654
yes,584402.0,515242.0,13895.0,469.0,54796.0,88.16568047337279,2.3776441559063795,0.08025297654695862,9.376422394173874
