,total,Vaccinated,Declined,Inappropriate/unsuccessful,Unreached,Vaccinated_percent,Declined_percent,Inappropriate/unsuccessful_percent,Unreached_percent
White,168273.0,162050.0,2422.0,49.0,3752.0,96.30184283872042,1.439327759058197,0.029119347726606293,2.229710054494779
Mixed,665.0,588.0,35.0,0.0,42.0,88.42105263157895,5.2631578947368425,0.0,6.315789473684211
South Asian,2597.0,2401.0,63.0,14.0,119.0,92.45283018867924,2.4258760107816713,0.5390835579514714,4.5822102425876015
Black,2275.0,1862.0,196.0,14.0,203.0,81.84615384615384,8.615384615384615,0.6153846153846274,8.923076923076923
Other,945.0,875.0,21.0,0.0,49.0,92.5925925925926,2.2222222222222223,-1.4210854715202004e-14,5.185185185185185
Unknown,77847.0,74879.0,1232.0,35.0,1701.0,96.18739322003417,1.5825914935707222,0.04495998561280601,2.1850553007823037
