,total,Vaccinated,Declined,Inappropriate/unsuccessful,Unreached,Vaccinated_percent,Declined_percent,Inappropriate/unsuccessful_percent,Unreached_percent
no,1966055.0,1721692.0,62874.0,1764.0,179725.0,87.57089705018426,3.1979776761077385,0.08972282057214898,9.141402453135848
yes,25487.0,11816.0,2016.0,161.0,11494.0,46.36088986542159,7.909914858555342,0.6316945893985064,45.09750068662456
