,total,Vaccinated,Declined,Inappropriate/unsuccessful,Unreached,Vaccinated_percent,Declined_percent,Inappropriate/unsuccessful_percent,Unreached_percent
no,4714598.0,4493475.0,82663.0,2429.0,136031.0,95.30982280991932,1.7533414301707166,0.051520829559578374,2.885314930350371
yes,40180.0,36463.0,1589.0,21.0,2107.0,90.74912891986062,3.9547038327526134,0.052264808362366466,5.2439024390243905
