,total,Vaccinated,Declined,Inappropriate/unsuccessful,Unreached,Vaccinated_percent,Declined_percent,Inappropriate/unsuccessful_percent,Unreached_percent
no,2464742.0,2356585.0,52206.0,959.0,54992.0,95.6118328003499,2.118112159406542,0.03890873770966152,2.231146302533896
yes,114121.0,111153.0,1512.0,21.0,1435.0,97.3992516714715,1.3249095258541372,0.018401521192416226,1.257437281481936
