,total,Vaccinated,Declined,Inappropriate/unsuccessful,Unreached,Vaccinated_percent,Declined_percent,Inappropriate/unsuccessful_percent,Unreached_percent
no,10065412.0,9529114.0,187089.0,4956.0,344253.0,94.67187234859338,1.8587316644365874,0.04923792488573042,3.4201580620842944
yes,24192.0,22953.0,525.0,21.0,693.0,94.87847222222223,2.170138888888889,0.08680555555555713,2.8645833333333335
