,total,Vaccinated,Declined,Inappropriate/unsuccessful,Unreached,Vaccinated_percent,Declined_percent,Inappropriate/unsuccessful_percent,Unreached_percent
no,1653547.0,1427146.0,55979.0,1631.0,168791.0,86.30816057844137,3.38538910596433,0.09863644637859181,10.207813869215691
yes,337995.0,306369.0,8911.0,287.0,22428.0,90.6430568499534,2.636429532981257,0.0849124987056058,6.635601118359739
