,total,Vaccinated,Declined,Inappropriate/unsuccessful,Unreached,Vaccinated_percent,Declined_percent,Inappropriate/unsuccessful_percent,Unreached_percent
no,1929704.0,1682604.0,61677.0,1862.0,183561.0,87.19492730491308,3.1961896746858587,0.09649148263153506,9.512391537769524
yes,61838.0,50904.0,3213.0,63.0,7658.0,82.31831559882274,5.195834276658365,0.10187910346388662,12.383971021055014
