,total,Vaccinated,Declined,Inappropriate/unsuccessful,Unreached,Vaccinated_percent,Declined_percent,Inappropriate/unsuccessful_percent,Unreached_percent
65-<70,2503417.0,2310595.0,45570.0,1477.0,145775.0,92.29764757529409,1.8203119975617326,0.05899935967519809,5.823041067468983
