,0,1,2,3,4,5
2020-11-28,82607,588392,747824,971810,998039,978915
2020-11-29,82607,588392,747824,971810,998039,978908
2020-11-30,82607,588392,747824,971810,998039,978908
2020-12-01,82607,588385,747824,971803,998032,978901
2020-12-02,82607,588385,747824,971803,998032,978901
2020-12-03,82607,588385,747824,971803,998032,978901
2020-12-04,82607,588385,747824,971803,998032,978901
2020-12-05,82607,588385,747824,971803,998032,978901
2020-12-06,82607,588385,747824,971803,998032,978901
2020-12-07,82607,588385,747824,971796,998025,978901
2020-12-08,82586,588105,747656,971614,997843,978719
2020-12-09,82537,587608,747264,971222,997465,978334
2020-12-10,82495,587230,746837,970760,996898,977753
2020-12-11,82453,586845,746473,970319,996345,977200
2020-12-12,82432,586628,746235,969969,995939,976864
2020-12-13,82411,586467,746053,969661,995603,976535
2020-12-14,82376,586173,745654,969129,995022,975954
2020-12-15,81956,583401,742133,964159,989730,970746
2020-12-16,81340,579390,736267,955990,980833,961793
2020-12-17,80717,575302,730744,948458,973175,954212
2020-12-18,80241,572299,726978,943495,968135,949515
2020-12-19,79492,568281,722337,938014,962444,944055
2020-12-20,78960,565390,718249,933086,957432,938616
2020-12-21,78729,563682,716198,930342,953561,934710
2020-12-22,78246,559944,712313,925225,947212,928347
2020-12-23,77791,557515,709352,921067,942585,923587
2020-12-24,77679,556780,708708,919856,941472,922362
2020-12-25,77679,556780,708708,919856,941472,922355
2020-12-26,77679,556773,708708,919856,941465,922355
2020-12-27,77679,556738,708666,919807,941409,922250
2020-12-28,77672,556654,708540,919660,941269,922061
2020-12-29,77469,555499,706496,917658,939169,920010
2020-12-30,76881,552237,701757,912443,932617,913500
2020-12-31,76356,549689,698593,908271,927738,908649
2021-01-01,76146,549430,698026,907389,926576,907676
2021-01-02,76062,549031,697557,906766,925694,906556
2021-01-03,76048,548849,697354,906430,925260,905800
2021-01-04,76013,548422,696906,905989,924791,905198
2021-01-05,75943,547701,695968,904869,923769,903987
2021-01-06,75677,545748,694001,902195,920815,901299
2021-01-07,74858,539231,685349,891681,908929,889917
2021-01-08,73815,530488,674772,878997,894439,876512
2021-01-09,72653,523117,666400,867860,882511,863975
2021-01-10,71946,520373,662795,862995,877380,858011
2021-01-11,71792,517895,660240,859691,873915,853405
2021-01-12,71330,513093,653856,851648,864941,843178
2021-01-13,70126,504616,643181,838089,850934,829507
2021-01-14,69300,496181,631652,823648,835366,814723
2021-01-15,67823,485681,617764,805280,816662,795991
2021-01-16,65954,475972,604352,786786,797405,775194
2021-01-17,65331,472059,598787,778659,788704,766311
2021-01-18,64792,467936,594419,772506,781865,760263
2021-01-19,63427,458248,580167,753893,761418,741216
2021-01-20,62062,445788,563668,732529,739011,717710
2021-01-21,60319,432334,546665,710290,715673,695632
2021-01-22,58198,413903,520786,677509,681436,661731
2021-01-23,55601,395976,496377,641914,645218,625212
2021-01-24,54530,390075,487676,629559,633787,612542
2021-01-25,53697,384202,479115,618793,622328,602147
2021-01-26,52626,375403,467999,603617,607593,588938
2021-01-27,51478,366002,456974,589631,593642,576023
2021-01-28,50029,352786,439572,567847,570346,553952
2021-01-29,47726,336266,416003,534415,536550,520982
2021-01-30,44541,319578,393106,501571,502803,484533
2021-01-31,42791,310800,380212,482160,483378,463484
2021-02-01,41538,300790,366821,464996,465892,447034
2021-02-02,40005,290710,352737,446019,445270,425831
2021-02-03,37632,276927,334957,422422,419944,399315
2021-02-04,35084,261338,315469,396760,393071,374486
2021-02-05,33096,247212,297521,371259,367094,350819
2021-02-06,30513,231357,275226,338107,335300,318619
2021-02-07,29190,223258,263739,321867,319424,302008
2021-02-08,28070,214354,251839,307104,303793,286622
2021-02-09,26271,202405,235865,286874,281043,263956
2021-02-10,24633,188594,218750,264656,258678,242585
2021-02-11,22127,171857,199864,240114,232071,216804
2021-02-12,19649,156226,179333,213962,205205,191723
2021-02-13,17374,141365,159306,184877,177835,164885
2021-02-14,16499,135681,151788,173992,166390,153727
2021-02-15,15624,128870,142989,162862,154532,141575
2021-02-16,14504,120512,132139,149219,139559,126875
2021-02-17,13146,111363,120449,134435,123774,111006
2021-02-18,12033,104258,110873,123109,111237,98595
2021-02-19,11151,99022,103516,113638,101731,89173
2021-02-20,10346,94465,97874,104972,94094,81284
2021-02-21,10087,92855,95466,101976,91161,78344
2021-02-22,9674,90188,91938,97552,86849,74165
2021-02-23,9086,86947,87878,92127,81781,69272
2021-02-24,8477,82544,82341,85183,75012,62860
2021-02-25,7917,78036,77077,78820,68579,57050
2021-02-26,7434,73787,71638,72219,62559,51793
2021-02-27,7056,70483,68110,68145,58583,48342
2021-02-28,6860,69097,65856,65989,56819,46634
2021-03-01,6706,67795,64190,64288,55419,45423
2021-03-02,6447,66402,62419,62433,53795,44135
2021-03-03,6139,64442,60459,60291,52031,42637
2021-03-04,5775,61817,57694,57386,49651,40642
2021-03-05,5481,59178,55069,54306,46977,38521
2021-03-06,5271,57190,53032,51919,44667,36575
2021-03-07,5222,56609,52535,51345,44177,36155
2021-03-08,5103,55482,51408,50204,43071,35378
2021-03-09,4956,54236,50204,48923,42161,34531
2021-03-10,4858,53172,49091,47705,41181,33740
2021-03-11,4732,52101,48069,46627,40166,32872
2021-03-12,4599,50673,46697,45157,38969,31843
2021-03-13,4466,48965,45276,43596,37772,30814
2021-03-14,4382,48279,44520,42840,37226,30317
2021-03-15,4291,46977,43295,41755,36309,29575
2021-03-16,4186,45843,42217,40768,35434,28917
2021-03-17,4109,44779,41328,39900,34727,28371
2021-03-18,4018,43799,40369,39025,33922,27657
2021-03-19,3955,42847,39536,38192,33236,27041
2021-03-20,3857,41867,38640,37303,32529,26474
2021-03-21,3836,41587,38367,37009,32298,26278
2021-03-22,3787,41132,37842,36512,31864,25921
2021-03-23,3745,40502,37233,35966,31430,25550
2021-03-24,3675,39886,36645,35364,30912,25179
2021-03-25,3626,39291,36036,34818,30380,24808
2021-03-26,3577,38661,35490,34314,29911,24444
2021-03-27,3521,38094,34965,33754,29407,24052
2021-03-28,3500,37807,34720,33523,29232,23891
2021-03-29,3451,37422,34363,33152,28917,23646
2021-03-30,3423,36939,33950,32746,28595,23394
2021-03-31,3374,36491,33509,32340,28231,23107
2021-04-01,3339,36113,33166,32060,27979,22862
2021-04-02,3325,35938,33033,31906,27832,22701
2021-04-03,3311,35805,32886,31787,27748,22582
2021-04-04,3297,35742,32851,31745,27706,22540
2021-04-05,3290,35700,32802,31710,27678,22526
2021-04-06,3276,35525,32641,31535,27552,22393
2021-04-07,3248,35196,32389,31304,27328,22197
2021-04-08,3227,34944,32172,31059,27125,22036
2021-04-09,3213,34643,31906,30821,26936,21791
2021-04-10,3192,34363,31710,30674,26768,21651
2021-04-11,3164,34230,31640,30618,26698,21588
2021-04-12,3150,34083,31486,30485,26565,21504
2021-04-13,3136,33908,31311,30345,26418,21378
2021-04-14,3115,33719,31136,30170,26292,21259
2021-04-15,3094,33551,30954,29995,26152,21140
2021-04-16,3073,33369,30807,29834,25984,21021
2021-04-17,3059,33250,30702,29708,25872,20923
2021-04-18,3052,33194,30632,29673,25830,20881
2021-04-19,3017,33068,30527,29575,25732,20797
2021-04-20,3003,32914,30366,29477,25634,20692
2021-04-21,2975,32732,30233,29351,25522,20601
2021-04-22,2947,32564,30114,29232,25396,20517
2021-04-23,2926,32396,29960,29092,25277,20412
