,False
2020-11-28,4367594
2020-11-29,4367587
2020-11-30,4367580
2020-12-01,4367552
2020-12-02,4367552
2020-12-03,4367552
2020-12-04,4367552
2020-12-05,4367552
2020-12-06,4367552
2020-12-07,4367538
2020-12-08,4366516
2020-12-09,4364423
2020-12-10,4361966
2020-12-11,4359628
2020-12-12,4358060
2020-12-13,4356744
2020-12-14,4354308
2020-12-15,4332125
2020-12-16,4295620
2020-12-17,4262615
2020-12-18,4240649
2020-12-19,4214623
2020-12-20,4191733
2020-12-21,4177215
2020-12-22,4151287
2020-12-23,4131904
2020-12-24,4126864
2020-12-25,4126850
2020-12-26,4126829
2020-12-27,4126549
2020-12-28,4125863
2020-12-29,4116301
2020-12-30,4089435
2020-12-31,4069282
2021-01-01,4065250
2021-01-02,4061659
2021-01-03,4059734
2021-01-04,4057319
2021-01-05,4052244
2021-01-06,4039728
2021-01-07,3989965
2021-01-08,3929023
2021-01-09,3876516
2021-01-10,3853507
2021-01-11,3836931
2021-01-12,3798046
2021-01-13,3736460
2021-01-14,3670870
2021-01-15,3589201
2021-01-16,3505670
2021-01-17,3469837
2021-01-18,3441788
2021-01-19,3358362
2021-01-20,3260761
2021-01-21,3160913
2021-01-22,3013563
2021-01-23,2860305
2021-01-24,2808162
2021-01-25,2760289
2021-01-26,2696176
2021-01-27,2633750
2021-01-28,2534525
2021-01-29,2391942
2021-01-30,2246132
2021-01-31,2162825
2021-02-01,2087071
2021-02-02,2000572
2021-02-03,1891204
2021-02-04,1776208
2021-02-05,1666994
2021-02-06,1529122
2021-02-07,1459486
2021-02-08,1391782
2021-02-09,1296421
2021-02-10,1197896
2021-02-11,1082837
2021-02-12,966098
2021-02-13,845649
2021-02-14,798077
2021-02-15,746452
2021-02-16,682801
2021-02-17,614173
2021-02-18,560112
2021-02-19,518238
2021-02-20,483035
2021-02-21,469875
2021-02-22,450359
2021-02-23,427084
2021-02-24,396410
2021-02-25,367486
2021-02-26,339423
2021-02-27,320712
2021-02-28,311248
2021-03-01,303821
2021-03-02,295631
2021-03-03,285999
2021-03-04,272958
2021-03-05,259532
2021-03-06,248661
2021-03-07,246036
2021-03-08,240646
2021-03-09,235004
2021-03-10,229747
2021-03-11,224560
2021-03-12,217938
2021-03-13,210889
2021-03-14,207571
2021-03-15,202209
2021-03-16,197365
2021-03-17,193221
2021-03-18,188790
2021-03-19,184807
2021-03-20,180656
2021-03-21,179375
2021-03-22,177058
2021-03-23,174419
2021-03-24,171654
2021-03-25,168959
2021-03-26,166404
2021-03-27,163793
2021-03-28,162659
2021-03-29,160951
2021-03-30,159047
2021-03-31,157045
2021-04-01,155519
2021-04-02,154735
2021-04-03,154126
2021-04-04,153874
2021-04-05,153706
2021-04-06,152922
2021-04-07,151662
2021-04-08,150556
2021-04-09,149303
2021-04-10,148351
2021-04-11,147938
2021-04-12,147266
2021-04-13,146489
2021-04-14,145691
2021-04-15,144893
2021-04-16,144081
2021-04-17,143521
2021-04-18,143262
2021-04-19,142723
2021-04-20,142086
2021-04-21,141414
2021-04-22,140770
2021-04-23,140063
2021-04-24,139545
2021-04-25,139244
2021-04-26,138768
2021-04-27,138229
2021-04-28,137641
2021-04-29,136997
2021-04-30,136479
2021-05-01,136115
2021-05-02,135968
2021-05-03,135835
2021-05-04,135527
2021-05-05,135093
2021-05-06,134519
2021-05-07,134050
2021-05-08,133714
2021-05-09,133553
2021-05-10,133203
2021-05-11,132776
2021-05-12,132188
2021-05-13,131565
2021-05-14,131110
2021-05-15,130739
2021-05-16,130557
2021-05-17,130291
2021-05-18,129843
2021-05-19,129290
total,4367643
