,False
2020-11-28,42
2020-11-29,42
2020-11-30,49
2020-12-01,49
2020-12-02,56
2020-12-03,63
2020-12-04,63
2020-12-05,70
2020-12-06,70
2020-12-07,77
2020-12-08,161
2020-12-09,308
2020-12-10,532
2020-12-11,805
2020-12-12,868
2020-12-13,889
2020-12-14,1183
2020-12-15,1519
2020-12-16,1974
2020-12-17,2408
2020-12-18,2744
2020-12-19,2821
2020-12-20,2856
2020-12-21,3094
2020-12-22,3297
2020-12-23,3493
2020-12-24,3689
2020-12-25,3689
2020-12-26,3696
2020-12-27,3710
2020-12-28,3731
2020-12-29,3899
2020-12-30,4116
2020-12-31,4291
2021-01-01,4333
2021-01-02,4396
2021-01-03,4424
2021-01-04,4879
2021-01-05,5586
2021-01-06,6307
2021-01-07,7028
2021-01-08,7784
2021-01-09,7959
2021-01-10,8057
2021-01-11,9009
2021-01-12,10241
2021-01-13,11564
2021-01-14,12950
2021-01-15,14105
2021-01-16,14336
2021-01-17,14469
2021-01-18,16184
2021-01-19,18074
2021-01-20,19929
2021-01-21,21742
2021-01-22,23457
2021-01-23,23793
2021-01-24,23968
2021-01-25,26110
2021-01-26,28532
2021-01-27,30996
2021-01-28,33362
2021-01-29,35602
2021-01-30,36043
2021-01-31,36239
2021-02-01,38696
2021-02-02,41755
2021-02-03,44849
2021-02-04,48090
2021-02-05,51219
2021-02-06,51716
2021-02-07,51926
2021-02-08,56546
2021-02-09,60928
2021-02-10,64666
2021-02-11,67914
2021-02-12,70686
2021-02-13,70959
2021-02-14,71169
2021-02-15,73178
2021-02-16,74886
2021-02-17,76307
2021-02-18,77539
2021-02-19,78470
2021-02-20,78540
2021-02-21,78568
2021-02-22,79527
2021-02-23,80682
2021-02-24,81704
2021-02-25,82439
2021-02-26,83055
2021-02-27,83160
2021-02-28,83223
2021-03-01,84105
2021-03-02,85092
2021-03-03,86100
2021-03-04,87129
2021-03-05,87948
2021-03-06,88046
2021-03-07,88095
2021-03-08,89180
2021-03-09,90377
2021-03-10,91511
2021-03-11,92603
2021-03-12,93485
2021-03-13,93618
2021-03-14,93688
2021-03-15,94654
2021-03-16,95690
2021-03-17,96565
2021-03-18,97531
2021-03-19,98182
2021-03-20,98294
2021-03-21,98378
2021-03-22,99169
2021-03-23,100275
2021-03-24,101059
2021-03-25,101710
2021-03-26,102214
2021-03-27,102298
2021-03-28,102333
2021-03-29,102809
2021-03-30,103208
2021-03-31,103635
2021-04-01,103957
2021-04-02,103971
2021-04-03,103985
2021-04-04,103999
2021-04-05,104041
2021-04-06,104349
2021-04-07,104636
2021-04-08,105035
2021-04-09,105315
2021-04-10,105420
2021-04-11,105427
2021-04-12,105763
2021-04-13,106197
2021-04-14,106449
2021-04-15,106736
2021-04-16,107037
2021-04-17,107044
2021-04-18,107044
2021-04-19,107184
2021-04-20,107380
2021-04-21,107576
2021-04-22,107877
2021-04-23,108171
2021-04-24,108178
2021-04-25,108199
2021-04-26,108423
2021-04-27,108703
2021-04-28,108927
2021-04-29,109081
2021-04-30,109375
2021-05-01,109389
2021-05-02,109396
2021-05-03,109403
2021-05-04,109536
2021-05-05,109767
2021-05-06,109893
2021-05-07,110166
2021-05-08,110187
2021-05-09,110194
2021-05-10,110334
2021-05-11,110754
2021-05-12,110936
2021-05-13,111181
2021-05-14,111405
2021-05-15,111419
2021-05-16,111454
2021-05-17,111608
2021-05-18,111790
2021-05-19,111902
2021-05-20,112084
2021-05-21,112252
2021-05-22,112259
2021-05-23,112266
2021-05-24,112280
total,5722066
