,F,M
2020-11-28,475748,439145
2020-11-29,475748,439145
2020-11-30,475748,439145
2020-12-01,475748,439138
2020-12-02,475748,439138
2020-12-03,475748,439138
2020-12-04,475748,439138
2020-12-05,475748,439138
2020-12-06,475748,439138
2020-12-07,475748,439138
2020-12-08,475664,439110
2020-12-09,475482,439033
2020-12-10,475314,438963
2020-12-11,475139,438900
2020-12-12,474999,438844
2020-12-13,474859,438802
2020-12-14,474691,438739
2020-12-15,474425,438662
2020-12-16,474082,438550
2020-12-17,473585,438410
2020-12-18,473144,438305
2020-12-19,472731,438186
2020-12-20,472213,438039
2020-12-21,471548,437857
2020-12-22,471009,437682
2020-12-23,470274,437458
2020-12-24,469903,437339
2020-12-25,469903,437339
2020-12-26,469896,437332
2020-12-27,469798,437297
2020-12-28,469602,437248
2020-12-29,469147,437108
2020-12-30,467992,436807
2020-12-31,466956,436513
2021-01-01,466669,436443
2021-01-02,466361,436359
2021-01-03,466109,436282
2021-01-04,465661,436135
2021-01-05,464737,435876
2021-01-06,463344,435498
2021-01-07,461300,434938
2021-01-08,459242,434357
2021-01-09,457394,433867
2021-01-10,456386,433608
2021-01-11,454923,433202
2021-01-12,453096,432691
2021-01-13,450996,432096
2021-01-14,448630,431354
2021-01-15,446026,430493
2021-01-16,443709,429835
2021-01-17,442155,429359
2021-01-18,440342,428841
2021-01-19,438214,428169
2021-01-20,435995,427413
2021-01-21,433671,426580
2021-01-22,430913,425621
2021-01-23,428743,424802
2021-01-24,427336,424256
2021-01-25,425922,423696
2021-01-26,424214,423031
2021-01-27,422625,422373
2021-01-28,420903,421757
2021-01-29,418971,420861
2021-01-30,417445,420168
2021-01-31,416269,419650
2021-02-01,415198,419125
2021-02-02,413896,418530
2021-02-03,412503,417788
2021-02-04,411012,416976
2021-02-05,409479,416129
2021-02-06,408065,415338
2021-02-07,407190,414785
2021-02-08,406336,414344
2021-02-09,405153,413665
2021-02-10,403424,412503
2021-02-11,400988,410907
2021-02-12,397838,408856
2021-02-13,394562,406630
2021-02-14,392889,405517
2021-02-15,391097,404327
2021-02-16,386764,401037
2021-02-17,380310,396116
2021-02-18,374591,391734
2021-02-19,369551,387926
2021-02-20,364525,384020
2021-02-21,362236,382165
2021-02-22,359758,380219
2021-02-23,354655,376229
2021-02-24,344988,368452
2021-02-25,332535,358428
2021-02-26,317912,345961
2021-02-27,305760,335405
2021-02-28,297528,327656
2021-03-01,288659,319746
2021-03-02,277578,309470
2021-03-03,263361,295995
2021-03-04,244069,277375
2021-03-05,225449,258818
2021-03-06,205800,239281
2021-03-07,196210,228984
2021-03-08,184884,216160
2021-03-09,174587,204757
2021-03-10,163667,193144
2021-03-11,153062,181811
2021-03-12,139230,166782
2021-03-13,121793,148232
2021-03-14,113078,138173
2021-03-15,103026,127393
2021-03-16,94157,118027
2021-03-17,86933,110166
2021-03-18,79604,102284
2021-03-19,72107,93443
2021-03-20,64176,84133
2021-03-21,61061,80094
2021-03-22,58163,76503
2021-03-23,55566,73458
2021-03-24,53011,70399
2021-03-25,50631,67690
2021-03-26,48265,64757
2021-03-27,45619,61467
2021-03-28,44443,59857
2021-03-29,43204,58408
2021-03-30,42105,57120
2021-03-31,41139,56035
2021-04-01,40516,55342
2021-04-02,40180,54964
2021-04-03,39774,54481
2021-04-04,39613,54257
2021-04-05,39515,54131
2021-04-06,39263,53844
2021-04-07,38808,53326
2021-04-08,38381,52878
2021-04-09,37975,52381
2021-04-10,37667,52024
2021-04-11,37548,51856
2021-04-12,37380,51681
2021-04-13,37191,51471
2021-04-14,37044,51282
2021-04-15,36862,51065
2021-04-16,36701,50890
2021-04-17,36554,50708
2021-04-18,36498,50638
2021-04-19,36351,50491
2021-04-20,36218,50337
2021-04-21,36057,50141
2021-04-22,35917,49994
2021-04-23,35784,49819
2021-04-24,35679,49679
2021-04-25,35609,49609
2021-04-26,35511,49497
2021-04-27,35371,49336
2021-04-28,35266,49210
2021-04-29,35147,49098
2021-04-30,35056,48986
2021-05-01,35007,48902
2021-05-02,34965,48867
2021-05-03,34951,48839
2021-05-04,34888,48769
2021-05-05,34776,48650
2021-05-06,34650,48531
2021-05-07,34538,48412
2021-05-08,34440,48307
2021-05-09,34405,48251
2021-05-10,34335,48167
2021-05-11,34230,48034
2021-05-12,34069,47894
2021-05-13,33880,47705
2021-05-14,33719,47579
2021-05-15,33586,47453
2021-05-16,33523,47376
2021-05-17,33439,47264
2021-05-18,33313,47110
2021-05-19,33166,46949
2021-05-20,33019,46795
2021-05-21,32893,46676
2021-05-22,32767,46550
2021-05-23,32704,46487
2021-05-24,32620,46368
2021-05-25,32536,46284
2021-05-26,32424,46158
total,475748,439145
