,False
2020-11-28,14
2020-11-29,14
2020-11-30,21
2020-12-01,35
2020-12-02,35
2020-12-03,35
2020-12-04,35
2020-12-05,35
2020-12-06,42
2020-12-07,42
2020-12-08,189
2020-12-09,455
2020-12-10,756
2020-12-11,1085
2020-12-12,1330
2020-12-13,1470
2020-12-14,1757
2020-12-15,2296
2020-12-16,2954
2020-12-17,3815
2020-12-18,4725
2020-12-19,5642
2020-12-20,6699
2020-12-21,7903
2020-12-22,9002
2020-12-23,10262
2020-12-24,10843
2020-12-25,10857
2020-12-26,10906
2020-12-27,11032
2020-12-28,11284
2020-12-29,12236
2020-12-30,14196
2020-12-31,16044
2021-01-01,16618
2021-01-02,17206
2021-01-03,17605
2021-01-04,18333
2021-01-05,19796
2021-01-06,22050
2021-01-07,25564
2021-01-08,29820
2021-01-09,33642
2021-01-10,35630
2021-01-11,37863
2021-01-12,40943
2021-01-13,44968
2021-01-14,49847
2021-01-15,55538
2021-01-16,59913
2021-01-17,62573
2021-01-18,65954
2021-01-19,70378
2021-01-20,75649
2021-01-21,83209
2021-01-22,92792
2021-01-23,102235
2021-01-24,107415
2021-01-25,112273
2021-01-26,118405
2021-01-27,126021
2021-01-28,137165
2021-01-29,152719
2021-01-30,169722
2021-01-31,185612
2021-02-01,202965
2021-02-02,221242
2021-02-03,243551
2021-02-04,273595
2021-02-05,312186
2021-02-06,360836
2021-02-07,388248
2021-02-08,424130
2021-02-09,495089
2021-02-10,603414
2021-02-11,760914
2021-02-12,943971
2021-02-13,1138970
2021-02-14,1219099
2021-02-15,1308881
2021-02-16,1430065
2021-02-17,1558774
2021-02-18,1667491
2021-02-19,1743980
2021-02-20,1810788
2021-02-21,1835190
2021-02-22,1868727
2021-02-23,1908557
2021-02-24,1959062
2021-02-25,2009763
2021-02-26,2055781
2021-02-27,2087715
2021-02-28,2102765
2021-03-01,2114980
2021-03-02,2127846
2021-03-03,2142469
2021-03-04,2161243
2021-03-05,2181431
2021-03-06,2198882
2021-03-07,2203523
2021-03-08,2212049
2021-03-09,2219693
2021-03-10,2227330
2021-03-11,2234589
2021-03-12,2244291
2021-03-13,2255722
2021-03-14,2261462
2021-03-15,2269302
2021-03-16,2276379
2021-03-17,2282483
2021-03-18,2288587
2021-03-19,2294565
2021-03-20,2300830
2021-03-21,2302972
2021-03-22,2306038
2021-03-23,2309566
2021-03-24,2312814
2021-03-25,2316314
2021-03-26,2319541
2021-03-27,2322887
2021-03-28,2324343
2021-03-29,2326499
2021-03-30,2328613
2021-03-31,2330846
2021-04-01,2332267
2021-04-02,2332834
2021-04-03,2333492
2021-04-04,2333709
2021-04-05,2333877
2021-04-06,2334738
2021-04-07,2335816
2021-04-08,2336880
2021-04-09,2337972
2021-04-10,2338854
2021-04-11,2339218
2021-04-12,2339792
2021-04-13,2340450
2021-04-14,2341129
2021-04-15,2341787
2021-04-16,2342431
2021-04-17,2342900
2021-04-18,2343096
2021-04-19,2343558
2021-04-20,2344090
2021-04-21,2344657
2021-04-22,2345371
2021-04-23,2346015
2021-04-24,2346449
2021-04-25,2346652
2021-04-26,2347107
2021-04-27,2347618
2021-04-28,2348171
2021-04-29,2348710
2021-04-30,2349319
2021-05-01,2349676
2021-05-02,2349830
2021-05-03,2349970
2021-05-04,2350306
2021-05-05,2350810
2021-05-06,2351363
2021-05-07,2351895
2021-05-08,2352294
2021-05-09,2352476
2021-05-10,2352826
2021-05-11,2353379
2021-05-12,2353953
2021-05-13,2354646
2021-05-14,2355185
2021-05-15,2355591
2021-05-16,2355801
2021-05-17,2356123
2021-05-18,2356606
2021-05-19,2357173
2021-05-20,2357740
2021-05-21,2358139
2021-05-22,2358461
2021-05-23,2358524
2021-05-24,2358650
2021-05-25,2358797
2021-05-26,2358986
total,2503298
