,F,M
2020-11-28,0,0
2020-11-29,0,0
2020-11-30,0,0
2020-12-01,0,0
2020-12-02,7,0
2020-12-03,7,0
2020-12-04,7,0
2020-12-05,7,0
2020-12-06,7,0
2020-12-07,7,0
2020-12-08,7,0
2020-12-09,14,7
2020-12-10,14,7
2020-12-11,14,7
2020-12-12,14,7
2020-12-13,14,7
2020-12-14,14,7
2020-12-15,14,7
2020-12-16,14,7
2020-12-17,14,14
2020-12-18,21,14
2020-12-19,21,14
2020-12-20,21,14
2020-12-21,21,14
2020-12-22,21,14
2020-12-23,21,21
2020-12-24,21,21
2020-12-25,21,21
2020-12-26,21,21
2020-12-27,21,21
2020-12-28,21,21
2020-12-29,21,21
2020-12-30,28,21
2020-12-31,28,21
2021-01-01,28,21
2021-01-02,28,21
2021-01-03,28,21
2021-01-04,28,21
2021-01-05,28,21
2021-01-06,35,28
2021-01-07,42,28
2021-01-08,49,35
2021-01-09,49,35
2021-01-10,49,35
2021-01-11,56,35
2021-01-12,63,35
2021-01-13,70,42
2021-01-14,77,49
2021-01-15,91,49
2021-01-16,91,49
2021-01-17,91,49
2021-01-18,112,63
2021-01-19,133,70
2021-01-20,140,77
2021-01-21,175,112
2021-01-22,203,147
2021-01-23,217,154
2021-01-24,224,161
2021-01-25,245,182
2021-01-26,280,217
2021-01-27,336,252
2021-01-28,392,294
2021-01-29,455,357
2021-01-30,483,378
2021-01-31,497,378
2021-02-01,616,455
2021-02-02,749,546
2021-02-03,924,686
2021-02-04,1141,840
2021-02-05,1379,1043
2021-02-06,1435,1099
2021-02-07,1456,1106
2021-02-08,1883,1484
2021-02-09,2548,2086
2021-02-10,3206,2695
2021-02-11,3885,3346
2021-02-12,4452,3850
2021-02-13,4522,3913
2021-02-14,4571,3955
2021-02-15,5033,4333
2021-02-16,5460,4704
2021-02-17,5768,4998
2021-02-18,6020,5222
2021-02-19,6195,5390
2021-02-20,6216,5411
2021-02-21,6223,5418
2021-02-22,6433,5579
2021-02-23,6629,5775
2021-02-24,6853,5985
2021-02-25,7014,6146
2021-02-26,7147,6279
2021-02-27,7168,6300
2021-02-28,7168,6307
2021-03-01,7329,6475
2021-03-02,7546,6706
2021-03-03,7749,6923
2021-03-04,7994,7140
2021-03-05,8211,7315
2021-03-06,8232,7329
2021-03-07,8246,7336
2021-03-08,8512,7616
2021-03-09,8813,7889
2021-03-10,9135,8162
2021-03-11,9422,8414
2021-03-12,9660,8659
2021-03-13,9709,8687
2021-03-14,9716,8701
2021-03-15,9975,8960
2021-03-16,10269,9212
2021-03-17,10535,9429
2021-03-18,10766,9625
2021-03-19,10906,9779
2021-03-20,10941,9807
2021-03-21,10969,9828
2021-03-22,11144,10024
2021-03-23,11445,10276
2021-03-24,11634,10465
2021-03-25,11767,10584
2021-03-26,11900,10724
2021-03-27,11921,10738
2021-03-28,11935,10745
2021-03-29,12061,10843
2021-03-30,12138,10941
2021-03-31,12236,11025
2021-04-01,12306,11095
2021-04-02,12313,11102
2021-04-03,12313,11102
2021-04-04,12313,11109
2021-04-05,12320,11116
2021-04-06,12390,11207
2021-04-07,12460,11263
2021-04-08,12537,11340
2021-04-09,12579,11389
2021-04-10,12586,11403
2021-04-11,12586,11403
2021-04-12,12649,11466
2021-04-13,12726,11550
2021-04-14,12782,11592
2021-04-15,12824,11662
2021-04-16,12887,11718
2021-04-17,12887,11718
2021-04-18,12887,11718
2021-04-19,12929,11753
2021-04-20,12971,11788
2021-04-21,13013,11823
2021-04-22,13118,11921
2021-04-23,13160,11970
2021-04-24,13160,11970
2021-04-25,13167,11977
2021-04-26,13230,12033
2021-04-27,13293,12082
2021-04-28,13335,12138
2021-04-29,13370,12173
2021-04-30,13433,12236
2021-05-01,13440,12236
2021-05-02,13440,12236
2021-05-03,13440,12236
2021-05-04,13482,12257
2021-05-05,13545,12313
2021-05-06,13566,12334
2021-05-07,13622,12397
2021-05-08,13636,12404
2021-05-09,13636,12404
2021-05-10,13671,12432
2021-05-11,13727,12523
2021-05-12,13762,12551
2021-05-13,13839,12607
2021-05-14,13888,12649
2021-05-15,13895,12656
2021-05-16,13909,12656
2021-05-17,13937,12691
2021-05-18,13965,12726
2021-05-19,13979,12747
2021-05-20,14021,12789
2021-05-21,14049,12824
2021-05-22,14049,12824
2021-05-23,14049,12824
2021-05-24,14049,12831
total,728035,700420
