,False
2020-11-28,14
2020-11-29,14
2020-11-30,14
2020-12-01,14
2020-12-02,14
2020-12-03,14
2020-12-04,14
2020-12-05,14
2020-12-06,14
2020-12-07,21
2020-12-08,28
2020-12-09,49
2020-12-10,56
2020-12-11,56
2020-12-12,63
2020-12-13,63
2020-12-14,63
2020-12-15,70
2020-12-16,84
2020-12-17,91
2020-12-18,105
2020-12-19,105
2020-12-20,105
2020-12-21,112
2020-12-22,119
2020-12-23,126
2020-12-24,133
2020-12-25,133
2020-12-26,133
2020-12-27,133
2020-12-28,133
2020-12-29,140
2020-12-30,147
2020-12-31,154
2021-01-01,161
2021-01-02,168
2021-01-03,175
2021-01-04,182
2021-01-05,189
2021-01-06,210
2021-01-07,224
2021-01-08,266
2021-01-09,266
2021-01-10,266
2021-01-11,301
2021-01-12,322
2021-01-13,343
2021-01-14,364
2021-01-15,385
2021-01-16,392
2021-01-17,392
2021-01-18,448
2021-01-19,469
2021-01-20,497
2021-01-21,525
2021-01-22,567
2021-01-23,581
2021-01-24,588
2021-01-25,623
2021-01-26,665
2021-01-27,714
2021-01-28,756
2021-01-29,805
2021-01-30,833
2021-01-31,833
2021-02-01,910
2021-02-02,987
2021-02-03,1050
2021-02-04,1127
2021-02-05,1232
2021-02-06,1239
2021-02-07,1246
2021-02-08,1407
2021-02-09,1624
2021-02-10,1827
2021-02-11,2051
2021-02-12,2415
2021-02-13,2520
2021-02-14,2632
2021-02-15,3192
2021-02-16,3871
2021-02-17,4480
2021-02-18,5229
2021-02-19,5747
2021-02-20,5859
2021-02-21,5887
2021-02-22,6447
2021-02-23,7182
2021-02-24,7924
2021-02-25,8610
2021-02-26,9205
2021-02-27,9282
2021-02-28,9324
2021-03-01,10024
2021-03-02,10892
2021-03-03,12145
2021-03-04,13356
2021-03-05,14518
2021-03-06,14777
2021-03-07,14854
2021-03-08,16457
2021-03-09,18627
2021-03-10,21672
2021-03-11,25312
2021-03-12,28826
2021-03-13,29414
2021-03-14,29631
2021-03-15,34216
2021-03-16,39872
2021-03-17,45731
2021-03-18,50897
2021-03-19,55657
2021-03-20,56616
2021-03-21,57001
2021-03-22,61649
2021-03-23,67578
2021-03-24,72128
2021-03-25,75782
2021-03-26,78743
2021-03-27,79037
2021-03-28,79170
2021-03-29,81662
2021-03-30,83664
2021-03-31,85519
2021-04-01,87164
2021-04-02,87325
2021-04-03,87493
2021-04-04,87598
2021-04-05,87675
2021-04-06,89621
2021-04-07,91700
2021-04-08,93520
2021-04-09,94808
2021-04-10,94920
2021-04-11,94976
2021-04-12,96236
2021-04-13,97615
2021-04-14,98826
2021-04-15,100079
2021-04-16,101094
2021-04-17,101234
2021-04-18,101311
2021-04-19,102333
2021-04-20,103523
2021-04-21,104615
2021-04-22,105602
2021-04-23,106456
2021-04-24,106505
2021-04-25,106554
2021-04-26,107765
2021-04-27,108941
2021-04-28,109676
2021-04-29,110691
2021-04-30,111601
2021-05-01,111650
2021-05-02,111713
2021-05-03,111790
2021-05-04,112532
2021-05-05,113855
2021-05-06,114681
2021-05-07,115486
2021-05-08,115605
2021-05-09,115633
2021-05-10,116459
2021-05-11,117817
2021-05-12,118776
2021-05-13,119931
2021-05-14,120526
2021-05-15,120631
2021-05-16,120708
2021-05-17,121877
2021-05-18,122710
2021-05-19,123417
2021-05-20,123858
2021-05-21,124313
2021-05-22,124488
2021-05-23,124488
2021-05-24,124509
total,8072869
