,0,1,2,3,4,5
2020-11-29,0,0,0,0,0,0
2020-11-30,0,0,0,0,0,0
2020-12-01,0,0,0,0,7,7
2020-12-02,0,0,0,0,7,7
2020-12-03,0,0,0,0,7,7
2020-12-04,0,0,0,0,7,7
2020-12-05,0,0,0,0,7,7
2020-12-06,0,0,0,0,7,7
2020-12-07,0,0,0,0,7,7
2020-12-08,7,56,91,126,182,182
2020-12-09,42,322,378,476,539,560
2020-12-10,70,595,728,889,1071,1099
2020-12-11,105,854,1029,1274,1582,1631
2020-12-12,126,1043,1246,1610,1967,1953
2020-12-13,140,1197,1421,1911,2296,2275
2020-12-14,175,1386,1757,2394,2835,2835
2020-12-15,588,4081,5222,7315,8085,8008
2020-12-16,1197,8008,11011,15400,16919,16912
2020-12-17,1813,12019,16436,22876,24507,24465
2020-12-18,2296,15064,20209,27804,29484,29120
2020-12-19,3045,19215,24899,33299,35175,34566
2020-12-20,3584,22134,28994,38227,40180,39998
2020-12-21,3815,23786,31003,40929,44009,43876
2020-12-22,4291,27482,34846,45990,50337,50225
2020-12-23,4732,29855,37758,50092,54929,54957
2020-12-24,4837,30548,38360,51275,56028,56161
2020-12-25,4837,30548,38360,51275,56028,56168
2020-12-26,4837,30548,38360,51282,56035,56168
2020-12-27,4844,30576,38402,51324,56091,56273
2020-12-28,4844,30660,38528,51464,56231,56462
2020-12-29,5054,31787,40551,53452,58303,58485
2020-12-30,5635,35028,45269,58632,64799,64981
2020-12-31,6160,37562,48419,62769,69664,69818
2021-01-01,6363,37793,48951,63616,70791,70749
2021-01-02,6447,38178,49420,64225,71659,71862
2021-01-03,6468,38360,49616,64561,72086,72611
2021-01-04,6482,38703,50015,64932,72471,73150
2021-01-05,6545,39298,50827,65954,73395,74284
2021-01-06,6804,41104,52703,68544,76293,76923
2021-01-07,7609,47516,61243,78967,88074,88249
2021-01-08,8645,56133,71708,91532,102494,101577
2021-01-09,9807,63483,80045,102627,114387,114093
2021-01-10,10514,66227,83657,107485,119518,120029
2021-01-11,10654,68516,86044,110642,122843,124551
2021-01-12,11102,73101,92274,118587,131698,134687
2021-01-13,12292,81340,102718,131999,145551,148239
2021-01-14,13118,89544,114051,146293,160979,162890
2021-01-15,14574,99827,127792,164458,179564,181545
2021-01-16,16443,109515,141169,182924,198758,202321
2021-01-17,17066,113428,146720,191016,207431,211183
