,0,1,2,3,4,5,6,7,8,9
2021-02-26,4102,1204,18228,26488,14742,9457,11298,1652,1008,826
2021-02-27,4137,1204,18235,26523,14791,9478,11389,1673,1022,826
2021-02-28,4144,1211,18242,26530,14798,9506,11417,1680,1029,833
2021-03-01,4501,1218,18326,26747,15176,9947,12418,1834,1120,889
2021-03-02,4928,1232,18438,27034,15617,10304,13524,2016,1218,966
2021-03-03,5334,1253,18571,27321,16016,10696,14665,2408,1386,1050
2021-03-04,5761,1267,18704,27622,16478,11053,15694,2730,1533,1127
2021-03-05,6188,1281,18795,27867,16856,11312,16723,2989,1666,1204
2021-03-06,6265,1281,18816,27881,16954,11326,16877,3059,1722,1253
2021-03-07,6293,1281,18823,27888,16982,11340,16926,3080,1722,1253
2021-03-08,6727,1288,18928,28280,17430,11711,17906,3416,1918,1344
2021-03-09,7322,1309,19068,28658,17969,12194,19299,3864,2282,1484
2021-03-10,7868,1323,19173,28931,18473,12614,20727,4557,2744,1680
2021-03-11,8456,1344,19299,29358,19054,13062,21931,5152,3367,2079
2021-03-12,8834,1358,19341,29547,19327,13363,22827,5614,3927,2471
2021-03-13,8925,1358,19348,29561,19341,13384,22981,5663,4032,2534
2021-03-14,8953,1358,19348,29568,19348,13391,23002,5691,4060,2555
2021-03-15,9485,1372,19467,29813,19761,13762,24045,6146,4746,3129
2021-03-16,10052,1386,19565,30037,20097,14105,25095,6699,5600,4144
2021-03-17,10717,1393,19656,30247,20405,14413,26089,7119,6314,5173
2021-03-18,11326,1400,19712,30443,20685,14679,27020,7511,6972,6104
2021-03-19,11858,1414,19789,30604,20951,14903,27818,7875,7595,6930
2021-03-20,11949,1414,19796,30646,21028,14945,27916,7938,7686,7049
2021-03-21,12012,1414,19796,30646,21035,14952,27965,7952,7707,7084
2021-03-22,12607,1421,19866,30849,21294,15148,28896,8330,8253,7896
2021-03-23,13398,1428,19929,31059,21707,15547,30093,8834,9058,8925
2021-03-24,14217,1435,20055,31339,22022,15785,30863,9212,9674,9730
2021-03-25,14959,1449,20125,31521,22239,15981,31500,9527,10157,10486
2021-03-26,15673,1449,20160,31626,22428,16156,32095,9786,10584,11081
2021-03-27,15813,1449,20167,31668,22456,16163,32193,9814,10612,11144
2021-03-28,15834,1456,20167,31668,22463,16163,32214,9828,10612,11151
2021-03-29,16247,1456,20195,31745,22624,16310,32739,10038,11011,11711
2021-03-30,16723,1463,20272,31899,22855,16408,33215,10213,11270,12033
2021-03-31,17136,1477,20314,32011,23079,16548,33551,10339,11487,12320
2021-04-01,17528,1484,20356,32186,23268,16618,33887,10465,11676,12565
2021-04-02,17549,1484,20356,32193,23275,16632,33908,10465,11697,12572
2021-04-03,17598,1484,20356,32200,23282,16639,33943,10479,11711,12607
2021-04-04,17605,1484,20356,32200,23289,16639,33950,10486,11718,12607
2021-04-05,17612,1484,20356,32207,23289,16646,33957,10486,11725,12614
2021-04-06,18102,1491,20377,32270,23387,16730,34342,10605,11942,12901
2021-04-07,18669,1491,20405,32368,23548,16877,34986,10829,12327,13377
2021-04-08,19075,1498,20426,32431,23646,16982,35385,10962,12593,13797
2021-04-09,19474,1498,20447,32501,23744,17059,35735,11046,12775,14056
2021-04-10,19530,1498,20447,32508,23751,17066,35756,11053,12789,14063
2021-04-11,19551,1498,20447,32508,23765,17073,35784,11053,12796,14077
2021-04-12,19915,1505,20468,32564,23856,17122,36036,11158,12964,14301
2021-04-13,20244,1512,20503,32606,23919,17150,36288,11270,13090,14462
2021-04-14,20671,1519,20517,32648,23989,17199,36512,11354,13216,14630
2021-04-15,21329,1519,20552,32718,24073,17255,36785,11494,13377,14868
2021-04-16,21966,1519,20566,32781,24122,17311,37002,11578,13496,15106
2021-04-17,22015,1519,20566,32795,24129,17311,37044,11620,13517,15127
2021-04-18,22050,1519,20566,32795,24129,17311,37093,11627,13531,15169
2021-04-19,22666,1526,20573,32837,24192,17430,37254,11753,13720,15330
2021-04-20,23317,1533,20594,32886,24262,17514,37443,11865,13804,15449
2021-04-21,24003,1533,20608,32977,24325,17591,37653,11998,14014,15659
2021-04-22,24654,1540,20622,33026,24444,17668,37849,12103,14133,15918
2021-04-23,25102,1540,20657,33068,24521,17759,38038,12187,14245,16135
2021-04-24,25144,1540,20657,33075,24528,17759,38066,12194,14252,16142
2021-04-25,25158,1540,20657,33075,24528,17766,38080,12194,14259,16149
2021-04-26,25830,1540,20671,33110,24577,17815,38283,12257,14504,16450
2021-04-27,26467,1547,20692,33159,24619,17864,38444,12404,14735,16625
2021-04-28,27251,1554,20713,33194,24703,17899,38745,12488,14861,16793
2021-04-29,27951,1554,20720,33236,24738,17948,38906,12544,14945,16919
2021-04-30,28595,1554,20734,33271,24801,17990,39053,12579,15071,17073
2021-05-01,28651,1554,20734,33278,24801,17997,39067,12586,15071,17087
2021-05-02,28665,1554,20734,33278,24801,17997,39067,12586,15092,17087
2021-05-03,28686,1554,20734,33278,24822,18025,39109,12593,15127,17101
2021-05-04,29232,1554,20741,33313,24864,18053,39242,12635,15183,17213
2021-05-05,29799,1554,20748,33355,24899,18116,39431,12726,15323,17395
2021-05-06,31276,1554,20769,33411,24948,18165,39564,12810,15435,17549
2021-05-07,32018,1561,20783,33453,24983,18207,39767,12859,15540,17710
2021-05-08,32123,1561,20783,33453,24997,18214,39781,12866,15547,17724
2021-05-09,32284,1561,20783,33460,25004,18214,39781,12873,15554,17738
2021-05-10,33166,1561,20804,33509,25060,18256,40082,12915,15631,17864
2021-05-11,34293,1561,20811,33565,25109,18312,40327,13006,15778,18039
2021-05-12,35896,1561,20832,33635,25235,18389,40621,13076,15918,18242
2021-05-13,37226,1568,20839,33670,25333,18473,40971,13181,16142,18515
2021-05-14,38234,1575,20860,33705,25382,18494,41111,13216,16226,18599
2021-05-15,38339,1575,20860,33712,25382,18501,41132,13223,16226,18606
2021-05-16,38395,1575,20860,33712,25382,18501,41132,13223,16226,18620
2021-05-17,39368,1575,20874,33740,25459,18529,41279,13265,16352,18739
2021-05-18,40523,1575,20902,33789,25529,18578,41433,13356,16464,18886
2021-05-19,41377,1575,20916,33845,25564,18627,41601,13412,16569,18963
2021-05-20,42091,1582,20923,33866,25592,18655,41692,13440,16639,19082
2021-05-21,42749,1582,20930,33894,25655,18683,41769,13468,16681,19117
2021-05-22,42833,1582,20930,33894,25662,18690,41790,13475,16709,19138
2021-05-23,42847,1582,20930,33894,25662,18690,41790,13475,16709,19138
2021-05-24,43603,1589,20958,33971,25718,18732,42000,13538,16828,19320
2021-05-25,44366,1589,20986,33992,25760,18760,42126,13566,16926,19418
2021-05-26,45213,1589,21014,34055,25809,18823,42259,13622,16996,19551
total,9459149,108451,1113000,2071244,833735,1074843,1790530,914893,1178968,1297807
