,2,3,4,5,6,7,8
2020-11-28,0,0,0,0,0,0,0
2020-11-29,0,0,0,0,0,0,0
2020-11-30,0,0,0,0,0,0,0
2020-12-01,0,0,0,0,0,0,0
2020-12-02,0,0,0,0,0,0,0
2020-12-03,0,0,0,0,0,0,0
2020-12-04,0,0,0,0,0,0,0
2020-12-05,0,0,0,0,0,0,0
2020-12-06,0,0,0,0,0,0,0
2020-12-07,0,0,0,0,0,0,0
2020-12-08,0,0,0,0,0,0,0
2020-12-09,0,0,7,7,7,7,0
2020-12-10,0,0,7,7,7,7,0
2020-12-11,0,0,7,7,7,7,0
2020-12-12,0,0,7,7,7,7,0
2020-12-13,0,0,7,7,7,7,0
2020-12-14,0,0,7,7,7,7,0
2020-12-15,0,0,7,7,7,7,0
2020-12-16,0,0,7,7,7,14,0
2020-12-17,0,0,7,7,14,14,0
2020-12-18,0,7,14,7,14,14,0
2020-12-19,0,7,14,7,14,14,0
2020-12-20,0,7,14,7,14,14,0
2020-12-21,0,7,21,7,14,14,0
2020-12-22,0,14,21,14,21,21,7
2020-12-23,7,14,28,14,21,28,7
2020-12-24,7,14,28,21,21,28,7
2020-12-25,7,14,28,21,21,28,7
2020-12-26,7,14,28,21,21,28,7
2020-12-27,7,14,28,21,21,28,7
2020-12-28,7,14,28,21,21,28,7
2020-12-29,7,21,28,28,21,42,7
2020-12-30,14,28,35,28,28,56,7
2020-12-31,14,28,35,35,28,56,7
2021-01-01,14,28,42,42,42,77,14
2021-01-02,21,28,42,42,42,77,14
2021-01-03,21,35,42,42,42,77,14
2021-01-04,21,35,49,49,56,84,14
2021-01-05,21,42,49,56,56,84,14
2021-01-06,28,56,63,63,70,98,28
2021-01-07,28,63,70,70,70,98,28
2021-01-08,28,70,84,77,84,105,28
2021-01-09,28,70,84,84,91,105,28
2021-01-10,28,70,84,84,91,105,28
2021-01-11,42,77,91,91,105,119,35
2021-01-12,49,91,112,112,119,126,42
2021-01-13,70,98,112,119,133,140,56
2021-01-14,91,133,140,140,161,182,56
2021-01-15,112,140,168,161,182,203,63
2021-01-16,112,140,168,161,182,203,70
2021-01-17,119,154,175,168,189,210,70
2021-01-18,154,182,196,182,217,245,84
2021-01-19,189,217,245,210,266,287,112
2021-01-20,231,266,294,259,294,329,154
2021-01-21,273,315,350,301,350,392,196
2021-01-22,343,413,441,378,434,455,252
2021-01-23,350,427,462,392,455,469,259
2021-01-24,357,427,462,399,455,483,273
2021-01-25,427,490,553,448,518,574,336
2021-01-26,511,602,665,539,623,714,420
2021-01-27,609,714,791,637,749,819,525
2021-01-28,770,889,973,756,882,966,630
2021-01-29,945,1071,1169,917,1043,1113,791
2021-01-30,973,1113,1204,938,1078,1148,805
2021-01-31,987,1127,1225,959,1092,1162,819
2021-02-01,1225,1372,1435,1134,1295,1379,952
2021-02-02,1456,1666,1743,1330,1547,1610,1148
2021-02-03,1792,2002,2086,1582,1841,1904,1393
2021-02-04,2072,2317,2457,1827,2135,2205,1603
2021-02-05,2401,2660,2856,2107,2450,2506,1855
2021-02-06,2457,2730,2926,2142,2513,2562,1904
2021-02-07,2478,2751,2954,2170,2534,2583,1918
2021-02-08,2870,3206,3402,2499,2912,2961,2219
2021-02-09,3269,3633,3822,2800,3262,3360,2534
2021-02-10,3619,4004,4200,3052,3584,3710,2751
2021-02-11,3920,4326,4550,3269,3878,4046,2968
2021-02-12,4256,4683,4935,3514,4228,4480,3157
2021-02-13,4298,4746,5026,3584,4319,4599,3171
2021-02-14,4361,4816,5096,3626,4368,4662,3192
2021-02-15,4697,5201,5579,3997,4844,5264,3276
2021-02-16,5061,5656,6153,4466,5425,6048,3381
2021-02-17,5509,6167,6797,4970,6034,6769,3465
2021-02-18,5978,6741,7497,5495,6685,7469,3535
2021-02-19,6391,7329,8148,5915,7203,8022,3598
2021-02-20,6440,7420,8225,5964,7266,8064,3598
2021-02-21,6461,7434,8246,5971,7294,8099,3605
2021-02-22,7028,8113,9023,6475,7854,8554,3689
2021-02-23,7623,8974,9940,7077,8477,9149,3752
2021-02-24,8183,9751,10738,7560,9009,9618,3815
2021-02-25,8722,10507,11438,8043,9506,10038,3878
2021-02-26,9163,11067,12012,8442,9891,10388,3920
2021-02-27,9212,11151,12082,8484,9940,10430,3927
2021-02-28,9233,11172,12103,8491,9954,10444,3927
2021-03-01,9737,11865,12782,8883,10374,10829,3983
2021-03-02,10381,12761,13636,9443,10892,11263,4046
2021-03-03,11067,13608,14518,9961,11438,11704,4102
2021-03-04,11781,14469,15372,10472,11956,12145,4165
2021-03-05,12362,15190,16107,10850,12439,12544,4214
2021-03-06,12446,15302,16205,10913,12495,12614,4214
2021-03-07,12474,15351,16254,10934,12523,12628,4221
2021-03-08,13146,16184,17031,11382,13027,13048,4284
2021-03-09,13895,17115,17976,11907,13608,13552,4340
2021-03-10,14693,18151,18991,12467,14182,14091,4403
2021-03-11,15442,19187,19936,13020,14756,14567,4445
2021-03-12,16016,19929,20573,13433,15183,14938,4487
2021-03-13,16100,20027,20664,13482,15239,14980,4501
2021-03-14,16128,20048,20706,13510,15253,15001,4501
2021-03-15,16800,20895,21553,13979,15743,15442,4543
2021-03-16,17465,21658,22288,14476,16226,15890,4599
2021-03-17,18102,22442,23065,14938,16695,16289,4634
2021-03-18,18669,23086,23779,15393,17129,16653,4676
2021-03-19,19117,23716,24381,15764,17500,16954,4711
2021-03-20,19208,23821,24486,15841,17570,17017,4711
2021-03-21,19243,23856,24528,15862,17591,17045,4718
2021-03-22,19796,24437,25144,16240,17920,17353,4760
2021-03-23,20531,25270,25928,16772,18410,17766,4809
2021-03-24,21035,25914,26488,17143,18788,18109,4858
2021-03-25,21434,26446,26957,17458,19054,18396,4886
2021-03-26,21819,26894,27405,17724,19313,18585,4907
2021-03-27,21861,26943,27461,17752,19348,18606,4907
2021-03-28,21910,26978,27496,17773,19362,18634,4907
2021-03-29,22232,27377,27867,18011,19628,18837,4928
2021-03-30,22526,27727,28210,18221,19831,18998,4956
2021-03-31,22771,28035,28490,18403,20020,19145,4984
2021-04-01,23072,28329,28784,18564,20174,19257,4998
2021-04-02,23086,28343,28805,18578,20188,19271,4998
2021-04-03,23107,28371,28847,18599,20202,19292,5005
2021-04-04,23114,28378,28861,18606,20216,19299,5005
2021-04-05,23121,28385,28875,18613,20230,19306,5005
2021-04-06,23394,28679,29148,18774,20377,19439,5019
2021-04-07,23653,28973,29463,18956,20566,19600,5033
2021-04-08,23863,29239,29680,19103,20706,19698,5047
2021-04-09,23989,29498,29911,19236,20839,19810,5068
2021-04-10,24003,29519,29925,19236,20839,19824,5068
2021-04-11,24010,29526,29939,19257,20853,19824,5068
2021-04-12,24129,29694,30135,19383,20972,19915,5089
2021-04-13,24304,29939,30366,19523,21084,20013,5110
2021-04-14,24458,30149,30576,19635,21196,20104,5124
2021-04-15,24570,30338,30772,19740,21287,20188,5138
2021-04-16,24696,30499,30961,19852,21392,20272,5145
2021-04-17,24710,30513,30982,19866,21413,20279,5145
2021-04-18,24717,30541,31003,19880,21427,20293,5145
2021-04-19,24822,30674,31171,19978,21511,20363,5166
2021-04-20,24948,30807,31360,20062,21595,20447,5180
2021-04-21,25053,30975,31563,20153,21714,20531,5194
2021-04-22,25158,31115,31724,20265,21805,20615,5201
2021-04-23,25305,31269,31885,20377,21910,20706,5215
2021-04-24,25319,31283,31899,20377,21917,20706,5215
2021-04-25,25326,31304,31913,20384,21924,20713,5222
2021-04-26,25452,31423,32074,20482,22029,20783,5229
2021-04-27,25613,31626,32284,20580,22134,20888,5243
2021-04-28,25816,31794,32494,20671,22204,20965,5257
2021-04-29,25963,31920,32683,20783,22267,21014,5271
2021-04-30,26075,32053,32837,20867,22337,21063,5285
2021-05-01,26082,32060,32844,20874,22337,21070,5285
2021-05-02,26082,32060,32851,20874,22351,21070,5285
2021-05-03,26103,32081,32872,20888,22351,21070,5285
2021-05-04,26229,32207,33012,20965,22428,21126,5292
2021-05-05,26411,32403,33208,21077,22540,21224,5299
2021-05-06,26516,32536,33334,21140,22596,21280,5306
2021-05-07,26656,32725,33488,21217,22680,21357,5320
2021-05-08,26677,32746,33502,21224,22680,21357,5320
2021-05-09,26677,32753,33509,21224,22687,21364,5320
2021-05-10,26880,32977,33733,21322,22785,21434,5334
2021-05-11,27090,33236,33957,21434,22883,21518,5341
2021-05-12,27272,33481,34195,21546,22988,21623,5362
2021-05-13,27433,33705,34419,21665,23086,21721,5376
2021-05-14,27552,33845,34545,21728,23142,21777,5383
2021-05-15,27559,33852,34566,21742,23149,21791,5383
2021-05-16,27566,33873,34594,21742,23156,21798,5383
2021-05-17,27664,34006,34734,21819,23226,21854,5397
2021-05-18,27762,34146,34895,21889,23289,21910,5411
2021-05-19,27853,34279,35049,21952,23373,21966,5418
2021-05-20,27909,34405,35161,21994,23436,22015,5425
2021-05-21,27965,34482,35217,22029,23464,22043,5425
2021-05-22,27972,34489,35217,22029,23464,22043,5425
2021-05-23,27972,34489,35224,22036,23464,22043,5425
2021-05-24,27972,34510,35231,22043,23471,22043,5425
total,663579,920899,1264417,918540,1105923,1167292,271180
