,False,True
2020-11-28,2056432,14938
2020-11-29,2056432,14938
2020-11-30,2056432,14938
2020-12-01,2056425,14938
2020-12-02,2056425,14938
2020-12-03,2056425,14938
2020-12-04,2056425,14938
2020-12-05,2056425,14938
2020-12-06,2056425,14938
2020-12-07,2056425,14938
2020-12-08,2056383,14938
2020-12-09,2056320,14938
2020-12-10,2056208,14938
2020-12-11,2056138,14938
2020-12-12,2056075,14938
2020-12-13,2056040,14938
2020-12-14,2055949,14938
2020-12-15,2055732,14938
2020-12-16,2055452,14938
2020-12-17,2054808,14938
2020-12-18,2054213,14931
2020-12-19,2053478,14924
2020-12-20,2052904,14924
2020-12-21,2052225,14924
2020-12-22,2051595,14917
2020-12-23,2050881,14917
2020-12-24,2050559,14910
2020-12-25,2050559,14910
2020-12-26,2050552,14910
2020-12-27,2050524,14910
2020-12-28,2050433,14910
2020-12-29,2050006,14903
2020-12-30,2048060,14889
2020-12-31,2046037,14868
2021-01-01,2045372,14861
2021-01-02,2044623,14854
2021-01-03,2044462,14854
2021-01-04,2044238,14854
2021-01-05,2043734,14854
2021-01-06,2041011,14826
2021-01-07,2031400,14763
2021-01-08,2018751,14679
2021-01-09,2008279,14609
2021-01-10,2003764,14581
2021-01-11,2000173,14539
2021-01-12,1992774,14476
2021-01-13,1976401,14364
2021-01-14,1957648,14245
2021-01-15,1935220,14091
2021-01-16,1917062,13979
2021-01-17,1909432,13930
2021-01-18,1900969,13853
2021-01-19,1865248,13650
2021-01-20,1818537,13377
2021-01-21,1765169,13055
2021-01-22,1680833,12544
2021-01-23,1575294,11956
2021-01-24,1538019,11753
2021-01-25,1505616,11536
2021-01-26,1460347,11207
2021-01-27,1414133,10906
2021-01-28,1335418,10416
2021-01-29,1215130,9674
2021-01-30,1085448,8855
2021-01-31,1011003,8470
2021-02-01,948213,8092
2021-02-02,875245,7651
2021-02-03,781935,7070
2021-02-04,685321,6433
2021-02-05,595427,5775
2021-02-06,479108,5012
2021-02-07,421274,4662
2021-02-08,370706,4305
2021-02-09,309337,3822
2021-02-10,262689,3444
2021-02-11,218757,3024
2021-02-12,182322,2667
2021-02-13,151158,2394
2021-02-14,142072,2317
2021-02-15,134169,2212
2021-02-16,127309,2107
2021-02-17,121198,2023
2021-02-18,116319,1925
2021-02-19,112721,1869
2021-02-20,109690,1827
2021-02-21,108787,1820
2021-02-22,107058,1785
2021-02-23,104601,1743
2021-02-24,101220,1680
2021-02-25,97790,1617
2021-02-26,94619,1561
2021-02-27,92624,1533
2021-02-28,91840,1519
2021-03-01,90804,1498
2021-03-02,89516,1463
2021-03-03,87969,1435
2021-03-04,85862,1386
2021-03-05,83545,1323
2021-03-06,81977,1302
2021-03-07,81592,1295
2021-03-08,80500,1288
2021-03-09,79324,1267
2021-03-10,78239,1232
2021-03-11,77021,1204
2021-03-12,75747,1183
2021-03-13,74606,1162
2021-03-14,74186,1148
2021-03-15,73339,1134
2021-03-16,72401,1113
2021-03-17,71512,1092
2021-03-18,70581,1064
2021-03-19,69713,1050
2021-03-20,68985,1029
2021-03-21,68698,1029
2021-03-22,68068,1015
2021-03-23,67375,1008
2021-03-24,66542,994
2021-03-25,65779,980
2021-03-26,65058,966
2021-03-27,64302,952
2021-03-28,63994,945
2021-03-29,63532,931
2021-03-30,62923,924
2021-03-31,62293,917
2021-04-01,61712,903
2021-04-02,61397,903
2021-04-03,61194,896
2021-04-04,61110,896
2021-04-05,61054,896
2021-04-06,60788,896
2021-04-07,60354,882
2021-04-08,59948,875
2021-04-09,59500,868
2021-04-10,59143,854
2021-04-11,58975,854
2021-04-12,58723,847
2021-04-13,58401,847
2021-04-14,58086,840
2021-04-15,57736,826
2021-04-16,57365,819
2021-04-17,57113,819
2021-04-18,56994,819
2021-04-19,56798,812
2021-04-20,56574,805
2021-04-21,56287,798
2021-04-22,56014,798
2021-04-23,55713,791
2021-04-24,55447,784
2021-04-25,55279,784
2021-04-26,55090,784
2021-04-27,54859,777
2021-04-28,54621,777
2021-04-29,54362,770
2021-04-30,54131,763
2021-05-01,53970,763
2021-05-02,53914,763
2021-05-03,53872,763
2021-05-04,53732,756
2021-05-05,53564,756
2021-05-06,53354,749
2021-05-07,53172,749
2021-05-08,53060,742
2021-05-09,53004,742
2021-05-10,52878,742
2021-05-11,52724,735
2021-05-12,52500,735
2021-05-13,52276,728
2021-05-14,52101,728
2021-05-15,51954,728
2021-05-16,51884,721
2021-05-17,51779,721
2021-05-18,51618,714
2021-05-19,51415,707
total,2056453,14938
