,1,2,3,4,5
2020-11-30,0,0,0,0,0
2020-12-01,0,0,0,0,0
2020-12-02,0,0,0,0,0
2020-12-03,0,0,0,0,0
2020-12-04,0,0,0,0,0
2020-12-05,0,0,0,0,0
2020-12-06,0,0,0,0,0
2020-12-07,0,0,0,0,0
2020-12-08,14,7,21,21,21
2020-12-09,42,35,49,42,56
2020-12-10,70,63,91,77,91
2020-12-11,98,105,126,126,140
2020-12-12,119,133,154,154,182
2020-12-13,126,140,175,168,196
2020-12-14,140,175,217,210,245
2020-12-15,175,238,280,287,329
2020-12-16,217,315,378,392,434
2020-12-17,294,392,504,511,595
2020-12-18,364,476,630,651,763
2020-12-19,469,574,735,784,910
2020-12-20,560,679,868,973,1120
2020-12-21,658,819,1029,1141,1316
2020-12-22,728,931,1183,1316,1498
2020-12-23,826,1043,1323,1491,1715
2020-12-24,868,1099,1393,1554,1813
2020-12-25,868,1099,1393,1561,1813
2020-12-26,875,1106,1400,1575,1820
2020-12-27,882,1120,1421,1582,1834
2020-12-28,903,1148,1449,1624,1862
2020-12-29,1008,1260,1554,1771,2002
2020-12-30,1239,1477,1778,2023,2233
2020-12-31,1414,1659,2030,2247,2436
2021-01-01,1456,1715,2114,2324,2527
2021-01-02,1505,1792,2184,2422,2625
2021-01-03,1540,1834,2240,2499,2688
2021-01-04,1603,1918,2317,2611,2779
2021-01-05,1722,2079,2534,2835,2996
2021-01-06,1932,2352,2856,3115,3311
2021-01-07,2240,2751,3269,3626,3787
2021-01-08,2646,3241,3787,4221,4452
2021-01-09,3003,3605,4333,4767,5026
2021-01-10,3192,3815,4606,5068,5355
2021-01-11,3388,4053,4907,5362,5677
2021-01-12,3647,4389,5271,5789,6139
2021-01-13,4053,4858,5782,6328,6657
2021-01-14,4599,5418,6440,6972,7245
2021-01-15,5068,5964,7147,7763,8260
2021-01-16,5446,6426,7693,8295,8876
2021-01-17,5635,6678,8008,8645,9254
2021-01-18,5985,7035,8435,9121,9723
2021-01-19,6363,7525,8932,9688,10325
2021-01-20,6860,8113,9583,10332,10927
2021-01-21,7539,8890,11046,11354,11781
2021-01-22,8442,9933,12460,12607,12824
2021-01-23,9366,11158,14007,13951,13930
2021-01-24,9828,11641,14791,14819,14588
2021-01-25,10262,12306,15470,15442,15113
2021-01-26,10829,13188,16268,16261,15764
2021-01-27,11683,14224,17171,17290,16653
2021-01-28,12908,15729,18690,18991,17927
2021-01-29,14532,17836,21140,21322,20188
2021-01-30,15883,20090,24479,24626,23149
2021-01-31,17017,21833,26985,27853,26572
2021-02-01,18172,23485,29309,30786,29701
2021-02-02,19306,25550,31983,33950,32529
2021-02-03,20986,28553,35084,37079,35245
2021-02-04,24080,32662,39284,41230,38766
2021-02-05,27937,37709,44583,47187,45038
2021-02-06,32256,42973,50897,54670,53795
2021-02-07,34279,45808,54698,58968,58793
2021-02-08,36785,49791,59094,64484,64911
2021-02-09,42924,56749,67151,73794,75656
2021-02-10,51275,66857,79387,87423,92834
2021-02-11,63749,81690,97356,108808,117138
2021-02-12,79191,99421,118258,133777,145425
2021-02-13,94717,116578,140567,158676,174321
