,F,M
2020-11-28,0,0
2020-11-29,0,0
2020-11-30,0,0
2020-12-01,0,0
2020-12-02,0,0
2020-12-03,0,0
2020-12-04,7,0
2020-12-05,7,0
2020-12-06,7,0
2020-12-07,7,0
2020-12-08,7,0
2020-12-09,7,0
2020-12-10,7,7
2020-12-11,7,7
2020-12-12,7,7
2020-12-13,7,7
2020-12-14,7,7
2020-12-15,7,7
2020-12-16,14,7
2020-12-17,14,7
2020-12-18,14,7
2020-12-19,14,7
2020-12-20,14,7
2020-12-21,14,7
2020-12-22,21,14
2020-12-23,21,14
2020-12-24,21,14
2020-12-25,21,14
2020-12-26,21,21
2020-12-27,21,21
2020-12-28,21,21
2020-12-29,21,21
2020-12-30,28,28
2020-12-31,28,28
2021-01-01,28,28
2021-01-02,28,28
2021-01-03,28,28
2021-01-04,35,28
2021-01-05,42,35
2021-01-06,56,42
2021-01-07,63,49
2021-01-08,70,63
2021-01-09,77,70
2021-01-10,77,70
2021-01-11,84,77
2021-01-12,105,98
2021-01-13,126,112
2021-01-14,168,147
2021-01-15,210,161
2021-01-16,210,168
2021-01-17,224,175
2021-01-18,294,203
2021-01-19,364,266
2021-01-20,469,336
2021-01-21,574,413
2021-01-22,749,546
2021-01-23,777,581
2021-01-24,791,581
2021-01-25,980,707
2021-01-26,1232,882
2021-01-27,1477,1071
2021-01-28,1869,1323
2021-01-29,2317,1638
2021-01-30,2394,1694
2021-01-31,2436,1729
2021-02-01,2891,2023
2021-02-02,3479,2429
2021-02-03,4193,2884
2021-02-04,4795,3360
2021-02-05,5404,3850
2021-02-06,5488,3927
2021-02-07,5537,3962
2021-02-08,6286,4571
2021-02-09,6958,5096
2021-02-10,7497,5544
2021-02-11,8029,5943
2021-02-12,8428,6258
2021-02-13,8470,6293
2021-02-14,8596,6363
2021-02-15,8911,6594
2021-02-16,9226,6860
2021-02-17,9583,7168
2021-02-18,9884,7420
2021-02-19,10227,7686
2021-02-20,10269,7721
2021-02-21,10283,7735
2021-02-22,10787,8022
2021-02-23,11354,8358
2021-02-24,11858,8638
2021-02-25,12313,8876
2021-02-26,12607,9086
2021-02-27,12628,9107
2021-02-28,12635,9114
2021-03-01,12971,9303
2021-03-02,13433,9611
2021-03-03,13804,9856
2021-03-04,14147,10108
2021-03-05,14455,10318
2021-03-06,14483,10339
2021-03-07,14497,10353
2021-03-08,14854,10549
2021-03-09,15211,10794
2021-03-10,15596,11053
2021-03-11,15960,11305
2021-03-12,16303,11445
2021-03-13,16338,11466
2021-03-14,16352,11480
2021-03-15,16653,11683
2021-03-16,16982,11879
2021-03-17,17325,12103
2021-03-18,17661,12299
2021-03-19,17948,12509
2021-03-20,18011,12544
2021-03-21,18025,12558
2021-03-22,18277,12754
2021-03-23,18669,13006
2021-03-24,18998,13223
2021-03-25,19243,13377
2021-03-26,19446,13503
2021-03-27,19467,13517
2021-03-28,19481,13531
2021-03-29,19628,13629
2021-03-30,19803,13769
2021-03-31,19957,13846
2021-04-01,20076,13923
2021-04-02,20083,13930
2021-04-03,20097,13944
2021-04-04,20097,13951
2021-04-05,20111,13951
2021-04-06,20209,14028
2021-04-07,20293,14091
2021-04-08,20377,14161
2021-04-09,20517,14231
2021-04-10,20524,14238
2021-04-11,20531,14238
2021-04-12,20650,14322
2021-04-13,20839,14434
2021-04-14,20986,14504
2021-04-15,21084,14567
2021-04-16,21210,14651
2021-04-17,21217,14651
2021-04-18,21224,14658
2021-04-19,21294,14679
2021-04-20,21343,14721
2021-04-21,21427,14784
2021-04-22,21497,14847
2021-04-23,21623,14931
2021-04-24,21623,14938
2021-04-25,21637,14945
2021-04-26,21707,14987
2021-04-27,21805,15043
2021-04-28,21896,15092
2021-04-29,22001,15155
2021-04-30,22064,15218
2021-05-01,22071,15218
2021-05-02,22071,15218
2021-05-03,22071,15225
2021-05-04,22148,15274
2021-05-05,22267,15337
2021-05-06,22344,15386
2021-05-07,22414,15449
2021-05-08,22421,15449
2021-05-09,22421,15449
2021-05-10,22491,15498
2021-05-11,22589,15554
2021-05-12,22680,15631
2021-05-13,22743,15666
2021-05-14,22834,15736
2021-05-15,22834,15736
2021-05-16,22834,15736
2021-05-17,22890,15778
2021-05-18,22960,15827
2021-05-19,23030,15876
2021-05-20,23100,15925
2021-05-21,23142,15946
2021-05-22,23149,15946
2021-05-23,23149,15953
2021-05-24,23170,15967
total,651112,506702
