,1,2,3,4,5
2020-11-29,0,0,0,0,0
2020-11-30,0,0,0,0,0
2020-12-01,0,14,42,14,0
2020-12-02,0,14,42,14,0
2020-12-03,0,14,49,14,0
2020-12-04,0,14,49,14,0
2020-12-05,0,14,49,14,0
2020-12-06,0,14,49,14,0
2020-12-07,0,14,56,21,7
2020-12-08,63,133,203,273,280
2020-12-09,140,280,371,476,567
2020-12-10,308,602,651,896,1134
2020-12-11,448,882,994,1337,1743
2020-12-12,539,1057,1288,1659,2128
2020-12-13,553,1106,1358,1701,2219
2020-12-14,749,1456,1799,2240,2898
2020-12-15,3871,5390,7140,7469,8127
2020-12-16,9254,12103,15610,17661,19628
2020-12-17,14301,18704,24269,27412,30814
2020-12-18,19229,23821,30905,35147,39781
2020-12-19,25550,30877,39690,45017,51296
2020-12-20,29393,35742,45780,52031,59059
2020-12-21,31878,38934,49735,56483,63336
2020-12-22,35889,44058,56224,64386,72646
2020-12-23,39305,48244,61054,71295,80486
2020-12-24,40047,49119,62314,72919,82257
2020-12-25,40047,49119,62314,72919,82257
2020-12-26,40047,49126,62321,72926,82271
2020-12-27,40068,49126,62335,72933,82292
2020-12-28,40124,49168,62363,72982,82355
2020-12-29,41517,50792,64295,75278,84623
2020-12-30,44604,54446,68894,80570,89929
2020-12-31,46375,56616,72471,83965,93856
2021-01-01,46725,57134,73416,84798,95088
2021-01-02,47285,58030,74809,86198,97034
2021-01-03,47390,58149,74956,86366,97363
2021-01-04,47481,58331,75152,86604,97657
2021-01-05,47922,59157,76167,87633,99176
2021-01-06,48965,60697,77847,89705,102039
2021-01-07,53879,67809,86723,100849,115353
2021-01-08,61040,78057,99421,116011,133105
2021-01-09,67102,85876,109550,129290,149695
2021-01-10,69993,89551,114338,135023,155792
2021-01-11,71848,91749,116809,138040,159019
2021-01-12,75334,96229,122437,145418,168861
2021-01-13,81165,104188,132860,159593,185472
2021-01-14,89747,115234,145621,175294,203728
2021-01-15,99925,127778,160797,193298,225827
2021-01-16,108227,139860,175840,208285,243425
2021-01-17,111643,144599,182504,214592,250460
2021-01-18,114331,147966,186732,218890,256179
2021-01-19,121520,157514,197953,231378,272300
2021-01-20,126637,164500,206353,240758,284067
2021-01-21,131999,171269,215229,251076,295512
2021-01-22,138285,179809,225407,262598,308693
2021-01-23,143129,186823,235354,273091,319928
2021-01-24,144872,188937,238238,276360,323085
2021-01-25,147014,191667,241647,279699,326634
2021-01-26,149240,194649,244958,282961,330078
2021-01-27,151627,197575,248451,286265,333760
2021-01-28,154686,201852,253092,291403,338611
2021-01-29,157773,205793,257376,295939,343378
2021-01-30,159719,208985,260582,300125,346948
2021-01-31,160566,210203,261800,301518,348320
2021-02-01,161791,211792,263354,303121,349937
2021-02-02,162967,213136,264768,304640,351659
2021-02-03,164304,214599,266266,306222,353269
2021-02-04,165662,216160,267806,307706,354942
2021-02-05,166978,217686,269332,309148,356293
2021-02-06,168035,218715,270480,310114,357301
2021-02-07,168448,219219,270963,310569,357924
2021-02-08,169344,220164,271838,311423,358673
2021-02-09,170373,221151,272853,312438,359611
2021-02-10,171584,222327,273945,313579,360521
2021-02-11,172718,223447,274988,314622,361361
2021-02-12,173712,224574,276003,315609,362229
2021-02-13,174503,225344,276696,316211,362719
2021-02-14,174741,225624,276934,316386,362880
2021-02-15,175140,226079,277326,316729,363167
2021-02-16,175567,226499,277704,317072,363454
2021-02-17,175966,226926,278075,317429,363811
2021-02-18,176428,227360,278418,317765,364112
2021-02-19,176778,227689,278677,318017,364350
2021-02-20,177016,227906,278887,318234,364497
2021-02-21,177121,227997,278943,318283,364532
2021-02-22,177317,228207,279118,318444,364679
2021-02-23,177569,228459,279370,318661,364889
2021-02-24,177863,228732,279643,318899,365127
2021-02-25,178220,229061,279930,319151,365316
2021-02-26,178493,229355,280175,319347,365533
2021-02-27,178689,229523,280308,319501,365680
2021-02-28,178759,229607,280357,319543,365715
2021-03-01,178892,229726,280462,319634,365778
2021-03-02,179081,229908,280602,319753,365862
2021-03-03,179263,230097,280756,319886,365995
2021-03-04,179543,230314,280994,320082,366142
2021-03-05,179816,230587,281239,320285,366373
2021-03-06,180012,230790,281379,320411,366506
2021-03-07,180068,230853,281421,320439,366541
2021-03-08,180201,230951,281491,320509,366604
2021-03-09,180327,231098,281610,320607,366681
2021-03-10,180516,231245,281715,320726,366772
2021-03-11,180677,231413,281827,320824,366863
2021-03-12,180810,231553,281953,320936,366968
2021-03-13,180943,231637,282037,321020,367045
2021-03-14,180978,231672,282072,321034,367073
2021-03-15,181062,231770,282142,321090,367136
