,1,2,3,4,5,6
2020-11-29,0,0,0,0,0,0
2020-11-30,0,0,0,0,0,0
2020-12-01,49,0,7,7,0,7
2020-12-02,56,0,7,7,0,7
2020-12-03,56,0,7,7,0,7
2020-12-04,56,0,7,7,0,7
2020-12-05,56,0,7,7,0,7
2020-12-06,56,0,7,7,0,7
2020-12-07,63,0,7,7,0,7
2020-12-08,644,0,35,21,7,238
2020-12-09,1302,0,56,28,7,434
2020-12-10,2520,7,84,49,7,931
2020-12-11,3738,7,126,63,14,1456
2020-12-12,4704,7,161,70,14,1708
2020-12-13,4865,7,168,70,14,1806
2020-12-14,6377,14,217,84,21,2422
2020-12-15,22631,77,826,294,98,8057
2020-12-16,51842,196,2135,686,259,19138
2020-12-17,79702,308,3528,1099,420,30429
2020-12-18,102011,399,4501,1358,567,40054
2020-12-19,131145,511,5327,1575,735,53130
2020-12-20,151249,595,6111,1750,833,61467
2020-12-21,164178,644,6580,1855,910,66192
2020-12-22,188006,714,7084,2002,1001,74389
2020-12-23,208173,749,7308,2072,1043,81025
2020-12-24,212667,770,7392,2086,1064,82670
2020-12-25,212674,770,7392,2086,1064,82677
2020-12-26,212688,770,7392,2086,1064,82691
2020-12-27,212730,770,7399,2086,1064,82712
2020-12-28,212863,770,7413,2086,1064,82796
2020-12-29,219429,798,7784,2156,1113,85218
2020-12-30,235095,854,8407,2289,1204,90594
2020-12-31,245371,882,8841,2408,1246,94528
2021-01-01,248010,896,8897,2422,1260,95676
2021-01-02,251874,910,9086,2464,1288,97720
2021-01-03,252511,917,9093,2464,1295,97937
2021-01-04,253239,917,9114,2478,1302,98175
2021-01-05,256382,945,9380,2548,1323,99477
2021-01-06,262815,980,9800,2695,1365,101598
2021-01-07,294567,1092,10906,3003,1519,113526
2021-01-08,338884,1274,12453,3556,1722,129738
2021-01-09,374871,1428,13748,4011,1911,145544
2021-01-10,390516,1484,14448,4235,1981,152026
2021-01-11,399315,1526,14882,4368,2037,155337
2021-01-12,420476,1610,15603,4543,2142,163898
2021-01-13,457044,1750,17066,5012,2338,180068
2021-01-14,501389,1988,19152,5831,2590,198667
2021-01-15,554589,2261,21014,6776,2912,220066
2021-01-16,599991,2513,22827,7756,3206,239337
2021-01-17,619262,2604,23590,8078,3318,246939
2021-01-18,632898,2674,24122,8316,3402,252693
2021-01-19,671454,2835,25291,8848,3591,268646
