,False,True
2020-11-28,7,0
2020-11-29,7,0
2020-11-30,7,0
2020-12-01,7,0
2020-12-02,7,0
2020-12-03,7,0
2020-12-04,7,0
2020-12-05,7,0
2020-12-06,7,0
2020-12-07,7,0
2020-12-08,7,0
2020-12-09,28,0
2020-12-10,28,0
2020-12-11,28,0
2020-12-12,28,0
2020-12-13,28,0
2020-12-14,35,0
2020-12-15,35,0
2020-12-16,35,0
2020-12-17,42,0
2020-12-18,56,0
2020-12-19,56,0
2020-12-20,56,0
2020-12-21,63,0
2020-12-22,63,0
2020-12-23,70,0
2020-12-24,70,0
2020-12-25,70,0
2020-12-26,70,0
2020-12-27,70,0
2020-12-28,77,0
2020-12-29,84,0
2020-12-30,98,0
2020-12-31,105,0
2021-01-01,140,0
2021-01-02,147,0
2021-01-03,147,0
2021-01-04,161,0
2021-01-05,175,0
2021-01-06,196,0
2021-01-07,203,0
2021-01-08,238,0
2021-01-09,245,0
2021-01-10,252,0
2021-01-11,266,0
2021-01-12,308,0
2021-01-13,322,0
2021-01-14,364,0
2021-01-15,392,0
2021-01-16,406,0
2021-01-17,413,0
2021-01-18,483,0
2021-01-19,518,0
2021-01-20,560,0
2021-01-21,623,0
2021-01-22,707,0
2021-01-23,728,0
2021-01-24,728,0
2021-01-25,791,0
2021-01-26,889,0
2021-01-27,980,7
2021-01-28,1078,7
2021-01-29,1162,7
2021-01-30,1176,7
2021-01-31,1183,7
2021-02-01,1351,14
2021-02-02,1526,14
2021-02-03,1722,14
2021-02-04,1925,14
2021-02-05,2226,14
2021-02-06,2275,14
2021-02-07,2303,14
2021-02-08,2625,21
2021-02-09,3003,28
2021-02-10,3402,28
2021-02-11,3878,28
2021-02-12,4746,42
2021-02-13,5047,49
2021-02-14,5201,49
2021-02-15,6937,70
2021-02-16,9219,91
2021-02-17,11578,105
2021-02-18,14154,140
2021-02-19,16156,161
2021-02-20,16415,161
2021-02-21,16513,168
2021-02-22,18655,196
2021-02-23,21322,231
2021-02-24,23674,259
2021-02-25,25984,280
2021-02-26,27860,308
2021-02-27,28119,315
2021-02-28,28189,315
2021-03-01,30359,350
2021-03-02,33089,392
2021-03-03,35959,448
2021-03-04,38801,490
2021-03-05,41223,518
2021-03-06,41538,525
2021-03-07,41678,525
2021-03-08,44331,567
2021-03-09,47439,602
2021-03-10,50813,644
2021-03-11,53914,700
2021-03-12,56308,735
2021-03-13,56679,742
2021-03-14,56777,749
2021-03-15,59605,791
2021-03-16,62321,833
2021-03-17,64960,875
2021-03-18,67340,903
2021-03-19,69293,938
2021-03-20,69629,938
2021-03-21,69769,938
2021-03-22,71841,973
2021-03-23,74550,1022
2021-03-24,76489,1057
2021-03-25,78113,1092
2021-03-26,79583,1120
2021-03-27,79744,1120
2021-03-28,79884,1127
2021-03-29,81249,1141
2021-03-30,82292,1162
2021-03-31,83188,1169
2021-04-01,84119,1190
2021-04-02,84161,1190
2021-04-03,84294,1190
2021-04-04,84343,1190
2021-04-05,84378,1190
2021-04-06,85365,1211
2021-04-07,86436,1225
2021-04-08,87283,1239
2021-04-09,87948,1253
2021-04-10,87997,1253
2021-04-11,88046,1253
2021-04-12,88578,1253
2021-04-13,89222,1267
2021-04-14,89831,1274
2021-04-15,90370,1281
2021-04-16,90874,1281
2021-04-17,90951,1281
2021-04-18,91007,1281
2021-04-19,91546,1295
2021-04-20,92092,1295
2021-04-21,92659,1302
2021-04-22,93114,1302
2021-04-23,93583,1316
2021-04-24,93625,1316
2021-04-25,93667,1323
2021-04-26,94178,1323
2021-04-27,94864,1330
2021-04-28,95473,1337
2021-04-29,95935,1351
2021-04-30,96362,1358
2021-05-01,96390,1358
2021-05-02,96404,1358
2021-05-03,96460,1358
2021-05-04,96887,1372
2021-05-05,97573,1386
2021-05-06,97930,1393
2021-05-07,98462,1414
2021-05-08,98518,1414
2021-05-09,98525,1421
2021-05-10,99246,1435
2021-05-11,100030,1463
2021-05-12,100702,1477
2021-05-13,101416,1498
2021-05-14,101780,1505
2021-05-15,101850,1505
2021-05-16,101906,1505
2021-05-17,102305,1512
2021-05-18,102718,1526
2021-05-19,103131,1533
2021-05-20,103558,1540
2021-05-21,103824,1547
2021-05-22,103859,1547
2021-05-23,103866,1547
2021-05-24,104083,1561
2021-05-25,104216,1561
2021-05-26,104342,1561
total,4289824,34832
