,0,1,2,3,4,5
2020-11-28,82649,588392,747782,971726,998018,978922
2020-11-29,82649,588392,747782,971726,998018,978915
2020-11-30,82649,588392,747782,971726,998018,978915
2020-12-01,82649,588385,747782,971719,998011,978908
2020-12-02,82649,588385,747782,971719,998011,978908
2020-12-03,82649,588385,747782,971719,998011,978908
2020-12-04,82649,588385,747782,971712,998011,978908
2020-12-05,82649,588385,747782,971712,998011,978908
2020-12-06,82649,588385,747782,971712,998011,978908
2020-12-07,82649,588385,747782,971712,998004,978908
2020-12-08,82628,588098,747614,971530,997822,978726
2020-12-09,82579,587608,747222,971138,997444,978341
2020-12-10,82537,587223,746795,970676,996877,977760
2020-12-11,82495,586838,746431,970235,996324,977207
2020-12-12,82467,586628,746193,969885,995918,976871
2020-12-13,82453,586467,746011,969577,995589,976542
2020-12-14,82411,586173,745612,969045,995008,975961
2020-12-15,81998,583387,742091,964068,989709,970753
2020-12-16,81375,579383,736225,955906,980819,961793
2020-12-17,80752,575295,730702,948360,973168,954212
2020-12-18,80276,572285,726936,943411,968121,949515
2020-12-19,79534,568274,722295,937930,962430,944062
2020-12-20,78995,565383,718207,933002,957418,938623
2020-12-21,78764,563675,716156,930251,953540,934717
2020-12-22,78281,559930,712271,925148,947198,928354
2020-12-23,77833,557494,709317,920990,942571,923587
2020-12-24,77714,556759,708673,919779,941458,922362
2020-12-25,77714,556759,708673,919779,941458,922362
2020-12-26,77714,556752,708666,919772,941451,922355
2020-12-27,77714,556724,708631,919730,941395,922250
2020-12-28,77714,556633,708505,919583,941255,922061
2020-12-29,77504,555478,706454,917581,939155,920017
2020-12-30,76916,552216,701729,912366,932603,913500
2020-12-31,76391,549661,698558,908194,927724,908649
2021-01-01,76188,549402,697998,907312,926562,907676
2021-01-02,76097,549010,697522,906689,925673,906556
2021-01-03,76083,548828,697326,906353,925239,905800
2021-01-04,76048,548401,696878,905919,924770,905205
2021-01-05,75978,547673,695940,904799,923755,903994
2021-01-06,75712,545720,693973,902125,920794,901306
2021-01-07,74893,539196,685321,891604,908915,889903
2021-01-08,73850,530446,674751,878920,894418,876498
2021-01-09,72688,523075,666379,867797,882497,863954
2021-01-10,71981,520331,662774,862932,877359,857990
2021-01-11,71827,517853,660212,859628,873887,853384
2021-01-12,71365,513044,653828,851578,864920,843164
2021-01-13,70154,504567,643160,838033,850913,829486
2021-01-14,69321,496125,631631,823578,835338,814709
2021-01-15,67851,485618,617729,805210,816627,795956
2021-01-16,65975,475909,604317,786709,797377,775159
2021-01-17,65352,471996,598752,778568,788683,766276
2021-01-18,64813,467873,594391,772415,781844,760235
2021-01-19,63448,458185,580139,753809,761390,741181
2021-01-20,62083,445718,563640,732445,738990,717675
2021-01-21,60340,432271,546637,710213,715645,695604
2021-01-22,58219,413847,520751,677446,681415,661696
2021-01-23,55629,395920,496342,641851,645176,625184
2021-01-24,54551,390012,487641,629489,633745,612507
2021-01-25,53725,384139,479066,618723,622293,602112
2021-01-26,52654,375340,467950,603547,607544,588903
2021-01-27,51506,365939,456918,589568,593593,575981
2021-01-28,50057,352716,439509,567777,570297,553910
2021-01-29,47747,336196,415940,534338,536508,520947
2021-01-30,44562,319508,393050,501494,502747,484505
2021-01-31,42812,310730,380142,482104,483329,463442
2021-02-01,41559,300713,366758,464954,465836,446992
2021-02-02,40033,290640,352681,445977,445214,425775
2021-02-03,37653,276857,334901,422394,419888,399266
2021-02-04,35105,261254,315420,396739,393015,374437
2021-02-05,33117,247135,297472,371245,367031,350777
2021-02-06,30534,231280,275170,338086,335244,318577
2021-02-07,29211,223181,263683,321860,319375,301959
2021-02-08,28091,214291,251790,307090,303751,286580
2021-02-09,26285,202356,235830,286860,281001,263914
2021-02-10,24654,188552,218722,264642,258636,242536
2021-02-11,22141,171815,199836,240114,232029,216762
2021-02-12,19656,156184,179319,213955,205170,191674
2021-02-13,17381,141323,159285,184863,177786,164843
2021-02-14,16499,135639,151767,173985,166341,153678
2021-02-15,15624,128828,142968,162855,154483,141533
2021-02-16,14504,120470,132118,149219,139517,126833
2021-02-17,13153,111321,120421,134442,123739,110964
2021-02-18,12040,104223,110852,123116,111209,98553
2021-02-19,11158,98987,103495,113645,101696,89124
2021-02-20,10353,94430,97860,104979,94059,81235
2021-02-21,10094,92813,95452,101983,91119,78295
2021-02-22,9681,90153,91924,97566,86807,74116
2021-02-23,9086,86912,87864,92134,81739,69230
2021-02-24,8477,82516,82320,85190,74970,62818
2021-02-25,7924,78008,77063,78827,68544,57008
2021-02-26,7434,73752,71624,72219,62510,51758
2021-02-27,7056,70448,68096,68145,58527,48300
2021-02-28,6860,69069,65842,65982,56770,46592
2021-03-01,6706,67767,64183,64288,55377,45381
2021-03-02,6447,66374,62412,62433,53753,44086
2021-03-03,6139,64414,60445,60298,51989,42595
2021-03-04,5775,61789,57680,57386,49602,40600
2021-03-05,5481,59150,55055,54306,46935,38479
2021-03-06,5271,57162,53025,51919,44625,36533
2021-03-07,5222,56581,52521,51345,44128,36113
2021-03-08,5103,55454,51394,50204,43029,35329
2021-03-09,4949,54201,50190,48916,42112,34489
2021-03-10,4851,53137,49084,47698,41132,33691
2021-03-11,4725,52059,48069,46620,40117,32823
2021-03-12,4599,50638,46697,45150,38920,31794
2021-03-13,4466,48930,45276,43582,37723,30772
2021-03-14,4382,48244,44520,42833,37184,30268
2021-03-15,4291,46942,43295,41748,36260,29533
2021-03-16,4186,45808,42210,40761,35385,28875
