,False
2020-11-28,4367496
2020-11-29,4367489
2020-11-30,4367482
2020-12-01,4367454
2020-12-02,4367454
2020-12-03,4367454
2020-12-04,4367447
2020-12-05,4367447
2020-12-06,4367447
2020-12-07,4367440
2020-12-08,4366418
2020-12-09,4364325
2020-12-10,4361868
2020-12-11,4359530
2020-12-12,4357962
2020-12-13,4356646
2020-12-14,4354210
2020-12-15,4332006
2020-12-16,4295501
2020-12-17,4262496
2020-12-18,4240544
2020-12-19,4214511
2020-12-20,4191621
2020-12-21,4177103
2020-12-22,4151175
2020-12-23,4131792
2020-12-24,4126752
2020-12-25,4126745
2020-12-26,4126724
2020-12-27,4126437
2020-12-28,4125751
2020-12-29,4116189
2020-12-30,4089323
2020-12-31,4069170
2021-01-01,4065138
2021-01-02,4061554
2021-01-03,4059629
2021-01-04,4057214
2021-01-05,4052139
2021-01-06,4039630
2021-01-07,3989832
2021-01-08,3928890
2021-01-09,3876383
2021-01-10,3853367
2021-01-11,3836791
2021-01-12,3797899
2021-01-13,3736306
2021-01-14,3670702
2021-01-15,3588984
2021-01-16,3505453
2021-01-17,3469620
2021-01-18,3441571
2021-01-19,3358145
2021-01-20,3260544
2021-01-21,3160703
2021-01-22,3013367
2021-01-23,2860102
2021-01-24,2807945
2021-01-25,2760058
2021-01-26,2695938
2021-01-27,2633491
2021-01-28,2534273
2021-01-29,2391683
2021-01-30,2245859
2021-01-31,2162552
2021-02-01,2086812
2021-02-02,2000320
2021-02-03,1890952
2021-02-04,1775977
2021-02-05,1666777
2021-02-06,1528891
2021-02-07,1459276
2021-02-08,1391593
2021-02-09,1296246
2021-02-10,1197742
2021-02-11,1082683
2021-02-12,965958
2021-02-13,845481
2021-02-14,797909
2021-02-15,746298
2021-02-16,682661
2021-02-17,614040
2021-02-18,559986
2021-02-19,518112
2021-02-20,482909
2021-02-21,469756
2021-02-22,450240
2021-02-23,426965
2021-02-24,396291
2021-02-25,367367
2021-02-26,339290
2021-02-27,320579
2021-02-28,311115
2021-03-01,303695
2021-03-02,295505
2021-03-03,285880
2021-03-04,272832
2021-03-05,259413
2021-03-06,248535
2021-03-07,245903
2021-03-08,240513
2021-03-09,234864
2021-03-10,229600
2021-03-11,224420
2021-03-12,217798
2021-03-13,210749
2021-03-14,207431
2021-03-15,202069
2021-03-16,197225
2021-03-17,193081
2021-03-18,188657
2021-03-19,184667
2021-03-20,180516
2021-03-21,179235
2021-03-22,176932
2021-03-23,174293
2021-03-24,171528
2021-03-25,168861
2021-03-26,166306
2021-03-27,163702
2021-03-28,162568
2021-03-29,160853
2021-03-30,158949
2021-03-31,156954
2021-04-01,155421
2021-04-02,154693
2021-04-03,154077
2021-04-04,153832
2021-04-05,153657
2021-04-06,152880
2021-04-07,151627
2021-04-08,150528
2021-04-09,149282
2021-04-10,148337
2021-04-11,147931
2021-04-12,147259
2021-04-13,146517
2021-04-14,145733
2021-04-15,144956
2021-04-16,144151
2021-04-17,143591
2021-04-18,143332
2021-04-19,142800
2021-04-20,142170
2021-04-21,141505
2021-04-22,140861
2021-04-23,140161
2021-04-24,139650
2021-04-25,139349
2021-04-26,138873
2021-04-27,138341
2021-04-28,137746
2021-04-29,137109
2021-04-30,136591
2021-05-01,136234
2021-05-02,136087
2021-05-03,135954
2021-05-04,135639
2021-05-05,135212
2021-05-06,134645
2021-05-07,134176
2021-05-08,133840
2021-05-09,133679
2021-05-10,133329
2021-05-11,132902
2021-05-12,132314
2021-05-13,131691
2021-05-14,131236
2021-05-15,130858
2021-05-16,130669
2021-05-17,130389
2021-05-18,129941
2021-05-19,129360
2021-05-20,128870
2021-05-21,128478
2021-05-22,128163
2021-05-23,128016
2021-05-24,127673
2021-05-25,127323
2021-05-26,126854
total,4367545
