,F,M
2020-11-28,0,0
2020-11-29,0,0
2020-11-30,7,7
2020-12-01,14,7
2020-12-02,21,7
2020-12-03,21,7
2020-12-04,21,7
2020-12-05,21,7
2020-12-06,21,14
2020-12-07,28,14
2020-12-08,357,161
2020-12-09,903,343
2020-12-10,1505,560
2020-12-11,2163,805
2020-12-12,2758,987
2020-12-13,3143,1113
2020-12-14,3773,1323
2020-12-15,4872,1750
2020-12-16,6237,2205
2020-12-17,8113,2667
2020-12-18,9926,3199
2020-12-19,11382,3668
2020-12-20,13342,4270
2020-12-21,15855,4991
2020-12-22,18172,5698
2020-12-23,20797,6482
2020-12-24,22022,6902
2020-12-25,22029,6909
2020-12-26,22141,6965
2020-12-27,22463,7077
2020-12-28,23079,7273
2020-12-29,24997,7875
2020-12-30,29078,8953
2020-12-31,32886,10045
2021-01-01,34034,10388
2021-01-02,35357,10766
2021-01-03,36393,11046
2021-01-04,38395,11648
2021-01-05,42350,12761
2021-01-06,47621,14161
2021-01-07,54915,16002
2021-01-08,62839,18060
2021-01-09,69538,19803
2021-01-10,73913,20860
2021-01-11,80031,22540
2021-01-12,87500,24514
2021-01-13,95858,26754
2021-01-14,104874,29197
2021-01-15,114863,32018
2021-01-16,122899,34209
2021-01-17,128422,35700
2021-01-18,135338,37674
2021-01-19,142828,39949
2021-01-20,150913,42490
2021-01-21,159621,45073
2021-01-22,169015,47971
2021-01-23,176267,50414
2021-01-24,180649,51751
2021-01-25,185836,53634
2021-01-26,191884,55783
2021-01-27,197876,58044
2021-01-28,203980,60291
2021-01-29,210595,62748
2021-01-30,215908,64729
2021-01-31,219681,66290
2021-02-01,223314,67872
2021-02-02,227577,69643
2021-02-03,231987,71561
2021-02-04,236698,73605
2021-02-05,241465,75761
2021-02-06,245896,77791
2021-02-07,248192,78897
2021-02-08,251055,80311
2021-02-09,254597,82124
2021-02-10,258426,84070
2021-02-11,262640,86240
2021-02-12,267995,89068
2021-02-13,273875,92022
2021-02-14,277158,93681
2021-02-15,281064,95487
2021-02-16,286832,99001
2021-02-17,295694,104636
2021-02-18,304584,110292
2021-02-19,312543,115269
2021-02-20,320670,120631
2021-02-21,323911,123053
2021-02-22,328055,126000
2021-02-23,336161,131908
2021-02-24,347263,139804
2021-02-25,359807,148617
2021-02-26,372232,157122
2021-02-27,383292,164850
2021-02-28,388353,168455
2021-03-01,393232,171836
2021-03-02,398713,175728
2021-03-03,405657,180530
2021-03-04,415933,188146
2021-03-05,428722,197589
2021-03-06,441000,206969
2021-03-07,445011,210000
2021-03-08,450065,213892
2021-03-09,455259,218197
2021-03-10,461916,223650
2021-03-11,469903,230860
2021-03-12,485940,246106
2021-03-13,519197,280119
2021-03-14,533190,295631
2021-03-15,553595,317058
2021-03-16,588364,354557
2021-03-17,635502,406616
2021-03-18,708687,489405
2021-03-19,799204,592305
2021-03-20,925162,736365
2021-03-21,970102,792673
2021-03-22,1010961,845803
2021-03-23,1050931,896749
2021-03-24,1088906,945574
2021-03-25,1128092,994483
2021-03-26,1168188,1046423
2021-03-27,1218042,1111292
2021-03-28,1240477,1142561
2021-03-29,1259069,1167957
2021-03-30,1275351,1189503
2021-03-31,1291752,1210020
2021-04-01,1297982,1218420
2021-04-02,1301258,1223096
2021-04-03,1305528,1229137
2021-04-04,1306914,1231244
2021-04-05,1307677,1232280
2021-04-06,1310267,1235451
2021-04-07,1313193,1239350
2021-04-08,1315853,1242668
2021-04-09,1319122,1247015
2021-04-10,1322174,1251460
2021-04-11,1323595,1253343
2021-04-12,1324820,1255023
2021-04-13,1326031,1256612
2021-04-14,1327291,1258215
2021-04-15,1328537,1259909
2021-04-16,1329762,1261596
2021-04-17,1330945,1263185
2021-04-18,1331505,1263976
2021-04-19,1332170,1264921
2021-04-20,1333024,1266069
2021-04-21,1333934,1267238
2021-04-22,1334879,1268561
2021-04-23,1335929,1269996
2021-04-24,1336846,1271312
2021-04-25,1337273,1271963
2021-04-26,1337938,1272957
2021-04-27,1338575,1273951
2021-04-28,1339282,1274917
2021-04-29,1340073,1276044
2021-04-30,1340955,1277213
2021-05-01,1341599,1278130
2021-05-02,1341921,1278564
2021-05-03,1342110,1278844
2021-05-04,1342677,1279600
2021-05-05,1343405,1280559
2021-05-06,1344112,1281413
2021-05-07,1344875,1282351
2021-05-08,1345582,1283352
2021-05-09,1345911,1283870
2021-05-10,1346471,1284647
2021-05-11,1347304,1285753
2021-05-12,1348249,1286838
2021-05-13,1349264,1288168
2021-05-14,1350286,1289358
2021-05-15,1351273,1290583
2021-05-16,1351756,1291220
2021-05-17,1352365,1292018
2021-05-18,1353170,1293075
2021-05-19,1354227,1294412
2021-05-20,1355186,1295672
2021-05-21,1356012,1296764
2021-05-22,1356789,1297835
2021-05-23,1356950,1298066
2021-05-24,1357209,1298360
2021-05-25,1357447,1298689
2021-05-26,1357727,1299081
total,1531901,1582721
